ERR1913060.381__1.381	820__A7V092__hldE
ERR1913060.3956997__1.3956997	310298__B3JKM0__BACCOP_02451
ERR1913060.3957127__1.3957127	39488__A0A174ALY3__ERS852450_00805
ERR1913060.3957164__1.3957164	165179__D1PHC0__PREVCOP_06640
ERR1913060.3957341__1.3957341	310298__B3JK99__BACCOP_02328
ERR1913060.3957494__1.3957494	39496__A5Z5G7__EUBVEN_00947
ERR1913060.3957501__1.3957501	2293125__A0A374BUM7__DW917_12980
ERR1913060.3957558__1.3957558	1262924__R7HNA9__BN585_00137
ERR1913060.3957559__1.3957559	649756__D4MUE9__ERS852425_03110
ERR1913060.3957579__1.3957579	39492__R6SA81__EUBSIR_00402
ERR1913060.3957972__1.3957972	820__A0A139KHX1__HMPREF2141_00289
ERR1913060.3957986__1.3957986	1262930__R6A468__BN693_01366
ERR1913060.3958047__1.3958047	165179__A0A174UTZ7__DXC61_06705
ERR1913060.3958040__1.3958040	1262930__R6AAD1__BN693_01367
ERR1913060.3958236__1.3958236	33025__A0A395J947__C8D73_11315
ERR1913060.3958439__1.3958439	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.3958452__1.3958452	853__A0A2J4JL53__CRH10_10795
ERR1913060.3958552__1.3958552	1262930__R6A1N0__BN693_00917
ERR1913060.3958584__1.3958584	1263044__GCA_000433375.1_00023
ERR1913060.3959088__1.3959088	821__A0A395UNT8__DXD64_15275
ERR1913060.3959119__1.3959119	818__A0A0P0FLV3__ERS852430_01650
ERR1913060.3959204__1.3959204	853__A0A3E2U7E6__ERS852582_01640
ERR1913060.3959259__1.3959259	821__A0A174V2F3__NCTC10583_01474
ERR1913060.3959264__1.3959264	165179__A0A3E5AHY4__CFT61_07675
ERR1913060.3959287__1.3959287	823__A6LEF3__ERS852560_01356
ERR1913060.3959316__1.3959316	1262930__R5ZRJ3__BN693_00633
ERR1913060.3959505__1.3959505	626933__H1DGX0__HMPREF9449_01506
ERR1913060.3959525__1.3959525	46503__R6WYJ8__DXB85_13825
ERR1913060.3959682__1.3959682	1262930__R6A468__BN693_01366
ERR1913060.3959675__1.3959675	1262948__R7EGE9__BN671_00967
ERR1913060.3959778__1.3959778	1262746__R5S265__BN750_01952
ERR1913060.3959765__1.3959765	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.3959854__1.3959854	357276__B6W1Y1__BSEG_03960
ERR1913060.3959916__1.3959916	853__A0A2A7B1Y7__C7K05_11930
ERR1913060.3960018__1.3960018	166486__D4KUK5__thiM
ERR1913060.3960197__1.3960197	2293125__A0A374CJ42__DW917_03305
ERR1913060.3960261__1.3960261	820__A0A374QGD2__ERS852421_02382
ERR1913060.3960354__1.3960354	818__A0A3E5GY47__SAMN02910322_02002
ERR1913060.3960399__1.3960399	39488__A0A173URV1__DXD91_07100
ERR1913060.3960504__1.3960504	166486__D4L1D8__ROSINTL182_06455
ERR1913060.3960602__1.3960602	2293125__A0A374BSW4__DW917_13420
ERR1913060.3960773__1.3960773	410072__A0A174A5E2__dtpT
ERR1913060.3960793__1.3960793	1150298__A0A174HXS4__ERS852498_00503
ERR1913060.3960798__1.3960798	823__D0TBY4__M090_0431
ERR1913060.3960929__1.3960929	1262948__R7E7S9__BN671_01345
ERR1913060.3961067__1.3961067	165179__A0A3E5AAM8__DXB80_10240
ERR1913060.3961068__1.3961068	418240__A0A174SL99__ERS852478_00007
ERR1913060.3961091__1.3961091	410072__C0BC02__ERS852481_00783
ERR1913060.3961179__1.3961179	1262930__R5ZXU1__BN693_01352
ERR1913060.3961230__1.3961230	821__A0A173WG51__BVU_2549
ERR1913060.3961559__1.3961559	39486__G1WX25__DXD84_13390
ERR1913060.3961504__1.3961504	821__A6L0C7__ERS852556_03520
ERR1913060.3961664__1.3961664	1262930__R6A8N0__BN693_02179
ERR1913060.3961779__1.3961779	357276__I8WPR6__EL88_06675
ERR1913060.3961849__1.3961849	2293125__A0A374CJ42__DW917_03305
ERR1913060.3961946__1.3961946	33039__R6PZ42__mprA_2
ERR1913060.3962069__1.3962069	40520__R7D5D8__DXD81_09550
ERR1913060.3962268__1.3962268	1150298__A0A174AM35__ERS852498_00645
ERR1913060.3962331__1.3962331	310298__B3JQJ5__BACCOP_04231
ERR1913060.3962396__1.3962396	165179__R6B8D8__DXC61_09245
ERR1913060.3962451__1.3962451	572010__fusA
ERR1913060.3962698__1.3962698	410072__A0A173RMJ4__ydfH_1
ERR1913060.3962683__1.3962683	357276__A0A076IXE0__HMPREF1064_04364
ERR1913060.3962684__1.3962684	821__U6RDC2__DXD46_15675
ERR1913060.3962690__1.3962690	165179__A0A3E5AER8__DXB80_07075
ERR1913060.3962764__1.3962764	820__A0A174TRB5__DXD40_11305
ERR1913060.3962995__1.3962995	418240__A0A174C465__ydaM
ERR1913060.3963028__1.3963028	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913060.3963044__1.3963044	487174__K0XRP0__DDY40_09260
ERR1913060.3963074__1.3963074	1262924__R7HSH9__BN585_00133
ERR1913060.3963152__1.3963152	166486__D4L1D0__ROSINTL182_06446
ERR1913060.3963210__1.3963210	818__A0A3E5HGB5__ERS852511_02145
ERR1913060.3963300__1.3963300	410072__A0A173XQG6__ERS852574_01620
ERR1913060.3963428__1.3963428	820__A0A078S4C2__ERS417307_00828
ERR1913060.3963394__1.3963394	166486__D4L273__ERS852572_01638
ERR1913060.3963830__1.3963830	1262930__R5ZRJ3__BN693_00633
ERR1913060.3963796__1.3963796	310298__B3JQJ5__BACCOP_04231
ERR1913060.3963988__1.3963988	1262930__R6AYA7__BN693_00428
ERR1913060.3964014__1.3964014	165179__A0A229I2W6__PREVCOP_04332
ERR1913060.3964121__1.3964121	310298__B3JNH4__BACCOP_03487
ERR1913060.3964084__1.3964084	165179__A0A3E5ED28__PREVCOP_06655
ERR1913060.3964158__1.3964158	1965632__A0A1Y4A628__B5F91_13735
ERR1913060.3964396__1.3964396	39486__R6RY39__DXD82_07230
ERR1913060.3964569__1.3964569	821__A0A174WBC9__ERS852556_03145
ERR1913060.3964679__1.3964679	165179__D1PGU8__PREVCOP_06463
ERR1913060.3964728__1.3964728	818__A0A1H7S810__BJP75_003270
ERR1913060.3964765__1.3964765	1262930__R6A2Q0__BN693_00487
ERR1913060.3964791__1.3964791	1262948__R7EA06__BN671_01316
ERR1913060.3964796__1.3964796	818__A0A174LFW3__C5Z03_04710
ERR1913060.3964872__1.3964872	310298__B3JFK6__BACCOP_00656
ERR1913060.3964989__1.3964989	165179__D1PHD6__DXC61_03380
ERR1913060.3965098__1.3965098	853__A0A173YYY4__DWZ04_09420
ERR1913060.3965168__1.3965168	1262930__R6AX76__BN693_00292
ERR1913060.3965275__1.3965275	1150298__A0A174KW35__cbbX
ERR1913060.3965354__1.3965354	818__A0A139KCA0__SAMN05216253_102371
ERR1913060.3965306__1.3965306	2293125__A0A374BV30__DW917_13395
ERR1913060.3965596__1.3965596	1262930__R6A468__BN693_01366
ERR1913060.3965668__1.3965668	820__A0A139K2N9__DXB62_12420
ERR1913060.3965743__1.3965743	1262992__R5D6G0__BN795_00277
ERR1913060.3966028__1.3966028	39486__B0G239__DXD82_09385
ERR1913060.3966131__1.3966131	28118__F9Z920__B5F99_04535
ERR1913060.3966195__1.3966195	46503__R6Y4W3__DXB85_01650
ERR1913060.3966336__1.3966336	166486__D4KVZ0__ERS852572_03130
ERR1913060.3966373__1.3966373	387661__K5ZS68__PRABACTJOHN_02984
ERR1913060.3966772__1.3966772	166486__D4L402__ROSINTL182_05182
ERR1913060.3966840__1.3966840	1680__A0A2R4G1K8__BBMN23_0315
ERR1913060.3966935__1.3966935	544644__GCA_001915615.1_02344
ERR1913060.3967019__1.3967019	310298__B3JQL6__BACCOP_04252
ERR1913060.3967150__1.3967150	2293125__A0A374BY09__DW917_11855
ERR1913060.3967168__1.3967168	310298__B3JQJ5__BACCOP_04231
ERR1913060.3967305__1.3967305	1262930__R6AYA7__BN693_00428
ERR1913060.3967340__1.3967340	28116__A0A078QGJ1__AA414_00533
ERR1913060.3967359__1.3967359	165179__A0A3E5AAM8__DXB80_10240
ERR1913060.3967374__1.3967374	821__A0A174NVL6__NCTC10583_01782
ERR1913060.3967407__1.3967407	165179__A0A3E5AHY4__CFT61_07675
ERR1913060.3967473__1.3967473	2293125__A0A374BUM7__DW917_12980
ERR1913060.3967549__1.3967549	33039__D4M149__ERS852390_03118
ERR1913060.3967593__1.3967593	410072__A0A174BMP0__DXD67_03635
ERR1913060.3967595__1.3967595	2293125__A0A374BSW4__DW917_13420
ERR1913060.3967630__1.3967630	2293125__A0A374CMK5__DW917_00330
ERR1913060.3967742__1.3967742	671267__R9IB12__C802_00696
ERR1913060.3967764__1.3967764	39488__C0F0K5__DXD91_02265
ERR1913060.3967897__1.3967897	853__D4KAK8__C4N21_13380
ERR1913060.3968058__1.3968058	357276__I9R1V6__DXD47_04125
ERR1913060.3968096__1.3968096	2293125__A0A374BSW4__DW917_13420
ERR1913060.3968097__1.3968097	357276__B6W1Y1__BSEG_03960
ERR1913060.3968186__1.3968186	360807__A0A0M6X1Y4__ROSEINA2194_02133
ERR1913060.3968224__1.3968224	166486__D4KX00__ROSINTL182_07577
ERR1913060.3968227__1.3968227	471189__GCA_003340385.1_00338
ERR1913060.3968520__1.3968520	544644__GCA_001915615.1_00060
ERR1913060.3968592__1.3968592	2293125__A0A374BUM7__DW917_12980
ERR1913060.3968603__1.3968603	1262930__R6A2C3__BN693_02165
ERR1913060.3968727__1.3968727	1262930__R6A1X5__BN693_02075
ERR1913060.3968776__1.3968776	1150298__A0A174EA00__ERS852406_01720
ERR1913060.3968784__1.3968784	166486__D4KZ95__ERS852572_03327
ERR1913060.3968995__1.3968995	853__A0A173YYY4__DWZ04_09420
ERR1913060.3969017__1.3969017	165179__A0A174SA26__PREVCOP_05758
ERR1913060.3969188__1.3969188	2293125__A0A374BSW4__DW917_13420
ERR1913060.3969369__1.3969369	2293125__A0A374BSW4__DW917_13420
ERR1913060.3969524__1.3969524	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.3969635__1.3969635	487174__K0X2W9__HMPREF9448_00062
ERR1913060.3969656__1.3969656	818__A0A1H7S810__BJP75_003270
ERR1913060.3969739__1.3969739	820__A0A374QGD2__ERS852421_02382
ERR1913060.3969711__1.3969711	357276__B6VW91__BACDOR_01584
ERR1913060.3969717__1.3969717	1262992__R5DDW9__BN795_00572
ERR1913060.3969858__1.3969858	165179__A0A3E5DN34__DXC61_07865
ERR1913060.3969890__1.3969890	410072__A0A173ZG02__ERS852574_01061
ERR1913060.3970013__1.3970013	487174__K0X773__DIT83_07170
ERR1913060.3970102__1.3970102	1735__B7CCF2__EUBIFOR_01879
ERR1913060.3970237__1.3970237	39488__C0EVP9__ERS852450_03163
ERR1913060.3970528__1.3970528	33039__A0A173V4G5__ERS852577_02906
ERR1913060.3970538__1.3970538	820__A0A374Q8T2__DXB64_16190
ERR1913060.3970858__1.3970858	853__D4KAK8__C4N21_13380
ERR1913060.3970919__1.3970919	39486__B0G7S5__DXD50_04355
ERR1913060.3971052__1.3971052	357276__B6VVS0__HMPREF1064_03951
ERR1913060.3971093__1.3971093	46503__A7ADV9__ERS852463_01504
ERR1913060.3971040__1.3971040	166486__D4KUL4__pemA
ERR1913060.3971045__1.3971045	310298__B3JM32__BACCOP_00571
ERR1913060.3971121__1.3971121	556259__I0PXW0__BSGG_5187
ERR1913060.3971132__1.3971132	218538__C9LQZ7__GCWU000321_01979
ERR1913060.3971134__1.3971134	818__A0A3E5HN77__HMPREF2534_00072
ERR1913060.3971292__1.3971292	39488__A0A173SQY9__minC
ERR1913060.3971347__1.3971347	821__A0A0P0M3U7__DXB90_14325
ERR1913060.3971774__1.3971774	357276__I8WEZ6__BACDOR_02323
ERR1913060.3971990__1.3971990	218538__C9LPF0__GCWU000321_01429
ERR1913060.3972040__1.3972040	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.3972249__1.3972249	166486__D4L0L8__ROSINTL182_08063
ERR1913060.3972217__1.3972217	28118__R6F5T0__Odosp_2509
ERR1913060.3972357__1.3972357	328814__GCA_004558275.1_00060
ERR1913060.3972506__1.3972506	1262911__R6H1K1__BN557_00910
ERR1913060.3972559__1.3972559	84030__D6DIA2__B5F06_10510
ERR1913060.3972634__1.3972634	204516__U6RFB2__HMPREF1534_01733
ERR1913060.3972754__1.3972754	46503__R6WYJ8__DXB85_13825
ERR1913060.3972910__1.3972910	204516__U6R9E6__HMPREF1534_03149
ERR1913060.3973238__1.3973238	853__A0A2A7B9I6__DW855_13690
ERR1913060.3973239__1.3973239	165179__A0A3E5DN34__DXC61_07865
ERR1913060.3973241__1.3973241	544644__GCA_001915615.1_01797
ERR1913060.3973246__1.3973246	165179__A0A174UTZ7__DXC61_06705
ERR1913060.3973565__1.3973565	853__A0A329UEG4__CHR60_00585
ERR1913060.3973925__1.3973925	310298__B3JFK5__BACCOP_00655
ERR1913060.3974012__1.3974012	357276__A0A0K2HMX2__HMPREF1063_03979
ERR1913060.3974061__1.3974061	292800__A0A1C7FP14__ERS852518_04317
ERR1913060.3974036__1.3974036	410072__C0BAQ2__ERS852574_01938
ERR1913060.3974072__1.3974072	165179__A0A174UTZ7__DXC61_06705
ERR1913060.3974154__1.3974154	1308__Q5M5L9__X841_02550
ERR1913060.3974243__1.3974243	1150298__R7JNQ8__ERS852406_00857
ERR1913060.3974417__1.3974417	1262930__R6AQM8__BN693_01323
ERR1913060.3974394__1.3974394	1735__B7CD72__EUBIFOR_02151
ERR1913060.3974479__1.3974479	2293125__A0A374C4C8__DW917_09805
ERR1913060.3974527__1.3974527	410072__R6LKC9__ERS852525_01807
ERR1913060.3975134__1.3975134	1262924__R7HKZ9__BN585_01304
ERR1913060.3975383__1.3975383	39486__R6SC25__DXD84_05670
ERR1913060.3975424__1.3975424	1262739__R6MK77__BN659_00760
ERR1913060.3975609__1.3975609	853__A0A173XRA8__CGS56_09290
ERR1913060.3975615__1.3975615	371601__I9UPT6__B5E50_12390
ERR1913060.3975641__1.3975641	820__A0A3E4WA06__ERS852554_03404
ERR1913060.3975644__1.3975644	46228__V8C4T8__RUMLAC_02058
ERR1913060.3975671__1.3975671	310298__B3JFS5__BACCOP_00726
ERR1913060.3975875__1.3975875	1262924__R7HKZ9__BN585_01304
ERR1913060.3976454__1.3976454	2293125__A0A374BUM7__DW917_12980
ERR1913060.3976537__1.3976537	360807__A0A1Q6TCY9__ERS852444_01883
ERR1913060.3976572__1.3976572	310298__B3JNG7__BACCOP_03480
ERR1913060.3976587__1.3976587	2293125__A0A374BUM7__DW917_12980
ERR1913060.3976673__1.3976673	310298__B3JFK4__BACCOP_00654
ERR1913060.3976677__1.3976677	33039__D4M378__cysL_1
ERR1913060.3976752__1.3976752	310298__B3JFK5__BACCOP_00655
ERR1913060.3976794__1.3976794	820__A0A3E4VXP2__yesR
ERR1913060.3976904__1.3976904	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913060.3976977__1.3976977	360807__C0FY61__ERS852444_00016
ERR1913060.3976983__1.3976983	39496__A5Z5I2__EUBVEN_00963
ERR1913060.3977276__1.3977276	853__A0A3E2U7E6__ERS852582_01640
ERR1913060.3977282__1.3977282	1262930__R6A0L1__BN693_02245
ERR1913060.3977353__1.3977353	820__A7VAR9__ERS852421_00197
ERR1913060.3977638__1.3977638	1262739__R6M9P7__BN659_01903
ERR1913060.3977650__1.3977650	418240__A0A173XSX9__ERS852523_01591
ERR1913060.3977737__1.3977737	1680__R5GRA4__ERS852382_01548
ERR1913060.3977824__1.3977824	165179__A0A174UTZ7__DXC61_06705
ERR1913060.3977851__1.3977851	1262992__R5D546__BN795_00726
ERR1913060.3977867__1.3977867	821__A0A3E4KIM1__M097_3660
ERR1913060.3978273__1.3978273	853__D4K7X0__DW905_09540
ERR1913060.3978332__1.3978332	166486__D4KX29__ROSINTL182_09734
ERR1913060.3978347__1.3978347	310298__B3JJ24__BACCOP_01886
ERR1913060.3978526__1.3978526	2293125__A0A374CMK5__DW917_00330
ERR1913060.3978566__1.3978566	357276__I9RCD3__IY41_15070
ERR1913060.3978779__1.3978779	821__A0A395UNT8__DXD64_15275
ERR1913060.3978977__1.3978977	853__A0A3E2U7E6__ERS852582_01640
ERR1913060.3979434__1.3979434	310298__B3JFS5__BACCOP_00726
ERR1913060.3979467__1.3979467	818__A0A3E5GY47__SAMN02910322_02002
ERR1913060.3979482__1.3979482	33025__A0A395JB30__C8D73_1034
ERR1913060.3979543__1.3979543	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913060.3979662__1.3979662	39488__A0A173RDD7__DXD91_00105
ERR1913060.3979820__1.3979820	28118__F9Z9Z6__DHW44_15190
ERR1913060.3980134__1.3980134	1735__A0A374QW43__EUBIFOR_01295
ERR1913060.3980165__1.3980165	46503__A7AG53__DD461_14240
ERR1913060.3980326__1.3980326	821__A0A0P0LH09__ERS852457_03390
ERR1913060.3980329__1.3980329	820__R7E9Z4__DXC68_06065
ERR1913060.3980364__1.3980364	165179__A0A174UTZ7__DXC61_06705
ERR1913060.3980720__1.3980720	165179__A0A174SA26__PREVCOP_05758
ERR1913060.3981129__1.3981129	2293125__A0A374CCM7__DW917_05375
ERR1913060.3981293__1.3981293	1262930__R5ZV69__BN693_01268
ERR1913060.3981301__1.3981301	39486__B0G426__DXB12_12525
ERR1913060.3981304__1.3981304	47678__R5UAF6__ERS852494_02966
ERR1913060.3981403__1.3981403	410072__A0A174QCZ8__ERS852525_02613
ERR1913060.3981458__1.3981458	28118__R6FHQ8__B5F93_15555
ERR1913060.3981494__1.3981494	820__A0A374Q854__HMPREF1073_03281
ERR1913060.3981632__1.3981632	310298__B3JQJ5__BACCOP_04231
ERR1913060.3981755__1.3981755	820__A0A139K1Y6__DXB48_02610
ERR1913060.3981774__1.3981774	328814__GCA_004558275.1_00067
ERR1913060.3981915__1.3981915	2293125__A0A374BSW4__DW917_13420
ERR1913060.3982290__1.3982290	818__A0A174LEN9__BJP75_006595
ERR1913060.3982320__1.3982320	544645__A0A3E4T3K9__DXC42_11565
ERR1913060.3982353__1.3982353	166486__D4KZ45__ROSINTL182_05738
ERR1913060.3982451__1.3982451	1262924__R7HP98__BN585_02065
ERR1913060.3982491__1.3982491	821__A0A0P0M2J4__DXD46_10295
ERR1913060.3982535__1.3982535	2293125__A0A374BSW4__DW917_13420
ERR1913060.3982671__1.3982671	357276__I8VN30__HMPREF1065_03051
ERR1913060.3982790__1.3982790	418240__C6JGL2__ERS852523_00030
ERR1913060.3982798__1.3982798	46506__R6B663__BACSTE_02258
ERR1913060.3982816__1.3982816	818__R7KZF1__C5Z03_07410
ERR1913060.3982881__1.3982881	2293125__A0A374C9I8__DW917_06795
ERR1913060.3982899__1.3982899	820__A0A174M9V5__M093_0237
ERR1913060.3982951__1.3982951	823__C7XA51__BDI_0499
ERR1913060.3983193__1.3983193	1535__A7VRY3__CH238_12035
ERR1913060.3983244__1.3983244	1262930__R6AUX8__BN693_00160
ERR1913060.3983409__1.3983409	39486__B0G8H8__DXD10_14350
ERR1913060.3983600__1.3983600	820__A0A3E4RUC4__DHU98_02635
ERR1913060.3983791__1.3983791	556259__E5C8S0__BSGG_1769
ERR1913060.3983763__1.3983763	487174__W0ES49__HMPREF9448_00709
ERR1913060.3983836__1.3983836	357276__A0A076IYE6__IY41_04275
ERR1913060.3983999__1.3983999	818__Q8A112__BT_3859
ERR1913060.3984438__1.3984438	360807__C0FR49__ROSEINA2194_01203
ERR1913060.3984584__1.3984584	357276__A0A0M1VXQ9__BSEG_00942
ERR1913060.3984730__1.3984730	28118__R6F1C2__rpoE_1
ERR1913060.3984738__1.3984738	1262930__R5ZV69__BN693_01268
ERR1913060.3984740__1.3984740	1262948__R7ED37__BN671_00777
ERR1913060.3984897__1.3984897	823__A0A174PLE5__DXD05_03010
ERR1913060.3984912__1.3984912	165179__A0A3E5EAM5__DXC61_07785
ERR1913060.3984965__1.3984965	2108523__A0A2P2F5U2__LAWASA_1376
ERR1913060.3985029__1.3985029	165179__D1PGU8__PREVCOP_06463
ERR1913060.3985137__1.3985137	1262948__R7E9Y0__BN671_02038
ERR1913060.3985170__1.3985170	166486__D4KQG8__ERS852572_02379
ERR1913060.3985259__1.3985259	39496__A5Z6R6__EUBVEN_01399
ERR1913060.3985354__1.3985354	1150298__R7JT16__ERS852498_00500
ERR1913060.3985500__1.3985500	820__I9J701__ERS852510_01809
ERR1913060.3985574__1.3985574	39488__A0A174CJ01__DXD91_03830
ERR1913060.3985820__1.3985820	357276__A0A076IN21__BSEG_03078
ERR1913060.3985953__1.3985953	1628085__A0A2U1B8P2__C7386_11431
ERR1913060.3985956__1.3985956	820__A0A3E4RUC4__DHU98_02635
ERR1913060.3985978__1.3985978	1628085__A0A374VQ80__C7386_10352
ERR1913060.3986161__1.3986161	166486__C7GAX1__ERS852572_03188
ERR1913060.3986149__1.3986149	1628085__A0A1C6BMM1__C7386_11221
ERR1913060.3986214__1.3986214	46503__A7AG59__ERS852463_00349
ERR1913060.3986486__1.3986486	310298__B3JFK4__BACCOP_00654
ERR1913060.3986467__1.3986467	387661__A7AHF8__PRABACTJOHN_00803
ERR1913060.3986589__1.3986589	823__D7ILK2__ERS852380_00031
ERR1913060.3986698__1.3986698	46503__K5ZX50__dnaG_1
ERR1913060.3986777__1.3986777	28118__R6FI57__DF785_14020
ERR1913060.3986804__1.3986804	39492__D4JUL3__nreC_2
ERR1913060.3986924__1.3986924	28118__F9ZAB2__SAMEA44545918_01079
ERR1913060.3986964__1.3986964	165179__A0A229I3Z6__PREVCOP_03666
ERR1913060.3987214__1.3987214	651822__GCA_000210715.1_00753
ERR1913060.3987265__1.3987265	823__A0A395YY84__DXC05_19515
ERR1913060.3987272__1.3987272	2293125__A0A374C9I8__DW917_06795
ERR1913060.3987301__1.3987301	2293125__A0A374BY09__DW917_11855
ERR1913060.3987536__1.3987536	1262746__R5SS80__BN750_02125
ERR1913060.3987748__1.3987748	310298__B3JQJ5__BACCOP_04231
ERR1913060.3987954__1.3987954	853__A0A173YYY4__DWZ04_09420
ERR1913060.3987979__1.3987979	410072__A0A173YGR9__ERS852389_00952
ERR1913060.3987984__1.3987984	821__D4VD59__BHV80_04260
ERR1913060.3988101__1.3988101	1796613__A0A1C7GYE7__ADH74_04570
ERR1913060.3988463__1.3988463	544644__GCA_001915615.1_01911
ERR1913060.3988473__1.3988473	371601__W6P631__B5E50_14625
ERR1913060.3988490__1.3988490	487174__K0XRL3__HMPREF9448_00669
ERR1913060.3988534__1.3988534	46503__R6X0R5__DXB85_12380
ERR1913060.3988573__1.3988573	818__Q8A3R2__C799_03293
ERR1913060.3988641__1.3988641	40520__A0A174HSN4__ltaS1_2
ERR1913060.3988725__1.3988725	818__R9GZ02__C799_04453
ERR1913060.3988738__1.3988738	166486__D4L255__mcp4_5
ERR1913060.3988809__1.3988809	649756__L1QAG6__etfB_5
ERR1913060.3988958__1.3988958	310298__B3JQJ5__BACCOP_04231
ERR1913060.3988987__1.3988987	204516__U6RAM4__HMPREF1534_03439
ERR1913060.3989038__1.3989038	46506__R6B8Z4__SAMN05444283_11711
ERR1913060.3989039__1.3989039	1262948__R7EBP7__BN671_00122
ERR1913060.3989267__1.3989267	292800__A0A096CNX9__ADH75_06125
ERR1913060.3989286__1.3989286	360807__A0A396AIC7__ERS852392_01627
ERR1913060.3989350__1.3989350	821__R6F3Y1__SAMN04487923_104318
ERR1913060.3989375__1.3989375	2293125__A0A374BY09__DW917_11855
ERR1913060.3989492__1.3989492	820__A0A174M9V5__M093_0237
ERR1913060.3989557__1.3989557	166486__D4L378__hcaR
ERR1913060.3989570__1.3989570	1263044__GCA_000433375.1_03386
ERR1913060.3989600__1.3989600	626929__F3PGX4__B5F97_10765
ERR1913060.3989771__1.3989771	820__A0A174QLF0__SAMN05444418_109151
ERR1913060.3989746__1.3989746	310298__B3JFK4__BACCOP_00654
ERR1913060.3989826__1.3989826	165179__A0A3E5AHY4__CFT61_07675
ERR1913060.3989984__1.3989984	165179__A0A3E5AHY4__CFT61_07675
ERR1913060.3990005__1.3990005	820__R9I3Q7__HMPREF1072_01668
ERR1913060.3990062__1.3990062	410072__C0B9A6__yvhJ
ERR1913060.3990072__1.3990072	487174__K0X347__DIT83_07775
ERR1913060.3990179__1.3990179	166486__D4L2C5__ERS852572_01688
ERR1913060.3990306__1.3990306	1262930__R6A1X5__BN693_02075
ERR1913060.3990470__1.3990470	1262930__R6A1N0__BN693_00917
ERR1913060.3990564__1.3990564	821__D4VD59__BHV80_04260
ERR1913060.3990622__1.3990622	821__A0A173WG51__BVU_2549
ERR1913060.3990822__1.3990822	301301__A0A395V8J8__RHOM_11280
ERR1913060.3990950__1.3990950	310298__B3JFQ2__BACCOP_00703
ERR1913060.3991229__1.3991229	358743__G5HKL1__DWZ14_16430
ERR1913060.3991363__1.3991363	216816__A0A0A0UDU9__BL1246
ERR1913060.3991563__1.3991563	46503__R6Y0Q3__DCY29_15880
ERR1913060.3991684__1.3991684	204516__U6RDD8__HMPREF1534_02559
ERR1913060.3991706__1.3991706	818__A0A2J6AAA9__NCTC10582_00162
ERR1913060.3991908__1.3991908	357276__C3R9Y0__HMPREF1064_01889
ERR1913060.3991909__1.3991909	821__A0A397WGD6__M098_0084
ERR1913060.3991922__1.3991922	357276__A0A1Y3Z3W0__IY41_20500
ERR1913060.3992138__1.3992138	1262930__R6ALN3__BN693_00602
ERR1913060.3992220__1.3992220	544644__GCA_001915615.1_01049
ERR1913060.3992527__1.3992527	310298__B3JMG0__BACCOP_03099
ERR1913060.3992692__1.3992692	310298__B3JKM0__BACCOP_02451
ERR1913060.3992780__1.3992780	820__A0A174CK74__DXB48_07060
ERR1913060.3992846__1.3992846	821__A0A3E4WAR6__DXD64_10735
ERR1913060.3992908__1.3992908	626933__H1DGX0__HMPREF9449_01506
ERR1913060.3993008__1.3993008	1262930__R6A0F8__BN693_00680
ERR1913060.3993345__1.3993345	823__D7IUM6__M091_1082
ERR1913060.3993432__1.3993432	360807__A0A173SE91__murR
ERR1913060.3993565__1.3993565	820__A0A139K5A6__DXB48_12175
ERR1913060.3993637__1.3993637	165179__D1PGU8__PREVCOP_06463
