ERR1912985.39__1.39	820__A7V092__hldE
ERR1912985.4003463__1.4003463	46506__B0NPF6__BACSTE_01357
ERR1912985.4003506__1.4003506	46506__S3YGB4__DXC41_06355
ERR1912985.4003531__1.4003531	357276__A0A076INK2__BSEG_04225
ERR1912985.4003657__1.4003657	818__A0A0P0FWH4__Btheta7330_05099
ERR1912985.4003787__1.4003787	1262886__R6Q928__BN563_00479
ERR1912985.4003926__1.4003926	239935__R6J9Y2__CXT85_07000
ERR1912985.4003935__1.4003935	246787__A0A3D6B0I1__BcellWH2_03253
ERR1912985.4004076__1.4004076	106588__A6NUL8__BACCAP_01900
ERR1912985.4004132__1.4004132	1262927__R7EXX8__BN677_01903
ERR1912985.4004144__1.4004144	1262927__R7EZA7__BN677_00081
ERR1912985.4004223__1.4004223	246787__A0A0P0FV02__AA416_03728
ERR1912985.4004230__1.4004230	46506__R6AEM4__DXC41_06545
ERR1912985.4004279__1.4004279	871324__A0A1M6C0H7__SAMN05444350_103243
ERR1912985.4004370__1.4004370	853__A0A3E2V168__FAEPRAM212_00929
ERR1912985.4004604__1.4004604	246787__A0A0P0GR24__BcellWH2_03263
ERR1912985.4004683__1.4004683	820__R9HP61__DXC91_01090
ERR1912985.4004704__1.4004704	46228__B5CSZ7__HMPREF1202_01559
ERR1912985.4004739__1.4004739	487174__K0XER9__DDY40_08885
ERR1912985.4004899__1.4004899	310297__B5D2V1__DXC17_04215
ERR1912985.4004976__1.4004976	239935__A0A139TPG3__CXT86_08810
ERR1912985.4005120__1.4005120	821__A0A174RA14__M099_1655
ERR1912985.4005125__1.4005125	301301__A0A395V3C0__mcpC_6
ERR1912985.4005141__1.4005141	1263107__GCA_000436995.1_00090
ERR1912985.4005186__1.4005186	1262986__R5ZUP0__BN492_01284
ERR1912985.4005168__1.4005168	371601__A0A139LNL6__ERS852396_04350
ERR1912985.4005237__1.4005237	1263006__R6LU28__BN515_01365
ERR1912985.4005272__1.4005272	853__A0A2A7AXC8__C4N21_14120
ERR1912985.4005419__1.4005419	214856__A0A173YJS4__xerD_3
ERR1912985.4005505__1.4005505	46506__A0A108TCU0__etk
ERR1912985.4005551__1.4005551	357276__I9R994__BACDOR_04044
ERR1912985.4005786__1.4005786	1160721__R6TH82__BHW50_00835
ERR1912985.4005982__1.4005982	1160721__W0U3Q4__BHW50_08110
ERR1912985.4005963__1.4005963	1550024__G9RPI3__ASJ35_09180
ERR1912985.4006040__1.4006040	46228__V8CE24__thiD
ERR1912985.4006263__1.4006263	301301__A0A395VAR4__yieL
ERR1912985.4006222__1.4006222	39491__A0A396FJJ9__DXB76_11995
ERR1912985.4006458__1.4006458	310297__B5D2R6__DXB87_15610
ERR1912985.4006468__1.4006468	357276__A0A076IYE6__IY41_04275
ERR1912985.4006501__1.4006501	384639__GCA_003096855.1_00494
ERR1912985.4006440__1.4006440	47678__R5UU99__C5Z00_11925
ERR1912985.4006527__1.4006527	46506__S3YBS6__AA415_01011
ERR1912985.4006534__1.4006534	39491__A0A174LTW7__DXD13_08720
ERR1912985.4006550__1.4006550	28116__A0A1Y4PWN5__M088_3731
ERR1912985.4006599__1.4006599	357276__A0A0M1VYB8__HMPREF1063_02104
ERR1912985.4006629__1.4006629	357276__B6VVS0__HMPREF1064_03951
ERR1912985.4006581__1.4006581	820__A0A374Q854__HMPREF1073_03281
ERR1912985.4006730__1.4006730	46506__B0NUC3__SAMN05444283_1019
ERR1912985.4006748__1.4006748	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.4006756__1.4006756	46506__B0NUC3__SAMN05444283_1019
ERR1912985.4006880__1.4006880	46506__B0NU77__AA415_02810
ERR1912985.4006890__1.4006890	544645__A0A3E4TCM9__DXC42_06490
ERR1912985.4006973__1.4006973	1897011__A0A1Q6REV3__BHW41_04080
ERR1912985.4007203__1.4007203	46506__A0A3E4USX2__BACSTE_03107
ERR1912985.4007207__1.4007207	328814__GCA_004558275.1_01006
ERR1912985.4007181__1.4007181	301301__A0A395VA18__RHOM_11700
ERR1912985.4007247__1.4007247	239935__A0A139TVJ4__CXT86_02020
ERR1912985.4007279__1.4007279	820__R9HXK9__DXB62_08265
ERR1912985.4007357__1.4007357	46506__S3YVT5__BACSTE_02352
ERR1912985.4007380__1.4007380	853__D4KAK8__C4N21_13380
ERR1912985.4007476__1.4007476	820__A0A173YYG4__evgS_3
ERR1912985.4007465__1.4007465	310297__B5D3X3__DXB87_14935
ERR1912985.4007468__1.4007468	246787__A0A0P0FV02__AA416_03728
ERR1912985.4007529__1.4007529	28052__A0A174KUL2__phoR_1
ERR1912985.4007549__1.4007549	246787__A0A139L268__BcellWH2_03192
ERR1912985.4007566__1.4007566	239935__A0A2N8HH03__CXU09_08875
ERR1912985.4007619__1.4007619	310297__R5VVK0__BACPLE_02007
ERR1912985.4007739__1.4007739	1160721__R6SUP4__vanY3
ERR1912985.4008123__1.4008123	820__A0A173YYG4__evgS_3
ERR1912985.4008209__1.4008209	1160721__R6TF33__sig6
ERR1912985.4008257__1.4008257	246787__A0A3D6AWV8__gltP
ERR1912985.4008389__1.4008389	853__A0A173YYY4__DWZ04_09420
ERR1912985.4008493__1.4008493	821__A0A3E4HP25__SAMN04487923_102450
ERR1912985.4008502__1.4008502	360807__A0A0M6WYQ7__RIL183_31481
ERR1912985.4008731__1.4008731	28117__R7JPX7__BHV66_00900
ERR1912985.4008900__1.4008900	310297__B5CXJ7__DXB87_06645
ERR1912985.4008910__1.4008910	39496__A5ZAD6__EUBVEN_02683
ERR1912985.4009079__1.4009079	310297__B5CW17__DXC17_13800
ERR1912985.4009261__1.4009261	246787__A0A3D6AWJ7__AA416_00506
ERR1912985.4009271__1.4009271	371601__F7M533__ERS852396_01023
ERR1912985.4009292__1.4009292	818__A0A0P0FT56__BSIG_1453
ERR1912985.4009437__1.4009437	246787__A0A3D6AXG0__BACCELL_01743
ERR1912985.4009591__1.4009591	47678__R5U8Y1__BACCAC_02615
ERR1912985.4009600__1.4009600	246787__R6KK25__HMPREF1062_01860
ERR1912985.4009620__1.4009620	387090__S0F8B2__BACCOPRO_02129
ERR1912985.4009649__1.4009649	246787__A0A0P0G254__axeA1_2
ERR1912985.4009696__1.4009696	820__A0A3E4WCX3__C801_02709
ERR1912985.4009700__1.4009700	39491__A0A396FTE5__ERS852417_01346
ERR1912985.4009793__1.4009793	1263000__R5ES99__BN466_01121
ERR1912985.4009820__1.4009820	310297__B5D038__BACPLE_02359
ERR1912985.4009825__1.4009825	28117__B0MYW7__ALIPUT_02336
ERR1912985.4010025__1.4010025	28116__R6K4N7__ERS852555_03750
ERR1912985.4010053__1.4010053	46506__R6L6Y9__wza_1
ERR1912985.4010060__1.4010060	310297__B5D038__BACPLE_02359
ERR1912985.4010139__1.4010139	820__A0A139KIL9__DXC68_05945
ERR1912985.4010171__1.4010171	246787__A0A3D6AWR4__HMPREF1062_04729
ERR1912985.4010236__1.4010236	246787__R6K756__HMPREF1062_01819
ERR1912985.4010241__1.4010241	371601__F7LA63__HMPREF1074_04288
ERR1912985.4010334__1.4010334	246787__A0A3D6ARN8__yehU_6
ERR1912985.4010393__1.4010393	820__A0A3E4RU03__M093_0563
ERR1912985.4010373__1.4010373	1262886__R6QI91__BN563_00800
ERR1912985.4010407__1.4010407	47678__R5UHH8__HMPREF1061_02584
ERR1912985.4010497__1.4010497	487174__K0X3L3__DDY40_11345
ERR1912985.4010624__1.4010624	28117__B0MYI9__BHV66_05415
ERR1912985.4010727__1.4010727	46506__B0NRL4__HMPREF1181_00205
ERR1912985.4010728__1.4010728	46506__S3YT03__AA415_01895
ERR1912985.4010738__1.4010738	1160721__R6TC37__BHW50_00820
ERR1912985.4010799__1.4010799	310297__B5CUD7__BHV76_11070
ERR1912985.4010850__1.4010850	1263000__R5EHB0__BN466_01647
ERR1912985.4010834__1.4010834	239935__A0A2N8ILG3__CXT93_10135
ERR1912985.4010912__1.4010912	357276__A0A076INK2__BSEG_04225
ERR1912985.4010951__1.4010951	1262927__R7EXB3__BN677_01826
ERR1912985.4011037__1.4011037	246787__A0A108T429__BACCELL_00192
ERR1912985.4011074__1.4011074	357276__C3R5C9__HMPREF1063_00213
ERR1912985.4011112__1.4011112	820__A0A139KH21__DXC80_01780
ERR1912985.4011262__1.4011262	820__A7V9F9__B5G17_14640
ERR1912985.4011290__1.4011290	46506__B0NMY5__AA415_00377
ERR1912985.4011311__1.4011311	357276__A0A0K2HGB7__HMPREF1064_01580
ERR1912985.4011419__1.4011419	1262783__R6CKD8__BN558_01372
ERR1912985.4011446__1.4011446	246787__A0A0P0GG22__BACCELL_01899
ERR1912985.4011574__1.4011574	28116__F7L4X5__M089_2857
ERR1912985.4011608__1.4011608	1262927__R7F070__BN677_00338
ERR1912985.4011629__1.4011629	246787__A0A108THP8__HMPREF1062_03171
ERR1912985.4011808__1.4011808	246787__A0A0P0GR24__BcellWH2_03263
ERR1912985.4011986__1.4011986	1262927__R7F2N0__BN677_00452
ERR1912985.4012156__1.4012156	246787__A0A108T1Y3__fepA_8
ERR1912985.4012210__1.4012210	1262777__R5W5T6__BN512_01843
ERR1912985.4012274__1.4012274	1262886__R6QHF8__BN563_00567
ERR1912985.4012340__1.4012340	818__A0A174L0X1__NCTC10582_00394
ERR1912985.4012321__1.4012321	46228__V8CB83__RUMLAC_02479
ERR1912985.4012368__1.4012368	166486__D4KVZ2__cbiT
ERR1912985.4012703__1.4012703	166486__D4KZC1__btr_1
ERR1912985.4012666__1.4012666	310297__B5CTT3__DXC17_00385
ERR1912985.4012711__1.4012711	1262927__R7EUE3__BN677_01107
ERR1912985.4012770__1.4012770	1262927__R7EV75__BN677_00969
ERR1912985.4012815__1.4012815	1160721__W0U3I6__RBI_I00579
ERR1912985.4012852__1.4012852	310297__B5D009__DXB87_08940
ERR1912985.4012923__1.4012923	1150298__R7JNQ8__ERS852406_00857
ERR1912985.4012957__1.4012957	328814__GCA_004558275.1_00075
ERR1912985.4013019__1.4013019	301301__A0A395V7X3__RHOM_05050
ERR1912985.4013072__1.4013072	1304__J7THB8__A6J87_02295
ERR1912985.4013175__1.4013175	2108523__A0A2P2F6D0__LAWASA_1569
ERR1912985.4013148__1.4013148	328814__GCA_004558275.1_01004
ERR1912985.4013204__1.4013204	1262783__R6DD73__BN558_01000
ERR1912985.4013199__1.4013199	28117__R7JJM9__ALIPUT_00662
ERR1912985.4013291__1.4013291	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.4013469__1.4013469	28117__B0MU76__ALIPUT_00202
ERR1912985.4013533__1.4013533	544645__A0A373UZ25__DXC42_17170
ERR1912985.4013760__1.4013760	357276__A0A076J726__IY41_15030
ERR1912985.4013806__1.4013806	310297__B5D2R6__DXB87_15610
ERR1912985.4013854__1.4013854	46503__A7AG53__DD461_14240
ERR1912985.4013878__1.4013878	46506__B0NT08__BACSTE_02624
ERR1912985.4013925__1.4013925	239935__A0A3F3K9J9__DEF40_00940
ERR1912985.4013933__1.4013933	218538__C9LPN2__GCWU000321_01512
ERR1912985.4013979__1.4013979	1262927__R7F4H4__BN677_00575
ERR1912985.4014004__1.4014004	357276__A0A0K2HKT7__B5F95_21090
ERR1912985.4014026__1.4014026	357276__I8WPR6__EL88_06675
ERR1912985.4014076__1.4014076	820__A0A174Q0F0__DXB48_08080
ERR1912985.4014077__1.4014077	1304__A0A0Y1WH36__STRSA0001_0605
ERR1912985.4014141__1.4014141	1262886__R6QJF6__BN563_01169
ERR1912985.4014133__1.4014133	1263006__R6LS76__BN515_00750
ERR1912985.4014160__1.4014160	46506__R5K437__DXC34_00685
ERR1912985.4014238__1.4014238	301301__A0A395V700__RHOM_03405
ERR1912985.4014407__1.4014407	357276__B6W5Q7__DXD47_13945
ERR1912985.4014516__1.4014516	1262911__R6GPC5__BN557_00852
ERR1912985.4014570__1.4014570	301301__A0A395V714__evgS
ERR1912985.4014637__1.4014637	246787__R6LGB3__BcellWH2_02361
ERR1912985.4014659__1.4014659	818__A0A3E5HVB7__Btheta7330_02386
ERR1912985.4014721__1.4014721	1304__D0EMA3__CKU37_11015
ERR1912985.4014770__1.4014770	301301__A0A395V944__ERS852391_00514
ERR1912985.4014836__1.4014836	46506__S3YBS6__AA415_01011
ERR1912985.4014838__1.4014838	310297__B5D0I4__gldH
ERR1912985.4014859__1.4014859	1262761__R6QJF1__BN606_00340
ERR1912985.4014925__1.4014925	214856__I3YMB7__Alfi_1811
ERR1912985.4014958__1.4014958	1897011__A0A1Q6RDG0__BHW41_05600
ERR1912985.4014976__1.4014976	1263109__GCA_000438135.1_01185
ERR1912985.4014955__1.4014955	46506__S3YS03__DXC34_03445
ERR1912985.4015051__1.4015051	1262886__R6QP39__BN563_00737
ERR1912985.4015104__1.4015104	820__A0A139KG04__ERS852459_01249
ERR1912985.4015292__1.4015292	246787__A0A0N7IFH2__BcellWH2_02957
ERR1912985.4015314__1.4015314	820__A0A3E4FWC8__DXC91_14635
ERR1912985.4015393__1.4015393	357276__I8VLL2__HMPREF1065_03395
ERR1912985.4015504__1.4015504	46506__A0A108TCV1__AA415_00106
ERR1912985.4015548__1.4015548	371601__W6P7Q9__BN890_32770
ERR1912985.4015659__1.4015659	820__A0A139K8N1__ERS852554_00951
ERR1912985.4015726__1.4015726	818__A0A139JW76__BJP75_002555
ERR1912985.4015746__1.4015746	46506__B0NT08__BACSTE_02624
ERR1912985.4015814__1.4015814	246787__A0A3D6AWM8__BACCELL_01963
ERR1912985.4015920__1.4015920	357276__A0A0M1W9N4__GV66_05135
ERR1912985.4015921__1.4015921	357276__A0A076J8D4__HMPREF1064_00553
ERR1912985.4016056__1.4016056	46506__S3YS03__DXC34_03445
ERR1912985.4016107__1.4016107	28117__B0MWX3__BHV66_03010
ERR1912985.4016201__1.4016201	46506__B0NM94__HMPREF1181_03250
ERR1912985.4016370__1.4016370	310298__B3JQJ5__BACCOP_04231
ERR1912985.4016374__1.4016374	46228__V8CBI3__RUMLAC_02492
ERR1912985.4016439__1.4016439	1263109__GCA_000438135.1_00334
ERR1912985.4016504__1.4016504	818__A0A3E5HPU8__ERS852430_01891
ERR1912985.4016544__1.4016544	310297__B5D2R6__DXB87_15610
ERR1912985.4016676__1.4016676	1262761__R6R804__BN606_01411
ERR1912985.4016690__1.4016690	1262927__R7EVZ3__BN677_01052
ERR1912985.4016805__1.4016805	328814__GCA_004558275.1_01002
ERR1912985.4016851__1.4016851	310297__B5CZI0__BACPLE_02145
ERR1912985.4016867__1.4016867	1262986__R6AM69__BN492_00893
ERR1912985.4016895__1.4016895	301301__A0A395V9P9__ERS852391_00747
ERR1912985.4016950__1.4016950	2292352__A0A374UKE7__DXC23_09500
ERR1912985.4016952__1.4016952	246787__A0A3D6AWR4__HMPREF1062_04729
ERR1912985.4017033__1.4017033	46506__A0A108TAK3__fepA_3
ERR1912985.4017006__1.4017006	46506__B0NUC3__SAMN05444283_1019
ERR1912985.4017612__1.4017612	357276__I8WEZ6__BACDOR_02323
ERR1912985.4017621__1.4017621	246787__A0A0P0GMR5__HMPREF1062_04678
ERR1912985.4017688__1.4017688	487174__R5FN40__HMPREF9448_01366
ERR1912985.4017630__1.4017630	387090__S0F8B2__BACCOPRO_02129
ERR1912985.4017706__1.4017706	28117__B0MZ50__ALIPUT_02424
ERR1912985.4017735__1.4017735	820__A0A3E4W4Y7__B5G17_02055
ERR1912985.4017737__1.4017737	1263006__R6LK25__BN515_01963
ERR1912985.4017882__1.4017882	301301__A0A395VA65__eutA
ERR1912985.4018148__1.4018148	46228__V8C6B2__DXD17_09805
ERR1912985.4018330__1.4018330	357276__D1JZM4__HMPREF1065_01278
ERR1912985.4018475__1.4018475	1262886__R6QIL5__BN563_00897
ERR1912985.4018477__1.4018477	329854__R7E733__DXD57_00120
ERR1912985.4018710__1.4018710	28117__B0N007__BHV66_10275
ERR1912985.4018763__1.4018763	310297__B5D2W8__BACPLE_03358
ERR1912985.4018772__1.4018772	310297__B5CZI0__BACPLE_02145
ERR1912985.4018835__1.4018835	246787__R6LGB3__BcellWH2_02361
ERR1912985.4018936__1.4018936	1262988__R7N6Z9__BN816_02572
ERR1912985.4018943__1.4018943	328814__GCA_004558275.1_00235
ERR1912985.4019124__1.4019124	1262927__R7F242__BN677_00332
ERR1912985.4019253__1.4019253	310297__B5CUX2__DXB87_15440
ERR1912985.4019254__1.4019254	40520__A0A396G1I4__DXB81_08365
ERR1912985.4019264__1.4019264	28117__B0MSS9__BHV66_06085
ERR1912985.4019272__1.4019272	246787__R6LGA6__tmoS_11
ERR1912985.4019278__1.4019278	246787__A0A0P0GJP1__BcellWH2_03982
ERR1912985.4019297__1.4019297	1304__F8LKP1__TZ99_00769
ERR1912985.4019305__1.4019305	310297__B5CUZ5__BACPLE_00521
ERR1912985.4019414__1.4019414	246787__A0A0P0GPP9__BACCELL_01902
ERR1912985.4019388__1.4019388	1304__A0A0Y1VYX0__DL08_03795
ERR1912985.4019487__1.4019487	239935__A0A139TQT9__Amuc_1197
ERR1912985.4019518__1.4019518	569__A0A085H212__smf
ERR1912985.4019599__1.4019599	301301__G2SXB0__RHOM_09565
ERR1912985.4019604__1.4019604	820__A0A139JUD3__DXC91_19380
ERR1912985.4019578__1.4019578	820__A0A174B4N2__M093_2531
ERR1912985.4019740__1.4019740	114416__GeneID:951193
ERR1912985.4019770__1.4019770	818__A0A3E5GYI4__NCTC10582_00013
ERR1912985.4019828__1.4019828	820__A0A139KHD8__ERS417307_00569
ERR1912985.4020029__1.4020029	1263006__R6LRT3__BN515_00657
ERR1912985.4020032__1.4020032	246787__A0A3D6AZF7__BcellWH2_04504
ERR1912985.4020129__1.4020129	28117__B0N028__BHV66_05935
ERR1912985.4020269__1.4020269	1262848__R6UBC5__BN818_01849
ERR1912985.4020274__1.4020274	1160721__W0U633__BHW50_00240
ERR1912985.4020328__1.4020328	1263006__R6LM98__BN515_00610
ERR1912985.4020333__1.4020333	360807__A0A396AF38__RIL183_00781
ERR1912985.4020348__1.4020348	1262886__R6QJF6__BN563_01169
ERR1912985.4020351__1.4020351	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.4020476__1.4020476	820__A0A3E4W4Y7__B5G17_02055
ERR1912985.4020484__1.4020484	46506__A0A108TCU0__etk
ERR1912985.4020565__1.4020565	40520__R7DD01__ERS852533_01371
ERR1912985.4020660__1.4020660	820__A0A078STJ8__DXC68_04690
ERR1912985.4020741__1.4020741	28117__B0MTY2__BHV66_06485
ERR1912985.4020748__1.4020748	1160721__R6T2L9__BHW50_11315
ERR1912985.4020780__1.4020780	292800__A0A174TQ47__HMPREF0372_00674
ERR1912985.4020811__1.4020811	1263006__R6LU28__BN515_01365
ERR1912985.4020884__1.4020884	360807__A0A0M6WW50__ROSEINA2194_00764
ERR1912985.4020867__1.4020867	818__A0A0P0FC49__C799_02008
ERR1912985.4020993__1.4020993	28117__B0MTV0__BHV66_06395
ERR1912985.4021014__1.4021014	40520__A0A174KAG0__DXB81_01690
ERR1912985.4021073__1.4021073	246787__A0A108T1Y3__fepA_8
ERR1912985.4021168__1.4021168	46506__A0A108TAK3__fepA_3
ERR1912985.4021255__1.4021255	216816__A0A374SVM3__BLSL_0492
ERR1912985.4021315__1.4021315	46506__B0NM94__HMPREF1181_03250
ERR1912985.4021347__1.4021347	46506__R5K437__DXC34_00685
ERR1912985.4021388__1.4021388	46506__S3YT03__AA415_01895
ERR1912985.4021398__1.4021398	820__A0A3E4RU03__M093_0563
ERR1912985.4021584__1.4021584	357276__A0A0M1W657__HMPREF1064_04629
ERR1912985.4021591__1.4021591	239935__A0A139TVJ4__CXT86_02020
ERR1912985.4021606__1.4021606	818__A0A3E5GX69__NCTC13706_00796
ERR1912985.4021608__1.4021608	820__A0A3E4G3J9__ERS852459_02265
ERR1912985.4021626__1.4021626	818__A0A3E5GX69__NCTC13706_00796
ERR1912985.4021731__1.4021731	28117__B0N007__BHV66_10275
ERR1912985.4021707__1.4021707	239935__A0A2N8HL50__CXT98_09135
ERR1912985.4021751__1.4021751	246787__A0A0P0GJP1__BcellWH2_03982
ERR1912985.4021834__1.4021834	310298__B3JQJ5__BACCOP_04231
ERR1912985.4021982__1.4021982	1262937__R7LGN7__BN805_01822
ERR1912985.4022071__1.4022071	301301__A0A395V8T7__ERS852391_01243
ERR1912985.4022057__1.4022057	47678__R5UU99__C5Z00_11925
ERR1912985.4022108__1.4022108	1897011__A0A1Q6REX8__BHW41_04475
ERR1912985.4022166__1.4022166	1262927__R7EXB5__BN677_01513
ERR1912985.4022278__1.4022278	310297__R5W0Z1__BACPLE_02183
ERR1912985.4022285__1.4022285	214856__A0A173YJS4__xerD_3
ERR1912985.4022297__1.4022297	246787__A0A139L268__BcellWH2_03192
ERR1912985.4022470__1.4022470	820__A7UYX8__DXD40_11635
ERR1912985.4022496__1.4022496	371601__D6CXF7__BN891_50120
ERR1912985.4022633__1.4022633	853__E2ZGD9__C7J97_11715
ERR1912985.4022622__1.4022622	853__A0A3E2V168__FAEPRAM212_00929
ERR1912985.4022781__1.4022781	387090__S0F4H1__BACCOPRO_00084
ERR1912985.4022854__1.4022854	1262927__R7F242__BN677_00332
ERR1912985.4022917__1.4022917	46506__B0NU72__DXC41_00075
ERR1912985.4022942__1.4022942	239935__A0A139TMG9__CXU07_10650
ERR1912985.4022983__1.4022983	214856__A0A174CRY5__ERS852559_01060
ERR1912985.4023056__1.4023056	820__A0A374Q8T2__DXB64_16190
ERR1912985.4023075__1.4023075	1262761__R6QH71__BN606_00371
ERR1912985.4023188__1.4023188	410072__A0A174K1D5__hscC
ERR1912985.4023217__1.4023217	1262986__R6ANN9__BN492_01105
ERR1912985.4023276__1.4023276	818__A0A174SHK6__ERS852511_01161
ERR1912985.4023401__1.4023401	246787__A0A0P0GMR5__HMPREF1062_04678
ERR1912985.4023415__1.4023415	310297__B5CTT3__DXC17_00385
ERR1912985.4023534__1.4023534	310297__R5VSX6__BHV76_05850
ERR1912985.4023569__1.4023569	2108523__A0A2P2F8A7__LAWASA_2275
ERR1912985.4023602__1.4023602	1897011__A0A1Q6RI11__BHW41_00845
ERR1912985.4023638__1.4023638	310297__R5V814__DXC17_10530
ERR1912985.4023649__1.4023649	1150298__A0A174PHI0__ERS852498_00826
ERR1912985.4023654__1.4023654	114416__GeneID:951206
ERR1912985.4023708__1.4023708	847__C3X936__OFBG_00740
ERR1912985.4023664__1.4023664	820__A0A139JV05__B5G17_18125
ERR1912985.4023717__1.4023717	310297__B5D3X3__DXB87_14935
ERR1912985.4023932__1.4023932	28116__C3R1N5__SAMN05444282_12443
ERR1912985.4023970__1.4023970	820__A7V9F9__B5G17_14640
ERR1912985.4024188__1.4024188	166486__D4KUC4__arcB_1
ERR1912985.4024235__1.4024235	310297__R5VBY3__DXC17_13855
ERR1912985.4024335__1.4024335	33025__A0A395JBA6__C8D73_1039
ERR1912985.4024540__1.4024540	310297__R5V6Z3__BACPLE_02862
ERR1912985.4024602__1.4024602	46228__B5CKX6__RUMLAC_00090
ERR1912985.4024688__1.4024688	1263006__R6ML98__BN515_00848
ERR1912985.4024748__1.4024748	28117__B0MTY2__BHV66_06485
ERR1912985.4024846__1.4024846	46506__S3YVT5__BACSTE_02352
ERR1912985.4024896__1.4024896	820__A0A173XIP7__B5G17_16050
ERR1912985.4024941__1.4024941	487174__K0X7X4__DIT83_09125
ERR1912985.4024965__1.4024965	823__A0A174VHT1__DHP27_04775
ERR1912985.4025012__1.4025012	853__A0A3E2V168__FAEPRAM212_00929
ERR1912985.4025186__1.4025186	853__A0A2A7B9I6__DW855_13690
ERR1912985.4025224__1.4025224	357276__A0A0M1W657__HMPREF1064_04629
ERR1912985.4025248__1.4025248	46506__A0A120A0V1__DXC41_00280
ERR1912985.4025296__1.4025296	74426__group_1088
ERR1912985.4025330__1.4025330	1262927__R7F0L9__BN677_01682
ERR1912985.4025383__1.4025383	39496__A5Z5I2__EUBVEN_00963
ERR1912985.4025395__1.4025395	246787__A0A0N7IFH2__BcellWH2_02957
ERR1912985.4025467__1.4025467	239935__A0A2N8IMD6__CXU03_05585
ERR1912985.4025537__1.4025537	46506__B0NUC3__SAMN05444283_1019
ERR1912985.4025540__1.4025540	357276__A0A076J726__IY41_15030
ERR1912985.4025625__1.4025625	853__A0A3E2V168__FAEPRAM212_00929
ERR1912985.4025706__1.4025706	1262886__R6Q7C7__BN563_00709
ERR1912985.4025713__1.4025713	1263000__R5EC93__BN466_00873
ERR1912985.4025795__1.4025795	46506__R6L6Y9__wza_1
ERR1912985.4025837__1.4025837	28117__B0MXD0__ALIPUT_01669
ERR1912985.4025950__1.4025950	46228__V8CB66__RUMLAC_02810
ERR1912985.4026061__1.4026061	28117__B0MYW7__ALIPUT_02336
ERR1912985.4026051__1.4026051	46228__V8BL81__DXD17_11825
ERR1912985.4026306__1.4026306	487174__K0WXG8__DIT83_09300
ERR1912985.4026461__1.4026461	310297__B5D252__BACPLE_03055
ERR1912985.4026526__1.4026526	1897011__A0A1Q6RIA0__BHW41_01275
ERR1912985.4026591__1.4026591	1304__T0T9N5__CQA85_09935
ERR1912985.4026629__1.4026629	1263107__GCA_000436995.1_00099
ERR1912985.4026618__1.4026618	301301__A0A395VCJ3__cbiT
ERR1912985.4026707__1.4026707	46506__B0NRL5__DXC34_10445
ERR1912985.4026766__1.4026766	46506__R5K437__DXC34_00685
ERR1912985.4026752__1.4026752	820__A0A139K5A6__DXB48_12175
ERR1912985.4026757__1.4026757	1263107__GCA_000436995.1_00211
ERR1912985.4026810__1.4026810	1150298__A0A174Q6Q0__ERS852406_00063
ERR1912985.4026955__1.4026955	1318__I1ZJ19__tilS
ERR1912985.4027102__1.4027102	46506__B0NPY3__BACSTE_02000
ERR1912985.4027146__1.4027146	1262911__R6GPC5__BN557_00852
ERR1912985.4027217__1.4027217	818__A0A1H7L4U6__BSIG_3287
ERR1912985.4027436__1.4027436	1262986__R6ATQ2__BN492_00128
ERR1912985.4027410__1.4027410	357276__I9FGI3__EL88_12385
ERR1912985.4027411__1.4027411	106588__A6P303__BACCAP_04887
ERR1912985.4027477__1.4027477	1262761__R6RB22__BN606_01933
ERR1912985.4027599__1.4027599	310297__R5VXL9__DXB87_05355
ERR1912985.4027645__1.4027645	1160721__W0U7A0__parB2
ERR1912985.4027743__1.4027743	853__A0A2J4JL53__CRH10_10795
ERR1912985.4027857__1.4027857	387090__S0F8B2__BACCOPRO_02129
ERR1912985.4027986__1.4027986	1628085__A0A2U1BGN2__C7386_10147
