ERR1913147.60__1.60	28117__B0MTV5__BHV66_06415
ERR1913147.617266__1.617266	239935__A0A2N8I3G2__CXT89_00720
ERR1913147.617287__1.617287	820__A0A174M9V5__M093_0237
ERR1913147.617300__1.617300	820__A0A3E5E0T0__ERS852554_00312
ERR1913147.617322__1.617322	40520__U2ENY9__C4886_17680
ERR1913147.617351__1.617351	39491__A0A396FM36__DXB99_00820
ERR1913147.617540__1.617540	2292352__A0A374UL63__DXC23_08410
ERR1913147.617662__1.617662	216816__C5E8I1__yciB
ERR1913147.617732__1.617732	239935__A0A3F3K985__CXT98_05805
ERR1913147.618147__1.618147	239935__A0A2N8I7W6__CXT90_04245
ERR1913147.618355__1.618355	239935__A0A2N8I694__CXU04_06245
ERR1913147.618434__1.618434	28117__R7JN92__BHV66_00550
ERR1913147.618527__1.618527	239935__A0A2N8HT44__CXT84_11035
ERR1913147.618549__1.618549	39491__A0A396FJJ9__DXB76_11995
ERR1913147.618864__1.618864	39485__C4Z434__tilS
ERR1913147.618948__1.618948	28116__A7LXU0__HMPREF1070_00358
ERR1913147.618957__1.618957	820__A0A139KIL9__DXC68_05945
ERR1913147.619012__1.619012	28117__B0MXJ1__BHV66_08445
ERR1913147.619039__1.619039	239935__A0A2N8HT44__CXT84_11035
ERR1913147.619096__1.619096	46503__R6X6Y7__ERS852463_01453
ERR1913147.619184__1.619184	853__A0A173YYY4__DWZ04_09420
ERR1913147.619191__1.619191	239935__A0A2N8HH03__CXU09_08875
ERR1913147.619231__1.619231	151599__GeneID:3192595
ERR1913147.619239__1.619239	1680__A0A3E4SB79__BAD_1517
ERR1913147.619257__1.619257	46503__A7AH78__DD461_04085
ERR1913147.619259__1.619259	820__A0A3E5E9Y8__DXD90_09110
ERR1913147.619456__1.619456	820__I9J701__ERS852510_01809
ERR1913147.619536__1.619536	2292352__A0A374UL49__DXC23_11310
ERR1913147.619675__1.619675	39488__A0A285PQV2__ERS852450_01290
ERR1913147.619739__1.619739	28116__A0A3E5HUC8__DHW41_21025
ERR1913147.619690__1.619690	28118__F9Z4Q2__Odosp_2759
ERR1913147.619890__1.619890	239935__A0A2N8HTZ8__CXU09_01270
ERR1913147.619945__1.619945	46503__R6WYJ8__DXB85_13825
ERR1913147.620251__1.620251	1150298__A0A174GQV8__ERS852406_02454
ERR1913147.620300__1.620300	1262945__R6Z392__BN600_01644
ERR1913147.620409__1.620409	239935__A0A2N8I3Z7__CXU05_10555
ERR1913147.620541__1.620541	239935__A0A2N8HT68__ADH72_00510
ERR1913147.620546__1.620546	820__A0A139JY23__B5G17_06330
ERR1913147.620561__1.620561	1150298__A0A173YHI7__ERS852406_00466
ERR1913147.620608__1.620608	239935__A0A2N8HQR1__Amuc_0287
ERR1913147.620614__1.620614	820__A7V470__HMPREF1072_02076
ERR1913147.620667__1.620667	1262869__R7CRJ0__BN625_01726
ERR1913147.620774__1.620774	387661__K6AET8__HMPREF1077_00420
ERR1913147.620955__1.620955	239935__A0A2N8HHB6__B5G29_11500
ERR1913147.620904__1.620904	40520__A0A395ZVL9__DXD81_13855
ERR1913147.621135__1.621135	239935__A0A2N8I9P4__CXT85_05050
ERR1913147.621359__1.621359	301302__A0A0M6WF57__M72_22681
ERR1913147.621483__1.621483	1862668__GCA_001945525.1_00684
ERR1913147.621500__1.621500	216816__D6ZXD1__APC1461_0104
ERR1913147.621733__1.621733	46503__R6WSB3__DCY29_07745
ERR1913147.621742__1.621742	820__A0A139KJ23__celCCA
ERR1913147.621889__1.621889	46503__K5ZAK9__NCTC13052_03308
ERR1913147.622018__1.622018	88431__A0A174UW18__lytR_4
ERR1913147.622269__1.622269	46503__R6Y901__HMPREF1060_01754
ERR1913147.622405__1.622405	1262869__R7CQ04__BN625_01499
ERR1913147.622535__1.622535	239935__A0A2N8IMD6__CXU03_05585
ERR1913147.622657__1.622657	46503__R5DLM3__HMPREF1078_03417
ERR1913147.622859__1.622859	40520__A0A3E5EFD7__ERS852394_01582
ERR1913147.622876__1.622876	239935__A0A2N8I9N0__CXT97_09915
ERR1913147.623111__1.623111	821__A0A3E4WAR6__DXD64_10735
ERR1913147.623277__1.623277	46503__K5ZV67__PARMER_03859
ERR1913147.623462__1.623462	46503__R6X0L4__DXB61_05325
ERR1913147.623418__1.623418	88431__A6BGH9__ERS852408_02691
ERR1913147.623511__1.623511	239935__A0A2N8HL91__holA
ERR1913147.623601__1.623601	239935__A0A2N8HTZ8__CXU09_01270
ERR1913147.623611__1.623611	552398__F4XHU2__HMPREF0866_03196
ERR1913147.623644__1.623644	46503__R6X5I4__ERS852463_01136
ERR1913147.623817__1.623817	820__A0A3E4VZS7__DXC07_14435
ERR1913147.623997__1.623997	46503__R6WQY8__HMPREF1078_01285
ERR1913147.624112__1.624112	214856__R6XUN2__rcsC_1
ERR1913147.624146__1.624146	46503__R6X5E7__PARMER_00245
ERR1913147.624266__1.624266	28116__E5CEE4__SAMN05444282_12363
ERR1913147.624303__1.624303	28116__C3QVY2__SAMN05444282_12234
ERR1913147.624494__1.624494	823__A0A174DZM1__DDY96_10310
ERR1913147.625090__1.625090	216816__A0A2N0SME6__BLIF_1881
ERR1913147.625100__1.625100	820__A0A139KA34__B5G17_05520
ERR1913147.625123__1.625123	214856__I3YMB7__Alfi_1811
ERR1913147.625729__1.625729	166486__D4KNM9__ERS852572_00072
ERR1913147.625896__1.625896	847__C3X9N9__OFBG_00943
ERR1913147.626020__1.626020	28116__A7M018__M089_5540
ERR1913147.626097__1.626097	818__R9HBA6__HMPREF2534_04317
ERR1913147.626155__1.626155	410072__A0A174K186__ERS852481_00847
ERR1913147.626212__1.626212	28116__F7L4N5__BACOVA_00137
ERR1913147.626330__1.626330	328814__GCA_004558275.1_00035
ERR1913147.626336__1.626336	823__A0A355XKQ8__DHP27_04010
ERR1913147.626365__1.626365	88431__A6BIL9__ERS852573_01301
ERR1913147.626513__1.626513	1796613__A0A1C7H6N8__ADH74_01350
ERR1913147.626558__1.626558	823__E1YT73__NCTC11152_02675
ERR1913147.626633__1.626633	1263107__GCA_000436995.1_00102
ERR1913147.626713__1.626713	418240__C6JD47__ERS852523_00908
ERR1913147.626727__1.626727	820__A0A174F0C1__nreB
ERR1913147.626772__1.626772	28116__R6DIL2__DXD69_10970
ERR1913147.626960__1.626960	46503__R6Y4M7__HMPREF1078_03269
ERR1913147.626918__1.626918	239935__A0A139TVJ4__CXT86_02020
ERR1913147.627160__1.627160	1628085__A0A2U1BGI2__C7386_10124
ERR1913147.627345__1.627345	239935__R6JAS2__CXU02_10725
ERR1913147.627676__1.627676	36343__GeneID:1261150
ERR1913147.627681__1.627681	239935__A0A139TT05__CXU09_03335
ERR1913147.627836__1.627836	487175__R5E147__HMPREF9439_02494
ERR1913147.627980__1.627980	28116__D4WPD7__HMPREF1069_02183
ERR1913147.628013__1.628013	823__A0A395YQ63__B5F32_15335
ERR1913147.628244__1.628244	46503__A0A3E4ZLE8__DXB61_09555
ERR1913147.628359__1.628359	239935__A0A139TSG7__CXU17_09600
ERR1913147.628416__1.628416	239935__A0A2N8HT18__CXT93_06135
ERR1913147.628513__1.628513	818__A0A139K9H8__C5Z03_23905
ERR1913147.628539__1.628539	28116__A0A1G6G5G9__SAMN05192581_101892
ERR1913147.628571__1.628571	239935__R6IZU4__CXT87_08085
ERR1913147.628618__1.628618	1150298__A0A174MSM0__toxA_2
ERR1913147.628626__1.628626	820__A0A3E4W7J3__DXC07_00330
ERR1913147.628685__1.628685	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913147.628855__1.628855	28116__C3QMW5__M089_4133
ERR1913147.628795__1.628795	239935__A0A2N8IMD6__CXU03_05585
ERR1913147.628896__1.628896	239935__R6J9N8__CXT96_07990
ERR1913147.629002__1.629002	28116__A7LS06__HMPREF2532_04668
ERR1913147.629010__1.629010	239935__A0A2N8IXN0__CXT95_01765
ERR1913147.629065__1.629065	1262869__R7CLN4__BN625_00089
ERR1913147.629195__1.629195	239935__A0A2N8HH03__CXU09_08875
ERR1913147.629265__1.629265	563769__GeneID:6972918
ERR1913147.629316__1.629316	39496__A5Z889__EUBVEN_01929
ERR1913147.629341__1.629341	216816__B7GP87__HMPREF0177_01055
ERR1913147.629445__1.629445	28116__A0A1Y4PWN5__M088_3731
ERR1913147.629466__1.629466	46503__R6Y449__ERS852463_00137
ERR1913147.629628__1.629628	239935__A0A2N8HT18__CXT93_06135
ERR1913147.629636__1.629636	40520__R7D5D8__DXD81_09550
ERR1913147.629816__1.629816	1262869__R7CPD0__BN625_00137
ERR1913147.630225__1.630225	172901__A0A2U1AAK5__C8D82_1615
ERR1913147.630229__1.630229	46503__A7AB27__DXB85_00430
ERR1913147.630250__1.630250	28118__F9Z667__NCTC10826_00403
ERR1913147.630303__1.630303	39496__A5Z776__EUBVEN_01559
ERR1913147.630393__1.630393	1965590__A0A1Y4GLZ6__B5F38_12370
ERR1913147.630612__1.630612	823__A6LER2__ERS852513_00365
ERR1913147.630825__1.630825	820__A0A3E4G826__C801_01612
ERR1913147.631269__1.631269	1680__A0A087DKM6__B0042_0664
ERR1913147.631392__1.631392	33039__D4M1A7__RTO_02350
ERR1913147.631524__1.631524	820__A0A1Y3V743__M093_0235
ERR1913147.631656__1.631656	39492__D4JSS9__btuF
ERR1913147.631772__1.631772	216816__B7GQM4__BLIC_f01073
ERR1913147.631808__1.631808	28117__B0MU76__ALIPUT_00202
ERR1913147.631925__1.631925	39485__A0A1Q6PGI3__ERS852492_02967
ERR1913147.632006__1.632006	28117__R7JH62__BHV66_05735
ERR1913147.632282__1.632282	214856__A0A174Z9Y8__ERS852559_00247
ERR1913147.632262__1.632262	214856__A0A174Z9Y8__ERS852559_00247
ERR1913147.632267__1.632267	1262911__R6HP91__BN557_01264
ERR1913147.632268__1.632268	1262824__R6RQ49__BN719_02290
ERR1913147.632443__1.632443	172901__A0A2U1AVU0__C8D82_11776
ERR1913147.632403__1.632403	853__A0A173XRA8__CGS56_09290
ERR1913147.632528__1.632528	1262992__R5DE38__BN795_00174
ERR1913147.632921__1.632921	823__K6A253__DHP27_13535
ERR1913147.633058__1.633058	39491__A0A395ZG74__licR
ERR1913147.633456__1.633456	40520__R7DC80__RUMOBE_00153
ERR1913147.633457__1.633457	820__A0A3E4W9W8__C801_01069
ERR1913147.633517__1.633517	2292352__A0A374UL49__DXC23_11310
ERR1913147.633619__1.633619	820__A0A174F0C1__nreB
ERR1913147.633804__1.633804	823__A0A355XLS2__ERS852380_02644
ERR1913147.633990__1.633990	1965604__A0A1Y4EQL9__B5F54_10505
ERR1913147.634038__1.634038	39485__C4Z069__EUBELI_00981
ERR1913147.634184__1.634184	46503__R6X0L4__DXB61_05325
ERR1913147.634211__1.634211	28117__B0MXU0__BHV66_07550
ERR1913147.634239__1.634239	239935__A0A2N8IMC3__CXT96_03840
ERR1913147.634943__1.634943	239935__A0A2N8HT18__CXT93_06135
ERR1913147.635044__1.635044	28117__B0MUL5__ALIPUT_00722
ERR1913147.635033__1.635033	820__A0A173YYG4__evgS_3
ERR1913147.635184__1.635184	239935__A0A2N8IRL2__CXU06_01170
ERR1913147.635327__1.635327	371601__F7LA63__HMPREF1074_04288
ERR1913147.635384__1.635384	46503__A7AG59__ERS852463_00349
ERR1913147.635400__1.635400	820__A0A139KJ23__celCCA
ERR1913147.635413__1.635413	116085__D4J5N0__DW747_05045
ERR1913147.635464__1.635464	239935__A0A2N8I9P4__CXT85_05050
ERR1913147.635499__1.635499	821__A0A174NM17__lacZ_6
ERR1913147.635586__1.635586	823__D7IUM6__M091_1082
ERR1913147.635558__1.635558	165179__A0A3E5DZD8__DXB80_09150
ERR1913147.635785__1.635785	847__C3X9W1__BRW84_05320
ERR1913147.635861__1.635861	387661__B7B834__HMPREF1077_03486
ERR1913147.635944__1.635944	301302__R5UMP3__lytC_3
ERR1913147.636169__1.636169	820__A0A3E4G826__C801_01612
ERR1913147.636303__1.636303	88431__A0A3D0F0I7__DORLON_00967
ERR1913147.636316__1.636316	39491__A0A396FMF1__EUR_28700
ERR1913147.636369__1.636369	820__A0A3E4WCX3__C801_02709
ERR1913147.636672__1.636672	88431__A0A3D0EY52__ERS852573_01763
ERR1913147.636676__1.636676	28116__R6JIR4__DXA80_14190
ERR1913147.636719__1.636719	239935__A0A2N8I1R3__CXU05_06075
ERR1913147.636724__1.636724	239935__A0A2N8IRW0__A4V05_11620
ERR1913147.636732__1.636732	214856__A0A174BE38__ERS852559_01399
ERR1913147.636994__1.636994	1262992__R5CXM8__BN795_01024
ERR1913147.637003__1.637003	239935__A0A2N8I3G2__CXT89_00720
ERR1913147.637102__1.637102	387661__K5ZQY6__B5F96_11410
ERR1913147.637081__1.637081	1680__A0A076JNH5__DXC60_03835
ERR1913147.637270__1.637270	46503__R6Y837__PARMER_03866
ERR1913147.637339__1.637339	33025__A0A395JF58__C8D73_101275
ERR1913147.637374__1.637374	239935__A0A2N8ITW6__CXT91_06265
ERR1913147.637527__1.637527	1160721__W0U3Z9__RBI_I00543
ERR1913147.637733__1.637733	239935__A0A2N8I694__CXU04_06245
ERR1913147.637793__1.637793	313439__A0A380KZ74__NCTC13765_00700
ERR1913147.637887__1.637887	39496__A5ZAI0__EUBVEN_02727
ERR1913147.638259__1.638259	239935__A0A2N8HHY4__DEF40_10850
ERR1913147.638310__1.638310	2292352__A0A374UJE7__DXC23_11305
ERR1913147.638401__1.638401	239935__A0A2N8ILG3__CXT93_10135
ERR1913147.638618__1.638618	820__R9HXK9__DXB62_08265
ERR1913147.638688__1.638688	2137880__A0A316NPE1__DBY21_08385
ERR1913147.638847__1.638847	1150298__A0A174QAL8__ERS852498_02570
ERR1913147.638873__1.638873	239935__R6K0V8__CXT94_02055
ERR1913147.638940__1.638940	387661__R5DN38__HMPREF1077_03356
ERR1913147.638955__1.638955	239935__A0A2N8HT18__CXT93_06135
ERR1913147.639124__1.639124	239935__A0A139TPD4__CXT86_06450
ERR1913147.639173__1.639173	292800__G9YUZ6__B5F52_01460
ERR1913147.639310__1.639310	853__A0A2A7AXC8__C4N21_14120
ERR1913147.639457__1.639457	387661__A7AHF8__PRABACTJOHN_00803
ERR1913147.639401__1.639401	1628085__A0A3E2XTD7__C7386_10384
ERR1913147.639673__1.639673	39488__A0A174KVU1__EUBHAL_00302
ERR1913147.639805__1.639805	820__A0A174FUF0__HMPREF1073_03308
ERR1913147.639838__1.639838	39485__R5ZPP8__EUBELI_20334
ERR1913147.640284__1.640284	239935__A0A2N8IU14__ADH72_05655
ERR1913147.640285__1.640285	239935__R6J9N8__CXT96_07990
ERR1913147.640365__1.640365	2292352__A0A374UJE7__DXC23_11305
ERR1913147.640389__1.640389	28116__A0A3E5HUC8__DHW41_21025
ERR1913147.640404__1.640404	1262869__R7CTW3__BN625_00722
ERR1913147.640506__1.640506	214856__A0A173Z0E2__ERS852447_00764
ERR1913147.640457__1.640457	239935__A0A2N8ITX2__CXT86_11265
ERR1913147.640679__1.640679	1680__A0A1X2ZFB6__AD0028_0856
ERR1913147.640779__1.640779	39485__C4Z6F3__EUBELI_20400
ERR1913147.640952__1.640952	46503__A7AB27__DXB85_00430
ERR1913147.641020__1.641020	1150298__A0A174SZP5__ERS852535_02327
ERR1913147.641023__1.641023	239935__A0A2N8HPS5__Amuc_0950
ERR1913147.641128__1.641128	33039__R6PZ42__mprA_2
ERR1913147.641214__1.641214	410072__A0A174IE93__DXD67_12120
ERR1913147.641521__1.641521	820__A0A173WUD7__DXB48_08055
ERR1913147.641594__1.641594	1262869__R7CV70__BN625_00699
ERR1913147.641702__1.641702	2292352__A0A374UNV2__DXC23_05215
ERR1913147.641726__1.641726	46503__R6X0P0__DXB61_03855
ERR1913147.641800__1.641800	1150298__R7JXH6__mecR1
ERR1913147.641872__1.641872	820__A0A1T4IY71__HMPREF2141_02402
ERR1913147.641879__1.641879	410072__A0A174DEZ0__COPCOM_01936
ERR1913147.641920__1.641920	239935__A0A2N8I368__CXT95_04550
ERR1913147.641924__1.641924	820__A0A174CK74__DXB48_07060
ERR1913147.641936__1.641936	40520__R7DAZ6__DXD81_07120
ERR1913147.642000__1.642000	820__R9HP61__DXC91_01090
ERR1913147.642109__1.642109	39485__A0A174ZQT9__EUBELI_20278
ERR1913147.642269__1.642269	239935__A0A2N8IVR0__CXT87_07115
ERR1913147.642214__1.642214	239935__A0A2N8HL50__CXT98_09135
ERR1913147.642301__1.642301	387661__R5DFX1__PRABACTJOHN_01199
ERR1913147.642380__1.642380	28116__A0A3E5HTL2__SAMN05444282_12366
ERR1913147.642467__1.642467	28117__B0MY82__BHV66_04755
ERR1913147.642851__1.642851	40520__R7DBI2__ERS852533_03021
ERR1913147.642870__1.642870	1263107__GCA_000436995.1_00107
ERR1913147.642891__1.642891	823__A0A355XKR1__DHP27_04035
ERR1913147.643040__1.643040	239935__A0A2N8HAQ1__DEF40_05290
ERR1913147.643043__1.643043	239935__A0A2N8HTZ8__CXU09_01270
ERR1913147.643057__1.643057	28116__A7LS06__HMPREF2532_04668
ERR1913147.643238__1.643238	371601__I9UUB0__SAMN04487924_11836
ERR1913147.643355__1.643355	1263107__GCA_000436995.1_00242
ERR1913147.643318__1.643318	239935__A0A2N8IU45__DEF40_02365
ERR1913147.643616__1.643616	671267__R9IB12__C802_00696
ERR1913147.643654__1.643654	1796613__A0A1C7GYD6__A4V03_03700
ERR1913147.643659__1.643659	46503__R6XDP9__ERS852463_01752
ERR1913147.643625__1.643625	46503__R6X0R5__DXB85_12380
ERR1913147.643774__1.643774	214856__I3YPN3__ERS852447_01395
ERR1913147.643899__1.643899	239935__R7DVW2__CXU02_03915
ERR1913147.643850__1.643850	820__A0A174KKV6__DXC07_02635
ERR1913147.643854__1.643854	28116__A0A1Y4Q1S9__DHW41_02535
ERR1913147.644123__1.644123	28116__A7LS02__DXF98_24100
ERR1913147.644327__1.644327	28116__C3QMW4__BACOVA_04147
ERR1913147.644493__1.644493	1150298__A0A174CCD5__ERS852406_01310
ERR1913147.644464__1.644464	371601__A0A174KGU6__CW3_4554
ERR1913147.644671__1.644671	46503__R6WSB3__DCY29_07745
ERR1913147.644675__1.644675	216816__D6DBD5__DXC32_04335
ERR1913147.644689__1.644689	847__C3X7C2__BRW84_10185
ERR1913147.644833__1.644833	820__A0A174F0C1__nreB
ERR1913147.644884__1.644884	239935__A0A2N8IXN0__CXT95_01765
ERR1913147.644960__1.644960	46503__R6X5W5__HMPREF1078_03156
ERR1913147.644890__1.644890	239935__A0A2N8INZ4__CXU08_03560
ERR1913147.644910__1.644910	239935__A0A2N8I8X8__B5G29_00185
ERR1913147.645102__1.645102	820__A0A174FUG6__DXC91_11265
ERR1913147.645170__1.645170	1150298__A0A174HHW8__yhbU_1
ERR1913147.645215__1.645215	823__A0A355XLQ9__DXC05_02185
ERR1913147.645246__1.645246	1262869__R7CKK9__BN625_00850
ERR1913147.645320__1.645320	239935__A0A2N8ITG2__Amuc_0335
ERR1913147.645463__1.645463	33025__A0A395JBB5__C8D73_107104
ERR1913147.645470__1.645470	214856__A0A173XVL4__ERS852559_00242
ERR1913147.645482__1.645482	384639__GCA_003096855.1_00971
ERR1913147.645834__1.645834	239935__A0A2N8I5H6__CXT92_05565
ERR1913147.645916__1.645916	1680__A0A0C2YPV2__AL0462_1474
ERR1913147.645929__1.645929	28117__B0N007__BHV66_10275
ERR1913147.645934__1.645934	214856__R6Z288__ERS852447_00734
ERR1913147.646000__1.646000	1262869__R7CQQ9__BN625_01590
ERR1913147.646139__1.646139	46503__K5YT67__HMPREF1060_04023
ERR1913147.646185__1.646185	1150298__R7JT48__gsiA_6
ERR1913147.646198__1.646198	239935__A0A2N8HBM4__CXT85_06270
ERR1913147.646252__1.646252	239935__A0A2N8IHY1__CXU06_00035
ERR1913147.646430__1.646430	136841__A0A383LL80__C0047_24585
ERR1913147.646468__1.646468	39491__A0A396FPV7__ERS852580_01177
ERR1913147.646501__1.646501	853__A0A2A7B9I6__DW855_13690
ERR1913147.646784__1.646784	2292352__A0A374UQ84__DXC23_03855
ERR1913147.646960__1.646960	1680__A0A374QDL4__LMG18897_0432
ERR1913147.646989__1.646989	745368__A0A1T4Y6M3__SAMN02745178_02754
ERR1913147.647049__1.647049	39491__A0A395ZG74__licR
ERR1913147.647069__1.647069	820__A0A173WZS4__DXD90_10250
ERR1913147.647078__1.647078	1262869__R7CVG2__BN625_00790
ERR1913147.647140__1.647140	46503__A0A3E4ZLE8__DXB61_09555
ERR1913147.647153__1.647153	39485__A0A174ZPH7__ERS852490_01992
ERR1913147.647168__1.647168	1263107__GCA_000436995.1_00102
ERR1913147.647336__1.647336	214856__A0A174FHU9__ERS852447_02347
ERR1913147.647340__1.647340	28117__B0MXX3__BHV66_07695
ERR1913147.647355__1.647355	1358__P0A4N7__CRM88_09405
ERR1913147.647394__1.647394	28117__B0MZ22__BHV66_04430
ERR1913147.647498__1.647498	28117__R7JJM9__ALIPUT_00662
ERR1913147.647564__1.647564	40520__A5ZTQ5__ERS852533_02495
ERR1913147.647640__1.647640	28117__B0MY40__BHV66_05170
ERR1913147.647762__1.647762	322505__xre_3
ERR1913147.647786__1.647786	172901__A0A2U1AAK5__C8D82_1615
ERR1913147.647967__1.647967	371601__A0A1Y4Q353__CW1_1747
ERR1913147.648121__1.648121	239935__R6JAS2__CXU02_10725
ERR1913147.648168__1.648168	821__A0A173XDD3__DXB82_17180
ERR1913147.648232__1.648232	28116__E5C5U2__HMPREF2532_02418
ERR1913147.649099__1.649099	328814__GCA_004558275.1_00239
ERR1913147.649155__1.649155	214856__R6Z5D0__resA_4
ERR1913147.649159__1.649159	239935__A0A2N8HT44__CXT84_11035
ERR1913147.649215__1.649215	823__A0A355XLS2__ERS852380_02644
ERR1913147.649324__1.649324	39485__C4Z058__ERS852492_00130
ERR1913147.649408__1.649408	28116__F7LC60__AA414_00422
ERR1913147.649485__1.649485	33039__A0A174YCL2__ERS852424_00029
ERR1913147.649514__1.649514	46503__K5ZX50__dnaG_1
ERR1913147.649608__1.649608	1263107__GCA_000436995.1_00189
ERR1913147.649782__1.649782	116085__D4J9Y4__rsmB
ERR1913147.649917__1.649917	239935__A0A2N8HL50__CXT98_09135
ERR1913147.650123__1.650123	239935__A0A2N8IL82__CXU02_11740
ERR1913147.650164__1.650164	239935__A0A2N8ITX2__CXT86_11265
ERR1913147.650230__1.650230	46503__K5ZAK9__NCTC13052_03308
ERR1913147.650238__1.650238	33025__A0A395J9X4__C8D73_109106
ERR1913147.650266__1.650266	239935__A0A2N8I791__CXT99_09415
ERR1913147.650460__1.650460	214856__D4IMT6__Alfi_1830
ERR1913147.650615__1.650615	821__I9R3W6__DXC16_12455
ERR1913147.650618__1.650618	1150298__A0A174T452__kfoC_3
ERR1913147.650619__1.650619	1150298__A0A174T452__kfoC_3
ERR1913147.650628__1.650628	28117__B0MZ14__ALIPUT_02383
ERR1913147.650746__1.650746	28116__A0A1Y4PWN5__M088_3731
ERR1913147.650837__1.650837	239935__A0A2N8IRH4__CXT92_05605
ERR1913147.650998__1.650998	46503__R6X6Y7__ERS852463_01453
ERR1913147.651100__1.651100	46503__R6X3F9__DCY29_09585
ERR1913147.651114__1.651114	239935__A0A2N8HZW2__A4V05_11120
ERR1913147.651119__1.651119	28116__A0A3E5HUC8__DHW41_21025
ERR1913147.651185__1.651185	2292352__A0A374URH1__DXC23_03540
ERR1913147.651328__1.651328	216816__B3DNW2__BL171B_07980
ERR1913147.651402__1.651402	301302__A0A0M6WH46__M72_23101
ERR1913147.651445__1.651445	239935__A0A2N8IVR0__CXT87_07115
ERR1913147.651528__1.651528	1780381__A0A143ZVW4__BN3661_01482
ERR1913147.651551__1.651551	28116__A0A1Y4Q114__DXF98_00470
ERR1913147.651653__1.651653	28117__B0MT86__BHV66_02450
ERR1913147.651767__1.651767	1848158__A0A1E3C344__A7W90_15845
ERR1913147.651732__1.651732	301302__A0A173TEJ2__M72_09031
ERR1913147.651819__1.651819	46503__R6X8Q3__fepA_2
ERR1913147.651895__1.651895	46503__R6X5I4__ERS852463_01136
ERR1913147.651969__1.651969	820__A0A139KHD8__ERS417307_00569
ERR1913147.652029__1.652029	46503__K5YT67__HMPREF1060_04023
ERR1913147.652134__1.652134	40520__A0A174PQ80__DXB81_04035
ERR1913147.652136__1.652136	853__C7H1R8__DW905_06675
ERR1913147.652205__1.652205	239935__A0A139TT05__CXU09_03335
ERR1913147.652317__1.652317	239935__A0A139TPU7__CXT91_06575
ERR1913147.652574__1.652574	2173__A0A1D2WRQ9__METSMIF1_03320
ERR1913147.652716__1.652716	823__A6LDT7__CEQ22_002595
ERR1913147.652746__1.652746	1262911__R6GMZ7__BN557_01741
ERR1913147.652767__1.652767	40518__R5DQD6__DXD83_09060
ERR1913147.652825__1.652825	410072__C0B8D2__DXD67_01675
ERR1913147.653096__1.653096	410072__A0A173W715__cynR_4
ERR1913147.653056__1.653056	820__A0A3E4G2R7__DXC07_00510
ERR1913147.653186__1.653186	239935__A0A2N8HPS5__Amuc_0950
ERR1913147.653365__1.653365	820__A0A139K024__B5G17_02060
ERR1913147.653659__1.653659	239935__A0A139TMG9__CXU07_10650
ERR1913147.653652__1.653652	239935__A0A139TT05__CXU09_03335
ERR1913147.653743__1.653743	301302__A0A173UN64__manA_2
ERR1913147.653948__1.653948	39485__C4Z028__ERS852492_00100
ERR1913147.653954__1.653954	820__A0A174Q0F0__DXB48_08080
ERR1913147.653963__1.653963	1150298__A0A174HXS4__ERS852498_00503
ERR1913147.653932__1.653932	239935__A0A2N8I3G2__CXT89_00720
ERR1913147.654015__1.654015	28052__R7NDB2__ERS852451_01735
