ERR1913041.2__1.2	28116__F7LBW8__C5Z02_16055
ERR1913041.1429578__1.1429578	28117__B0MY36__BHV66_05185
ERR1913041.1429608__1.1429608	47678__R5U8P0__DW706_15950
ERR1913041.1429736__1.1429736	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1429738__1.1429738	1262992__R5D6J2__BN795_00288
ERR1913041.1429753__1.1429753	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1429785__1.1429785	1263107__GCA_000436995.1_00137
ERR1913041.1429881__1.1429881	39485__A0A175A403__EUBELI_20577
ERR1913041.1429903__1.1429903	310298__B3JPY4__BACCOP_04016
ERR1913041.1430037__1.1430037	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1430066__1.1430066	165179__A0A3E5AHY4__CFT61_07675
ERR1913041.1430101__1.1430101	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1430166__1.1430166	1262743__R5C054__BN727_01980
ERR1913041.1430194__1.1430194	204516__U6RFV1__HMPREF1534_02560
ERR1913041.1430214__1.1430214	204516__U6RFU0__HMPREF1534_02545
ERR1913041.1430228__1.1430228	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1430299__1.1430299	39485__C4Z028__ERS852492_00100
ERR1913041.1430371__1.1430371	165179__A0A3E5A5E5__DXC61_13965
ERR1913041.1430583__1.1430583	310298__B3JFQ2__BACCOP_00703
ERR1913041.1430586__1.1430586	39485__A0A174Z851__cdaR_1
ERR1913041.1430659__1.1430659	40518__R5DT93__DXD86_08730
ERR1913041.1430663__1.1430663	649756__B0NY89__CL2_20110
ERR1913041.1430686__1.1430686	820__A7V859__ERS852462_00341
ERR1913041.1430806__1.1430806	39491__A0A396FJJ9__DXB76_11995
ERR1913041.1430823__1.1430823	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1430890__1.1430890	47678__A5ZEA3__ERS852558_00257
ERR1913041.1431025__1.1431025	820__A0A3E4RUC4__DHU98_02635
ERR1913041.1431098__1.1431098	1262924__R7HR75__BN585_00689
ERR1913041.1431243__1.1431243	853__A0A2A7B9I6__DW855_13690
ERR1913041.1431363__1.1431363	853__C7H7F5__DWZ46_01780
ERR1913041.1431378__1.1431378	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1431529__1.1431529	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1431913__1.1431913	165179__D1PEQ5__PREVCOP_05711
ERR1913041.1431930__1.1431930	47678__R5UES3__CGC64_00760
ERR1913041.1432064__1.1432064	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1432129__1.1432129	310298__B3JK99__BACCOP_02328
ERR1913041.1432133__1.1432133	40518__R5DLJ7__lytR_4
ERR1913041.1432244__1.1432244	556259__E5C614__BSGG_0177
ERR1913041.1432377__1.1432377	1262913__R7J7E3__BN646_00948
ERR1913041.1432497__1.1432497	1262924__R7HUJ5__BN585_00830
ERR1913041.1432529__1.1432529	28118__R6FBF6__Odosp_2396
ERR1913041.1432573__1.1432573	292800__A0A174WEZ4__HMPREF9460_03559
ERR1913041.1432648__1.1432648	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1432673__1.1432673	74426__rpoC
ERR1913041.1432618__1.1432618	487173__H1D3F9__HMPREF9453_02142
ERR1913041.1432800__1.1432800	1323__A0A3E3E592__DXC78_05255
ERR1913041.1432919__1.1432919	1897011__A0A1Q6RE56__BHW41_04765
ERR1913041.1432926__1.1432926	39491__A0A396FPV7__ERS852580_01177
ERR1913041.1432943__1.1432943	165179__D1PCY7__DXB80_02765
ERR1913041.1433086__1.1433086	165179__A0A3E5AER8__DXB80_07075
ERR1913041.1433093__1.1433093	39491__A0A174LTW7__DXD13_08720
ERR1913041.1433303__1.1433303	40520__A0A174GNL5__DXD81_10555
ERR1913041.1433333__1.1433333	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1433359__1.1433359	853__A8S882__C4N23_07600
ERR1913041.1433480__1.1433480	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1433513__1.1433513	204516__U6RFV1__HMPREF1534_02560
ERR1913041.1433727__1.1433727	165179__A0A3E5EB26__CFT61_02800
ERR1913041.1433744__1.1433744	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1433796__1.1433796	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1433831__1.1433831	39491__A0A396FBR6__DXC13_08575
ERR1913041.1433949__1.1433949	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1433968__1.1433968	39485__C4Z390__EUBELI_01689
ERR1913041.1434102__1.1434102	853__A0A173XRA8__CGS56_09290
ERR1913041.1434108__1.1434108	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1434211__1.1434211	165179__A0A3E5EB26__CFT61_02800
ERR1913041.1434228__1.1434228	39485__C4Z5L9__ERS852490_00668
ERR1913041.1434233__1.1434233	40518__R5DX17__DXD86_01230
ERR1913041.1434276__1.1434276	357276__B6W1J2__BACDOR_03380
ERR1913041.1434403__1.1434403	165179__A0A3E4SB95__DXC61_13455
ERR1913041.1434406__1.1434406	310298__B3JMZ2__BACCOP_03297
ERR1913041.1434426__1.1434426	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1434484__1.1434484	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1434582__1.1434582	310298__B3JGJ2__BACCOP_00994
ERR1913041.1434584__1.1434584	853__A0A2A7B1Y7__C7K05_11930
ERR1913041.1434738__1.1434738	745368__A0A1T4XVH3__SAMN02745178_02334
ERR1913041.1434744__1.1434744	310298__B3JNH3__BACCOP_03486
ERR1913041.1434772__1.1434772	1262924__R7HU74__BN585_00690
ERR1913041.1434809__1.1434809	165179__A0A3E5EAM5__DXC61_07785
ERR1913041.1434969__1.1434969	33039__D4M4L0__ERS852577_02891
ERR1913041.1435001__1.1435001	165179__D1PGU8__PREVCOP_06463
ERR1913041.1435033__1.1435033	310298__B3JFK5__BACCOP_00655
ERR1913041.1435058__1.1435058	204516__U6R9E7__HMPREF1534_03313
ERR1913041.1435064__1.1435064	1965632__A0A1Y4A853__B5F91_11650
ERR1913041.1435103__1.1435103	821__D4VD59__BHV80_04260
ERR1913041.1435178__1.1435178	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1435285__1.1435285	88431__A0A174MAX1__ERS852423_01871
ERR1913041.1435338__1.1435338	204516__U6R9L2__HMPREF1534_03110
ERR1913041.1435457__1.1435457	40518__R5DUG7__sbcC
ERR1913041.1435549__1.1435549	165179__A0A3E5DV57__DXB80_11400
ERR1913041.1435562__1.1435562	39485__C4Z6F3__EUBELI_20400
ERR1913041.1435568__1.1435568	310298__B3JNR4__BACCOP_03579
ERR1913041.1435638__1.1435638	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1435753__1.1435753	820__A0A1T4IYF4__mprA_1
ERR1913041.1435784__1.1435784	292800__A0A174SJV9__dppA_6
ERR1913041.1435997__1.1435997	165179__D1PHD6__DXC61_03380
ERR1913041.1436033__1.1436033	301302__A0A173QV75__M72_03601
ERR1913041.1436581__1.1436581	1680__A0A0B5BKZ3__DXD60_01450
ERR1913041.1436624__1.1436624	39485__A0A174Z4K7__dosC_2
ERR1913041.1436670__1.1436670	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1436787__1.1436787	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1436809__1.1436809	165179__A0A229I6N7__DXC61_06720
ERR1913041.1436952__1.1436952	853__A0A3E2W3R8__FAEPRAM212_00849
ERR1913041.1437230__1.1437230	39485__C4Z5L2__ERS852490_00659
ERR1913041.1437280__1.1437280	47678__R5UER2__CGC64_00710
ERR1913041.1437382__1.1437382	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1437415__1.1437415	28117__B0MTV3__BHV66_06405
ERR1913041.1437448__1.1437448	821__A0A174K302__CUU_3129
ERR1913041.1437461__1.1437461	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1437491__1.1437491	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1437566__1.1437566	165179__A0A3E5DY64__CFT61_10025
ERR1913041.1437567__1.1437567	301302__R5VE56__M72_25941
ERR1913041.1437901__1.1437901	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1437929__1.1437929	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1438024__1.1438024	165179__A0A3E5A5E5__DXC61_13965
ERR1913041.1438059__1.1438059	1628085__A0A1C6G0Y6__C7386_103131
ERR1913041.1438061__1.1438061	853__A0A2A7B9I6__DW855_13690
ERR1913041.1438112__1.1438112	28116__A0A1G6G9R4__CUY_0131
ERR1913041.1438212__1.1438212	165179__A0A3E4SID1__DXB80_01945
ERR1913041.1438244__1.1438244	39491__A0A396FP46__cobD_2
ERR1913041.1438268__1.1438268	204516__U6RM57__HMPREF1534_00757
ERR1913041.1438354__1.1438354	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1438378__1.1438378	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1438489__1.1438489	818__A0A3E5HN77__HMPREF2534_00072
ERR1913041.1438562__1.1438562	820__A0A139K426__B5G17_09115
ERR1913041.1438571__1.1438571	39485__C4Z6V1__ERS852492_02640
ERR1913041.1438642__1.1438642	39491__A0A396FJJ9__DXB76_11995
ERR1913041.1438677__1.1438677	1262929__R6F6C8__BN691_01344
ERR1913041.1438845__1.1438845	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1439085__1.1439085	165179__D1PCL6__DXB80_13435
ERR1913041.1439130__1.1439130	853__A0A173TAZ8__DWZ46_14590
ERR1913041.1439131__1.1439131	33039__A0A174Y5G7__ERS852530_01222
ERR1913041.1439255__1.1439255	88431__A0A3D0F1J0__ERS852526_00938
ERR1913041.1439268__1.1439268	165179__A0A3E5DV57__DXB80_11400
ERR1913041.1439295__1.1439295	310298__B3JH75__BACCOP_01229
ERR1913041.1439380__1.1439380	39485__A0A174YMI9__cph2_5
ERR1913041.1439434__1.1439434	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1439408__1.1439408	216816__D6DC09__BLIC_a02334
ERR1913041.1439524__1.1439524	1262924__R7HMB7__BN585_01717
ERR1913041.1439845__1.1439845	487174__K0X429__HMPREF9448_00932
ERR1913041.1439886__1.1439886	410072__A0A173YGR9__ERS852389_00952
ERR1913041.1439982__1.1439982	39491__A0A395ZBQ4__cph2_2
ERR1913041.1439990__1.1439990	39485__C4Z0T2__ykvU
ERR1913041.1440114__1.1440114	310298__B3JH75__BACCOP_01229
ERR1913041.1440177__1.1440177	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1440239__1.1440239	1262924__R7HM72__BN585_01169
ERR1913041.1440246__1.1440246	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1440345__1.1440345	40518__R5E304__thiT
ERR1913041.1440367__1.1440367	39485__C4Z5L2__ERS852490_00659
ERR1913041.1440404__1.1440404	310298__B3JLT9__BACCOP_02886
ERR1913041.1440420__1.1440420	310298__B3JPY4__BACCOP_04016
ERR1913041.1440572__1.1440572	33039__A0A174ZQJ6__ERS852530_06709
ERR1913041.1440596__1.1440596	2293125__A0A374CIC9__DW917_02045
ERR1913041.1440654__1.1440654	28117__B0MTD2__ALIPUT_00428
ERR1913041.1440710__1.1440710	853__A0A174BA00__DW905_01145
ERR1913041.1440795__1.1440795	39485__A0A174YVL0__xynZ_2
ERR1913041.1440896__1.1440896	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1440992__1.1440992	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1441011__1.1441011	165179__D1PHC0__PREVCOP_06640
ERR1913041.1441139__1.1441139	371601__D4WBK5__BN891_3970
ERR1913041.1441163__1.1441163	410072__A0A173WM89__DXD67_03705
ERR1913041.1441277__1.1441277	853__A0A173XRA8__CGS56_09290
ERR1913041.1441297__1.1441297	204516__U6R9E0__HMPREF1534_03742
ERR1913041.1441470__1.1441470	1262924__R7HQV3__BN585_00017
ERR1913041.1441453__1.1441453	165179__A0A3E5AAM8__DXB80_10240
ERR1913041.1441547__1.1441547	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1441561__1.1441561	1263107__GCA_000436995.1_00017
ERR1913041.1441649__1.1441649	40518__R5DUG7__sbcC
ERR1913041.1441756__1.1441756	39491__D4JMW8__ERS852497_01971
ERR1913041.1441789__1.1441789	310298__B3JMG0__BACCOP_03099
ERR1913041.1441883__1.1441883	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1441887__1.1441887	28116__A7LS06__HMPREF2532_04668
ERR1913041.1442024__1.1442024	39491__A0A396FP46__cobD_2
ERR1913041.1442110__1.1442110	853__A0A174CVG7__CGS58_09335
ERR1913041.1442202__1.1442202	310298__B3JFH4__BACCOP_00624
ERR1913041.1442243__1.1442243	1262924__R7HQ14__BN585_00419
ERR1913041.1442367__1.1442367	1262924__R7HQS1__BN585_00657
ERR1913041.1442414__1.1442414	28117__B0MST6__BHV66_06090
ERR1913041.1442478__1.1442478	310298__B3JMZ2__BACCOP_03297
ERR1913041.1442590__1.1442590	1323__A0A380LNU7__DXC78_05195
ERR1913041.1442699__1.1442699	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1442750__1.1442750	39491__A0A395UWA3__DXB69_11805
ERR1913041.1442772__1.1442772	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1443000__1.1443000	1262913__R7JPP6__BN646_00416
ERR1913041.1443041__1.1443041	310298__B3JH76__BACCOP_01230
ERR1913041.1443318__1.1443318	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1443335__1.1443335	165179__A0A229I6N7__DXC61_06720
ERR1913041.1443374__1.1443374	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913041.1443402__1.1443402	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1443451__1.1443451	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1443458__1.1443458	165179__D1PGU8__PREVCOP_06463
ERR1913041.1443519__1.1443519	39491__A0A395ZGU6__ERS852417_01456
ERR1913041.1443534__1.1443534	820__A0A174B4N2__M093_2531
ERR1913041.1443718__1.1443718	1550024__A0A0D8IVH7__TQ39_18980
ERR1913041.1443939__1.1443939	28118__F9ZCN1__B5F99_10605
ERR1913041.1443943__1.1443943	39488__A0A173RSC6__ERS852450_01530
ERR1913041.1444306__1.1444306	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1444341__1.1444341	40518__R5E8B6__RB5AMG_00876
ERR1913041.1444481__1.1444481	301301__A0A395V736__ERS852391_01566
ERR1913041.1444743__1.1444743	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1444789__1.1444789	165179__A0A3E5AGH1__DXB80_05820
ERR1913041.1444811__1.1444811	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1444934__1.1444934	310298__B3JK49__BACCOP_02273
ERR1913041.1444950__1.1444950	310298__B3JNG7__BACCOP_03480
ERR1913041.1444975__1.1444975	853__D4JY61__C4N21_10560
ERR1913041.1444979__1.1444979	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1445057__1.1445057	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913041.1445151__1.1445151	1262924__R7HRE7__BN585_00055
ERR1913041.1445154__1.1445154	74426__pta
ERR1913041.1445172__1.1445172	310298__B3JJ24__BACCOP_01886
ERR1913041.1445173__1.1445173	204516__U6R9L2__HMPREF1534_03110
ERR1913041.1445220__1.1445220	40520__R7D6C0__RUMOBE_01488
ERR1913041.1445247__1.1445247	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1445252__1.1445252	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1445304__1.1445304	301301__A0A395V5S1__ERS852391_01890
ERR1913041.1445338__1.1445338	28117__B0MT73__ALIPUT_00412
ERR1913041.1445341__1.1445341	214856__R6XUN2__rcsC_1
ERR1913041.1445366__1.1445366	165179__A0A229I4J4__proA
ERR1913041.1445512__1.1445512	165179__A0A3E4SID1__DXB80_01945
ERR1913041.1445526__1.1445526	165179__A0A3E5EB26__CFT61_02800
ERR1913041.1445566__1.1445566	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1445659__1.1445659	821__A0A174WBC9__ERS852556_03145
ERR1913041.1445667__1.1445667	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1445670__1.1445670	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1445717__1.1445717	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1445927__1.1445927	1262924__R7HN51__BN585_01718
ERR1913041.1445961__1.1445961	1262992__R5CXL9__BN795_01014
ERR1913041.1445981__1.1445981	214856__I3YPN9__ERS852447_01389
ERR1913041.1446074__1.1446074	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1446112__1.1446112	216816__A0A395XYV2__APC1468_1887
ERR1913041.1446216__1.1446216	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1446436__1.1446436	39485__A0A1Q6PGI7__pehX_3
ERR1913041.1446796__1.1446796	39491__A0A173U0X0__DXB72_05865
ERR1913041.1446828__1.1446828	39485__R5ZRT8__gmr_6
ERR1913041.1447047__1.1447047	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1447094__1.1447094	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1447183__1.1447183	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1447203__1.1447203	28117__A0A1Q6FAD1__ALIPUT_01287
ERR1913041.1447354__1.1447354	165179__A0A3E5EB26__CFT61_02800
ERR1913041.1447435__1.1447435	165179__W1I4H6__DXB80_13655
ERR1913041.1447455__1.1447455	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913041.1447657__1.1447657	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1447714__1.1447714	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1447869__1.1447869	820__A0A3E4XM43__DXC91_13960
ERR1913041.1447849__1.1447849	165179__A0A229I7F5__DXB80_02650
ERR1913041.1447855__1.1447855	1735__B7CE08__EUBIFOR_02443
ERR1913041.1447937__1.1447937	301301__G2SXA1__frc_2
ERR1913041.1447978__1.1447978	1262924__R7HKP8__BN585_01113
ERR1913041.1448187__1.1448187	165179__W1I4H6__DXB80_13655
ERR1913041.1448197__1.1448197	487173__H1D371__HMPREF9453_02059
ERR1913041.1448237__1.1448237	39485__A0A174ZQT9__EUBELI_20278
ERR1913041.1448246__1.1448246	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1448353__1.1448353	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1448399__1.1448399	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1448422__1.1448422	820__A0A173W419__DXC68_17760
ERR1913041.1448432__1.1448432	143393__X8K5Q8__HMPREF9092_0282
ERR1913041.1448687__1.1448687	214856__A0A174H3U9__ERS852559_00612
ERR1913041.1448754__1.1448754	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1448755__1.1448755	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1448918__1.1448918	39491__A0A395ZF49__DXB69_05290
ERR1913041.1448984__1.1448984	310298__B3JMG0__BACCOP_03099
ERR1913041.1449030__1.1449030	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1449295__1.1449295	28117__B0MSQ3__ALIPUT_00347
ERR1913041.1449707__1.1449707	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1449937__1.1449937	165179__A0A174IPI3__CFT61_10940
ERR1913041.1449927__1.1449927	301301__G2T455__RHOM_11960
ERR1913041.1450042__1.1450042	204516__U6RFV1__HMPREF1534_02560
ERR1913041.1450077__1.1450077	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1450091__1.1450091	39485__R5ZNG4__yerB
ERR1913041.1450194__1.1450194	165179__A0A3E5A5E5__DXC61_13965
ERR1913041.1450198__1.1450198	487173__H1D0C2__HMPREF9453_01060
ERR1913041.1450316__1.1450316	310298__B3JKM0__BACCOP_02451
ERR1913041.1450334__1.1450334	39488__A0A174CH59__DXD91_12625
ERR1913041.1450603__1.1450603	204516__U6R7W5__HMPREF1534_03766
ERR1913041.1450611__1.1450611	216816__B7GPE8__I118_0062
ERR1913041.1450684__1.1450684	47678__A5ZJ14__ERS852494_02225
ERR1913041.1450794__1.1450794	487173__H1D0X3__HMPREF9453_01261
ERR1913041.1450783__1.1450783	1262992__R5CXM7__BN795_01016
ERR1913041.1450817__1.1450817	74426__nifJ
ERR1913041.1450819__1.1450819	204516__U6RJY4__HMPREF1534_01494
ERR1913041.1450842__1.1450842	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1450962__1.1450962	165179__D1PCL6__DXB80_13435
ERR1913041.1450968__1.1450968	1262924__R7HRF6__BN585_01735
ERR1913041.1451028__1.1451028	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913041.1451082__1.1451082	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1451342__1.1451342	410072__A0A3E4GMB7__COPCOM_03357
ERR1913041.1451362__1.1451362	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1451451__1.1451451	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1451436__1.1451436	310298__B3JFS5__BACCOP_00726
ERR1913041.1451551__1.1451551	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1451572__1.1451572	310298__B3JMG0__BACCOP_03099
ERR1913041.1451756__1.1451756	39485__C4Z028__ERS852492_00100
ERR1913041.1451993__1.1451993	820__A0A139KJ23__celCCA
ERR1913041.1452118__1.1452118	820__A7V049__DXB48_04755
ERR1913041.1452253__1.1452253	853__C7H7F5__DWZ46_01780
ERR1913041.1452312__1.1452312	626930__F3PVE3__HMPREF9446_02721
ERR1913041.1452348__1.1452348	820__R9I2U8__DXC68_09590
ERR1913041.1452386__1.1452386	165179__A0A3E5A554__DXB80_13805
ERR1913041.1452416__1.1452416	820__E5VA63__DXC80_01025
ERR1913041.1452580__1.1452580	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1452675__1.1452675	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1452707__1.1452707	1150298__A0A174RJU1__gsiA_4
ERR1913041.1452913__1.1452913	820__A0A3E4GA19__SAMN05444418_10562
ERR1913041.1452936__1.1452936	310298__B3JQ37__BACCOP_04069
ERR1913041.1452994__1.1452994	357276__U6R8F9__DXD47_04035
ERR1913041.1452975__1.1452975	853__A0A173YYY4__DWZ04_09420
ERR1913041.1453086__1.1453086	39491__A0A396FNP1__DXD95_06025
ERR1913041.1453145__1.1453145	39485__C4Z028__ERS852492_00100
ERR1913041.1453253__1.1453253	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1453274__1.1453274	165179__A0A3E5DWJ4__PREVCOP_06538
ERR1913041.1453578__1.1453578	310298__B3JKM0__BACCOP_02451
ERR1913041.1453657__1.1453657	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1453663__1.1453663	1628085__A0A396MGZ2__C7386_12111
ERR1913041.1453713__1.1453713	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1453665__1.1453665	936548__J1LLR6__HMPREF1136_0991
ERR1913041.1453670__1.1453670	487173__H1D020__HMPREF9453_00958
ERR1913041.1453845__1.1453845	39485__A0A174Z501__EUBELI_00678
ERR1913041.1453910__1.1453910	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1454141__1.1454141	301302__A0A0M6WKN8__M72_27741
ERR1913041.1454082__1.1454082	1262913__R7JMY4__BN646_00248
ERR1913041.1454167__1.1454167	165179__D1PEQ5__PREVCOP_05711
ERR1913041.1454170__1.1454170	1262911__R6HIJ8__BN557_01742
ERR1913041.1454210__1.1454210	165179__D1PHC0__PREVCOP_06640
ERR1913041.1454273__1.1454273	39491__A0A0M6WLC7__ERS852497_00640
ERR1913041.1454404__1.1454404	165179__A0A174IPI3__CFT61_10940
ERR1913041.1454419__1.1454419	1262924__R7HRJ9__BN585_00557
ERR1913041.1454429__1.1454429	28117__B0MY45__ALIPUT_02164
ERR1913041.1454471__1.1454471	39491__D4JMW8__ERS852497_01971
ERR1913041.1454513__1.1454513	39491__A0A395V1R3__T1815_08181
ERR1913041.1454529__1.1454529	165179__D1PGU8__PREVCOP_06463
ERR1913041.1454640__1.1454640	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1454626__1.1454626	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1454658__1.1454658	820__A0A173YYG4__evgS_3
ERR1913041.1454719__1.1454719	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1454807__1.1454807	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1454817__1.1454817	39483__D4JDV3__B5F14_05055
ERR1913041.1454818__1.1454818	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1454835__1.1454835	310298__B3JMZ2__BACCOP_03297
ERR1913041.1454848__1.1454848	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1454992__1.1454992	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1455114__1.1455114	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1455203__1.1455203	165179__D1PCL6__DXB80_13435
ERR1913041.1455217__1.1455217	39491__A0A395ZDC6__addB
ERR1913041.1455318__1.1455318	165179__A0A3E5EAM5__DXC61_07785
ERR1913041.1455438__1.1455438	310298__B3JMZ2__BACCOP_03297
ERR1913041.1455441__1.1455441	1262924__R7HNT3__BN585_00018
ERR1913041.1455491__1.1455491	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1455554__1.1455554	28117__B0MUY3__BHV66_00515
ERR1913041.1455635__1.1455635	204516__U6RJY4__HMPREF1534_01494
ERR1913041.1455664__1.1455664	1680__A0A3E4SB79__BAD_1517
ERR1913041.1455630__1.1455630	204516__U6RH18__HMPREF1534_01847
ERR1913041.1455740__1.1455740	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1455776__1.1455776	39491__A0A0M6WNS5__DXC13_02015
ERR1913041.1455801__1.1455801	165179__A0A3E5EA43__DXC61_07775
ERR1913041.1455850__1.1455850	28117__B0MXI8__BHV66_08505
ERR1913041.1455907__1.1455907	2293125__A0A374CIC9__DW917_02045
ERR1913041.1456011__1.1456011	1262929__R6EYU3__BN691_00676
ERR1913041.1456071__1.1456071	165179__A0A3E5AAM8__DXB80_10240
ERR1913041.1456141__1.1456141	1680__R5GSL8__DXD60_03315
ERR1913041.1456142__1.1456142	165179__A0A3E5DY64__CFT61_10025
ERR1913041.1456412__1.1456412	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1456417__1.1456417	28117__R7JH62__BHV66_05735
ERR1913041.1456509__1.1456509	39491__C4Z9D4__DXD95_00055
ERR1913041.1456520__1.1456520	40518__R5DY98__mepA_5
ERR1913041.1456619__1.1456619	165179__A0A229I7F5__DXB80_02650
