ERR1913041.2__1.2	28116__F7LBW8__C5Z02_16055
ERR1913041.1592112__1.1592112	165179__A0A3E5EAM5__DXC61_07785
ERR1913041.1592208__1.1592208	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1592229__1.1592229	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1592415__1.1592415	1262924__R7HSF6__BN585_00844
ERR1913041.1592513__1.1592513	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1592613__1.1592613	40518__R5DWQ2__DXD93_03810
ERR1913041.1592614__1.1592614	418240__A0A173ZFY9__ERS852478_00591
ERR1913041.1592726__1.1592726	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1592880__1.1592880	165179__A0A3E5DY64__CFT61_10025
ERR1913041.1592887__1.1592887	310298__B3JEE8__BACCOP_00239
ERR1913041.1592935__1.1592935	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913041.1593074__1.1593074	1796613__A0A1C7GYD6__A4V03_03700
ERR1913041.1593085__1.1593085	745368__A0A1T4XKD6__SAMN02745178_01942
ERR1913041.1593188__1.1593188	216816__C2GSX7__DD678_03555
ERR1913041.1593293__1.1593293	40518__R5DP21__RBATCC27255_00348
ERR1913041.1593367__1.1593367	165179__A0A3E5AAM8__DXB80_10240
ERR1913041.1593387__1.1593387	204516__U6RH18__HMPREF1534_01847
ERR1913041.1593402__1.1593402	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1593541__1.1593541	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1593543__1.1593543	39485__R5ZT06__EUBELI_20526
ERR1913041.1593657__1.1593657	47678__R5U978__ERS852558_01076
ERR1913041.1593795__1.1593795	40518__R5DU92__DXD93_03170
ERR1913041.1593882__1.1593882	821__A0A174NSU0__BVU_3144
ERR1913041.1593907__1.1593907	40518__R5DSI5__fieF
ERR1913041.1593988__1.1593988	1262924__R7HQS1__BN585_00657
ERR1913041.1594031__1.1594031	1160721__W0U7T4__BHW50_09645
ERR1913041.1594133__1.1594133	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1594209__1.1594209	39491__A0A395V2Y7__DXB72_13970
ERR1913041.1594312__1.1594312	820__A7VAS1__HMPREF2141_03259
ERR1913041.1594363__1.1594363	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1594375__1.1594375	820__A0A374Q854__HMPREF1073_03281
ERR1913041.1594668__1.1594668	47678__R5UET0__BACCAC_02656
ERR1913041.1594673__1.1594673	39491__D4JMW8__ERS852497_01971
ERR1913041.1594683__1.1594683	40518__R5E2F3__artQ
ERR1913041.1594729__1.1594729	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1594796__1.1594796	1323__A0A380LHZ8__DXC78_11040
ERR1913041.1594886__1.1594886	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1594947__1.1594947	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1594971__1.1594971	39491__A0A395ZBQ4__cph2_2
ERR1913041.1594987__1.1594987	39491__C4ZF05__vpr
ERR1913041.1595022__1.1595022	821__D4VD59__BHV80_04260
ERR1913041.1595243__1.1595243	487173__H1D020__HMPREF9453_00958
ERR1913041.1595350__1.1595350	216816__B7GPE8__I118_0062
ERR1913041.1595372__1.1595372	165179__A0A3E5EA43__DXC61_07775
ERR1913041.1595396__1.1595396	28117__A0A1Q6FAD1__ALIPUT_01287
ERR1913041.1595468__1.1595468	165179__A0A3E5DWJ4__PREVCOP_06538
ERR1913041.1595548__1.1595548	39491__A0A395V5R3__EUBREC_1883
ERR1913041.1595661__1.1595661	165179__D1PHC0__PREVCOP_06640
ERR1913041.1595691__1.1595691	487173__H1D082__HMPREF9453_01020
ERR1913041.1595751__1.1595751	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913041.1595798__1.1595798	410072__A0A3E4GT65__ERS852574_02325
ERR1913041.1595932__1.1595932	33039__D4M6V6__yjjG
ERR1913041.1596007__1.1596007	853__A0A2A7B9I6__DW855_13690
ERR1913041.1596052__1.1596052	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1596098__1.1596098	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1596266__1.1596266	301301__A0A395V7X3__RHOM_05050
ERR1913041.1596319__1.1596319	165179__A0A3E5AAM8__DXB80_10240
ERR1913041.1596442__1.1596442	33039__D4LZZ3__psf-1
ERR1913041.1596601__1.1596601	310298__B3JN71__BACCOP_03383
ERR1913041.1596686__1.1596686	487173__H1D020__HMPREF9453_00958
ERR1913041.1596902__1.1596902	165179__A0A3E5EB26__CFT61_02800
ERR1913041.1597026__1.1597026	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1597003__1.1597003	165179__A0A3E5DY64__CFT61_10025
ERR1913041.1597032__1.1597032	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1597185__1.1597185	40518__R5DU38__DXD83_06770
ERR1913041.1597190__1.1597190	28117__B0MXG8__ALIPUT_01814
ERR1913041.1597328__1.1597328	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1597342__1.1597342	39485__C4Z434__tilS
ERR1913041.1597481__1.1597481	1262924__R7HUJ5__BN585_00830
ERR1913041.1597497__1.1597497	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1597612__1.1597612	40518__R5DQR9__DXD83_00030
ERR1913041.1597603__1.1597603	165179__A0A3E4SDC8__PREVCOP_05706
ERR1913041.1597608__1.1597608	116085__D4J5G5__DW747_05425
ERR1913041.1597659__1.1597659	39485__R5ZRN3__ERS852490_00208
ERR1913041.1597828__1.1597828	204516__U6R989__HMPREF1534_03109
ERR1913041.1597895__1.1597895	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1597957__1.1597957	39485__A0A1Q6PGI3__ERS852492_02967
ERR1913041.1597990__1.1597990	165179__D1PHC0__PREVCOP_06640
ERR1913041.1598054__1.1598054	261299__A0A1T4UDY5__SAMN02745147_0451
ERR1913041.1598191__1.1598191	1262948__R7EBX1__BN671_01946
ERR1913041.1598254__1.1598254	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1598231__1.1598231	2293125__A0A374CIC9__DW917_02045
ERR1913041.1598266__1.1598266	39491__D6E2U1__EUBREC_3278
ERR1913041.1598308__1.1598308	165179__A0A3E5A6S0__PREVCOP_04351
ERR1913041.1598280__1.1598280	28117__B0MWP2__ALIPUT_01468
ERR1913041.1598388__1.1598388	165179__A0A3E5AHY4__CFT61_07675
ERR1913041.1598419__1.1598419	28117__R7JR95__ALIPUT_01367
ERR1913041.1598439__1.1598439	936548__J1LNU0__HMPREF1136_1385
ERR1913041.1598492__1.1598492	487173__H1D2K8__HMPREF9453_01846
ERR1913041.1598509__1.1598509	39485__C4Z6F3__EUBELI_20400
ERR1913041.1598674__1.1598674	310298__B3JLC6__BACCOP_02712
ERR1913041.1598805__1.1598805	1262743__R5C054__BN727_01980
ERR1913041.1598919__1.1598919	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1599000__1.1599000	2292284__A0A374V9L1__DXC10_09375
ERR1913041.1599042__1.1599042	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1599062__1.1599062	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1599093__1.1599093	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1599200__1.1599200	33038__A0A2N5PDA1__C5Y99_06180
ERR1913041.1599252__1.1599252	39485__A0A174ZBJ8__speA_2
ERR1913041.1599233__1.1599233	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1599285__1.1599285	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1599362__1.1599362	301302__A0A0M6WBZ5__spr
ERR1913041.1599337__1.1599337	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1599458__1.1599458	204516__U6RA51__HMPREF1534_03959
ERR1913041.1599478__1.1599478	1262924__R7HPU8__BN585_00010
ERR1913041.1599544__1.1599544	216816__C5E9N8__DD678_02795
ERR1913041.1599664__1.1599664	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1599870__1.1599870	1262924__R7HP98__BN585_02065
ERR1913041.1599893__1.1599893	1262911__R6GUQ4__BN557_01581
ERR1913041.1599956__1.1599956	40518__R5DZB3__RB5AMG_01719
ERR1913041.1600236__1.1600236	165179__A0A229I3Z6__PREVCOP_03666
ERR1913041.1600283__1.1600283	821__D4VD59__BHV80_04260
ERR1913041.1600392__1.1600392	28116__A7LXT7__HMPREF1070_00356
ERR1913041.1600576__1.1600576	204516__U6RNE3__HMPREF1534_00331
ERR1913041.1600791__1.1600791	1235835__R9LCU2__C814_02677
ERR1913041.1600887__1.1600887	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1601137__1.1601137	28117__B0MXW9__ALIPUT_01981
ERR1913041.1601212__1.1601212	1262924__R7HR75__BN585_00689
ERR1913041.1601223__1.1601223	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1601363__1.1601363	216816__A0A3D8U3T8__DXD41_09580
ERR1913041.1601351__1.1601351	28117__B0MY41__BHV66_05165
ERR1913041.1601417__1.1601417	165179__A0A174SA26__PREVCOP_05758
ERR1913041.1601448__1.1601448	28117__A0A1Q6FAD1__ALIPUT_01287
ERR1913041.1601555__1.1601555	821__A0A0P0M5Z6__BVU_0429
ERR1913041.1601527__1.1601527	40519__U2M6Q1__RUMCAL_00207
ERR1913041.1601536__1.1601536	165179__A0A229I4J4__proA
ERR1913041.1601715__1.1601715	28117__R7JLP2__ALIPUT_00416
ERR1913041.1601716__1.1601716	39485__A0A174YTF7__ERS852490_01271
ERR1913041.1601730__1.1601730	165179__A0A3E5E4T9__DXB80_08030
ERR1913041.1601791__1.1601791	165179__A0A3E5DY64__CFT61_10025
ERR1913041.1601828__1.1601828	1262911__R6H212__BN557_01031
ERR1913041.1601882__1.1601882	626930__F3PT98__HMPREF9446_01965
ERR1913041.1601884__1.1601884	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1601995__1.1601995	1262743__R5C054__BN727_01980
ERR1913041.1602026__1.1602026	40518__R5DZB1__DXD83_08840
ERR1913041.1602131__1.1602131	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1602186__1.1602186	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1602243__1.1602243	40518__R5DT93__DXD86_08730
ERR1913041.1602262__1.1602262	165179__A0A174IPI3__CFT61_10940
ERR1913041.1602287__1.1602287	40518__R5DZE2__DXD86_07400
ERR1913041.1602298__1.1602298	40518__R5DT16__ysdC_2
ERR1913041.1602356__1.1602356	39488__C0EXY6__ltaS1_2
ERR1913041.1602362__1.1602362	39491__R6TNE7__T1815_09811
ERR1913041.1602370__1.1602370	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1602485__1.1602485	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1602622__1.1602622	39491__A0A3E4YFT8__DXB69_10940
ERR1913041.1602702__1.1602702	28118__F9Z4U0__B5F99_17595
ERR1913041.1602706__1.1602706	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1602763__1.1602763	1160721__R6TIT8__BHW50_03275
ERR1913041.1602791__1.1602791	261299__B0ABD3__SAMN02745147_0596
ERR1913041.1602943__1.1602943	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1602917__1.1602917	39485__A0A174YMC1__recN
ERR1913041.1603023__1.1603023	47678__R5U2F6__HMPREF1061_00767
ERR1913041.1603079__1.1603079	371601__I9JEF3__DXD80_17785
ERR1913041.1603115__1.1603115	28117__B0MTW8__ALIPUT_00502
ERR1913041.1603167__1.1603167	310298__B3JK99__BACCOP_02328
ERR1913041.1603255__1.1603255	28117__B0MTY2__BHV66_06485
ERR1913041.1603319__1.1603319	410072__A0A3E4GN60__truA
ERR1913041.1603354__1.1603354	410072__A0A174H348__sfp_2
ERR1913041.1603414__1.1603414	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1603603__1.1603603	47678__R5U7X8__C5Z00_18270
ERR1913041.1603622__1.1603622	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1603666__1.1603666	39485__C4Z6V1__ERS852492_02640
ERR1913041.1603698__1.1603698	74426__infB
ERR1913041.1603716__1.1603716	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1603751__1.1603751	1262924__R7HU74__BN585_00690
ERR1913041.1603778__1.1603778	1685__A0A3D8UEL2__DRBB29_0129
ERR1913041.1603784__1.1603784	1628085__A0A1C6AZZ4__C7386_101481
ERR1913041.1603991__1.1603991	1897011__A0A1Q6REX7__BHW41_04490
ERR1913041.1603996__1.1603996	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1604011__1.1604011	487173__H1D0A3__HMPREF9453_01041
ERR1913041.1604031__1.1604031	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1604076__1.1604076	1262913__R7J7E0__BN646_00943
ERR1913041.1604084__1.1604084	216816__C2GUV2__APC1478_0430
ERR1913041.1604142__1.1604142	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1604161__1.1604161	1796652__ltrA_3
ERR1913041.1604302__1.1604302	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1604454__1.1604454	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1604516__1.1604516	47678__A5ZG68__ERS852494_02968
ERR1913041.1604525__1.1604525	39491__A0A395V0X2__EUBREC_3007
ERR1913041.1604562__1.1604562	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1604713__1.1604713	410072__A0A174K1D5__hscC
ERR1913041.1604746__1.1604746	418240__A0A173X9D3__ERS852478_00421
ERR1913041.1604820__1.1604820	1680__A0A173YLK6__BAD_0868
ERR1913041.1604896__1.1604896	28117__B0MUY3__BHV66_00515
ERR1913041.1604955__1.1604955	39485__C4Z0K2__ERS852490_00991
ERR1913041.1604913__1.1604913	310298__B3JMG0__BACCOP_03099
ERR1913041.1604979__1.1604979	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1605039__1.1605039	165179__A0A3E5AHY4__CFT61_07675
ERR1913041.1605110__1.1605110	28117__B0MT73__ALIPUT_00412
ERR1913041.1605112__1.1605112	39485__A0A174YVB5__lyc
ERR1913041.1605153__1.1605153	165179__A0A229I3Z6__PREVCOP_03666
ERR1913041.1605250__1.1605250	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1605299__1.1605299	821__A0A0P0M2J4__DXD46_10295
ERR1913041.1605326__1.1605326	487173__H1D0N4__HMPREF9453_01172
ERR1913041.1605353__1.1605353	853__A0A173TAZ8__DWZ46_14590
ERR1913041.1605481__1.1605481	745368__A0A1T4XU57__SAMN02745178_02337
ERR1913041.1605546__1.1605546	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1605582__1.1605582	39485__C4Z0B2__EUBELI_01024
ERR1913041.1605597__1.1605597	39485__A0A174YR99__ERS852492_00943
ERR1913041.1605638__1.1605638	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1605669__1.1605669	2293125__A0A374CIC9__DW917_02045
ERR1913041.1605802__1.1605802	310298__B3JPY4__BACCOP_04016
ERR1913041.1605922__1.1605922	1262929__R6F6C8__BN691_01344
ERR1913041.1605929__1.1605929	1263107__GCA_000436995.1_00031
ERR1913041.1605957__1.1605957	310298__B3JH75__BACCOP_01229
ERR1913041.1605966__1.1605966	1680__A0A087DHN0__AL0462_1532
ERR1913041.1605984__1.1605984	216816__A0A1D7MV89__EK5BL_04715
ERR1913041.1606046__1.1606046	39491__A0A396FKI0__DXC13_11560
ERR1913041.1606144__1.1606144	39491__C4ZF05__vpr
ERR1913041.1606203__1.1606203	40520__A0A395ZYA8__DXC87_11720
ERR1913041.1606352__1.1606352	301302__A0A173R048__M72_22311
ERR1913041.1606358__1.1606358	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1606395__1.1606395	28116__F7LBW8__C5Z02_16055
ERR1913041.1606532__1.1606532	165179__D1PHV2__PREVCOP_06822
ERR1913041.1606585__1.1606585	410072__A0A174L0Z1__ERS852525_00863
ERR1913041.1606618__1.1606618	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1606724__1.1606724	820__A0A3E4WCX3__C801_02709
ERR1913041.1606802__1.1606802	165179__A0A3E5AHY4__CFT61_07675
ERR1913041.1606804__1.1606804	165179__A0A3E5E4T9__DXB80_08030
ERR1913041.1606872__1.1606872	165179__A0A174UTZ7__DXC61_06705
ERR1913041.1606974__1.1606974	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1607018__1.1607018	552398__T5RKT4__HMPREF0866_04531
ERR1913041.1607078__1.1607078	1262924__R7HRJ9__BN585_00557
ERR1913041.1607142__1.1607142	39491__A0A396FJA4__DXB99_05435
ERR1913041.1607210__1.1607210	165179__A0A3E5EAM5__DXC61_07785
ERR1913041.1607217__1.1607217	1262924__R7HRW7__BN585_01894
ERR1913041.1607224__1.1607224	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1607354__1.1607354	1262924__R7HQ14__BN585_00419
ERR1913041.1607360__1.1607360	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1607408__1.1607408	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1607437__1.1607437	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1607529__1.1607529	310298__B3JGL4__BACCOP_01016
ERR1913041.1607531__1.1607531	821__A6L0C7__ERS852556_03520
ERR1913041.1607570__1.1607570	487173__H1D1P1__HMPREF9453_01529
ERR1913041.1607661__1.1607661	310298__B3JQC6__BACCOP_04084
ERR1913041.1607650__1.1607650	487173__H1D090__HMPREF9453_01028
ERR1913041.1607749__1.1607749	1262911__R6GZX7__BN557_00838
ERR1913041.1607829__1.1607829	1160721__W0U611__BHW50_08625
ERR1913041.1607906__1.1607906	165179__A0A229I6N7__DXC61_06720
ERR1913041.1607928__1.1607928	310298__B3JFQ2__BACCOP_00703
ERR1913041.1607967__1.1607967	39491__A0A174EQV2__DXB69_10230
ERR1913041.1607973__1.1607973	165179__A0A3E5E8N5__DXC61_13460
ERR1913041.1608040__1.1608040	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1608069__1.1608069	487173__H1D187__HMPREF9453_01375
ERR1913041.1608082__1.1608082	39492__D4JTB5__EUBSIR_01720
ERR1913041.1608252__1.1608252	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1608295__1.1608295	418240__A0A173ZFY9__ERS852478_00591
ERR1913041.1608303__1.1608303	74426__pdxS
ERR1913041.1608378__1.1608378	1262924__R7HMZ0__BN585_01986
ERR1913041.1608571__1.1608571	410072__A0A173XQG6__ERS852574_01620
ERR1913041.1608658__1.1608658	40518__R5DZ16__DXD86_01455
ERR1913041.1608681__1.1608681	165179__A0A3E5A554__DXB80_13805
ERR1913041.1608723__1.1608723	820__A0A078STJ8__DXC68_04690
ERR1913041.1608756__1.1608756	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1608848__1.1608848	39491__A0A395ZHW3__ERS852417_01359
ERR1913041.1608994__1.1608994	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1609010__1.1609010	820__A0A139KHX1__HMPREF2141_00289
ERR1913041.1609034__1.1609034	1263107__GCA_000436995.1_00098
ERR1913041.1609168__1.1609168	39485__A0A174YR99__ERS852492_00943
ERR1913041.1609214__1.1609214	204516__U6R7Y8__HMPREF1534_03942
ERR1913041.1609243__1.1609243	487173__H1CYJ4__HMPREF9453_00432
ERR1913041.1609284__1.1609284	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1609359__1.1609359	39491__A0A3E4YFT8__DXB69_10940
ERR1913041.1609509__1.1609509	28117__B0MTW8__ALIPUT_00502
ERR1913041.1609531__1.1609531	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1609568__1.1609568	39485__A0A174YR79__EUBELI_20418
ERR1913041.1609771__1.1609771	39485__A0A174YTX0__mro
ERR1913041.1609814__1.1609814	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1609888__1.1609888	410072__C0B511__DXD67_14355
ERR1913041.1609915__1.1609915	310298__B3JQL6__BACCOP_04252
ERR1913041.1609976__1.1609976	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1610024__1.1610024	165179__A0A3E5AER8__DXB80_07075
ERR1913041.1610025__1.1610025	1262924__R7HU74__BN585_00690
ERR1913041.1610014__1.1610014	165179__A0A3E5AER8__DXB80_07075
ERR1913041.1610159__1.1610159	165179__A0A229I7F5__DXB80_02650
ERR1913041.1610181__1.1610181	820__A0A3E4WA06__ERS852554_03404
ERR1913041.1610273__1.1610273	28117__A0A1Q6FAD1__ALIPUT_01287
ERR1913041.1610397__1.1610397	39485__A0A1Q6PHD7__ERS852492_01801
ERR1913041.1610449__1.1610449	39492__D4JUS6__accD5
ERR1913041.1610597__1.1610597	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1610679__1.1610679	853__A0A2A7B9I6__DW855_13690
ERR1913041.1610683__1.1610683	165179__A0A3E5EA43__DXC61_07775
ERR1913041.1610846__1.1610846	1262913__R7JF62__BN646_02078
ERR1913041.1610972__1.1610972	310298__B3JMG0__BACCOP_03099
ERR1913041.1610995__1.1610995	165179__A0A3E5A554__DXB80_13805
ERR1913041.1611082__1.1611082	1262924__R7HQB7__BN585_02057
ERR1913041.1611147__1.1611147	165179__D1PCL6__DXB80_13435
ERR1913041.1611211__1.1611211	40518__R5DYU1__DXD86_01160
ERR1913041.1611267__1.1611267	487173__H1D0E0__HMPREF9453_01078
ERR1913041.1611341__1.1611341	310298__B3JK49__BACCOP_02273
ERR1913041.1611355__1.1611355	1628085__A0A3E2Y0H4__C7386_101347
ERR1913041.1611417__1.1611417	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1611479__1.1611479	310298__B3JNG7__BACCOP_03480
ERR1913041.1611456__1.1611456	165179__A0A3E5E8N5__DXC61_13460
ERR1913041.1611464__1.1611464	165179__D1PER3__DXB80_11525
ERR1913041.1611535__1.1611535	820__A7V470__HMPREF1072_02076
ERR1913041.1611604__1.1611604	853__A0A2A7B1Y7__C7K05_11930
ERR1913041.1611658__1.1611658	39491__A0A174K9A3__DXB69_07785
ERR1913041.1611643__1.1611643	165179__D1PAV8__DXB80_13055
ERR1913041.1611647__1.1611647	853__A0A2A7AXC8__C4N21_14120
ERR1913041.1611708__1.1611708	39485__C4Z1W5__ERS852492_01530
ERR1913041.1611734__1.1611734	165179__A0A3E5EAM5__DXC61_07785
ERR1913041.1611828__1.1611828	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1611916__1.1611916	28118__F9ZCH6__DHW44_07090
ERR1913041.1611880__1.1611880	853__A0A173YYY4__DWZ04_09420
ERR1913041.1611963__1.1611963	165179__A0A3E5EAM5__DXC61_07785
ERR1913041.1611969__1.1611969	39491__A0A0M6WWT1__dus_2
ERR1913041.1612003__1.1612003	310298__B3JFK5__BACCOP_00655
ERR1913041.1612004__1.1612004	487173__H1D020__HMPREF9453_00958
ERR1913041.1612069__1.1612069	310298__B3JQR0__BACCOP_04272
ERR1913041.1612156__1.1612156	40520__A0A396FSZ4__DXC87_11975
ERR1913041.1612185__1.1612185	818__A0A139JW76__BJP75_002555
ERR1913041.1612224__1.1612224	261299__R5X7G3__yhhT_1
ERR1913041.1612259__1.1612259	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1612276__1.1612276	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1612336__1.1612336	28117__B0MSL1__BHV66_06710
ERR1913041.1612363__1.1612363	1308__V8LYH9__MNA02_478
ERR1913041.1612504__1.1612504	246787__A0A0P0FSC0__cytR_2
ERR1913041.1612530__1.1612530	437898__GCF_000250875.1_02003
ERR1913041.1612560__1.1612560	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1612675__1.1612675	165179__A0A174UTZ7__DXC61_06705
ERR1913041.1612685__1.1612685	626933__H1DGX0__HMPREF9449_01506
ERR1913041.1612720__1.1612720	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1612852__1.1612852	39485__C4Z6F3__EUBELI_20400
ERR1913041.1612892__1.1612892	371601__D7K8P3__SAMN05216250_10395
ERR1913041.1613048__1.1613048	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1613067__1.1613067	410072__C0BBR9__yqeC
ERR1913041.1613136__1.1613136	40518__R5DP21__RBATCC27255_00348
ERR1913041.1613201__1.1613201	853__A0A173YYY4__DWZ04_09420
ERR1913041.1613203__1.1613203	39491__A0A395V0E5__ERE_31370
ERR1913041.1613251__1.1613251	371601__A0A1C7H1Z9__BN890_35950
ERR1913041.1613322__1.1613322	165179__D1PHV2__PREVCOP_06822
ERR1913041.1613517__1.1613517	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1613521__1.1613521	165179__D1PHV2__PREVCOP_06822
ERR1913041.1613575__1.1613575	301302__A0A173TEJ2__M72_09031
ERR1913041.1613595__1.1613595	165179__A0A3E5EB26__CFT61_02800
ERR1913041.1613762__1.1613762	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1613780__1.1613780	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1613801__1.1613801	1262992__R5DEQ5__BN795_00722
ERR1913041.1613843__1.1613843	357276__I9QBT7__BSEG_03340
ERR1913041.1613872__1.1613872	310298__B3JGJ2__BACCOP_00994
ERR1913041.1614120__1.1614120	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1614311__1.1614311	204516__U6R921__HMPREF1534_03932
ERR1913041.1614384__1.1614384	39485__C4Z1J7__ERS852490_01574
ERR1913041.1614399__1.1614399	165179__A0A3E5DY64__CFT61_10025
ERR1913041.1614544__1.1614544	165179__D1PGU8__PREVCOP_06463
ERR1913041.1614560__1.1614560	165179__D1PHC0__PREVCOP_06640
ERR1913041.1614566__1.1614566	310298__B3JEE8__BACCOP_00239
ERR1913041.1614646__1.1614646	28117__B0MXX3__BHV66_07695
ERR1913041.1614661__1.1614661	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1614732__1.1614732	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1614769__1.1614769	39485__C4Z1W5__ERS852492_01530
ERR1913041.1614836__1.1614836	1304__A0A074J0C2__V471_05910
ERR1913041.1614843__1.1614843	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1614859__1.1614859	1284680__A0A095WUM8__HMPREF1627_03345
ERR1913041.1614911__1.1614911	820__A0A174B4N2__M093_2531
ERR1913041.1615038__1.1615038	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1615073__1.1615073	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913041.1615074__1.1615074	39488__A0A173URJ8__misCB
ERR1913041.1615102__1.1615102	154288__A0A173ZJP7__rsiV
ERR1913041.1615249__1.1615249	69974__A0A090FEL8__MPL3365_630008
ERR1913041.1615267__1.1615267	47678__A5ZEX0__DW706_08045
