ERR1913154.149__1.149	328814__GCA_004558275.1_00079
ERR1913154.1991370__1.1991370	360807__A0A0M6X0S9__RIL183_10591
ERR1913154.1991399__1.1991399	1262911__R6GVB3__BN557_01690
ERR1913154.1991434__1.1991434	1680__A0A087DHN0__AL0462_1532
ERR1913154.1991461__1.1991461	745368__A0A1T4XQU7__SAMN02745178_02180
ERR1913154.1991571__1.1991571	301302__R5UM41__M72_15921
ERR1913154.1992095__1.1992095	28118__F9Z8E3__SAMEA44545918_03282
ERR1913154.1992097__1.1992097	40518__R5DQN7__DXD93_03540
ERR1913154.1992135__1.1992135	216816__A0A061M1M5__HMPREF0177_01046
ERR1913154.1992156__1.1992156	116085__D4J7S7__DW747_05675
ERR1913154.1992208__1.1992208	47678__R5U9Z0__HMPREF1061_03210
ERR1913154.1992333__1.1992333	40518__R5DRG6__ylbJ
ERR1913154.1992749__1.1992749	47678__A0A174H7W9__ERS852494_00524
ERR1913154.1992936__1.1992936	410072__C0B9G6__ERS852481_03113
ERR1913154.1992940__1.1992940	410072__C0B9G1__ERS852525_01203
ERR1913154.1993188__1.1993188	1150298__A0A174BE63__ERS852406_01048
ERR1913154.1993195__1.1993195	28117__B0MSS9__BHV66_06085
ERR1913154.1993250__1.1993250	39491__A0A174LTW7__DXD13_08720
ERR1913154.1993307__1.1993307	544645__A0A3E4T884__DXC42_09175
ERR1913154.1993353__1.1993353	371601__D0TRG1__HMPREF1074_04676
ERR1913154.1993408__1.1993408	823__A0A174EFT7__luxQ_5
ERR1913154.1993426__1.1993426	218538__C9LPF0__GCWU000321_01429
ERR1913154.1993509__1.1993509	39491__A0A396FP46__cobD_2
ERR1913154.1993544__1.1993544	28111__E5X120__NCTC11155_02427
ERR1913154.1993844__1.1993844	338188__A0A174ETX3__ERS852397_01955
ERR1913154.1993904__1.1993904	418240__R6PCU6__ERS852478_00410
ERR1913154.1993913__1.1993913	39491__A0A396FEV5__EUR_24750
ERR1913154.1993854__1.1993854	1262886__R6QAC0__BN563_00833
ERR1913154.1993875__1.1993875	394340__clpB_1
ERR1913154.1993927__1.1993927	1603888__A0A133SJQ2__HMPREF3201_00575
ERR1913154.1994005__1.1994005	28116__I9JM49__NCTC11153_01044
ERR1913154.1994010__1.1994010	823__A0A174W1A8__panE
ERR1913154.1994068__1.1994068	40518__R5DPI9__DXD83_07375
ERR1913154.1994071__1.1994071	39491__A0A395V397__EUR_09960
ERR1913154.1994136__1.1994136	572010__rpoB
ERR1913154.1994192__1.1994192	40518__R5DZ88__DXD93_06320
ERR1913154.1994209__1.1994209	626929__F3PL90__HMPREF9445_03120
ERR1913154.1994287__1.1994287	39491__A0A396FMT0__EUBREC_3020
ERR1913154.1994309__1.1994309	1680__A0A174BEE7__BSTER_1311
ERR1913154.1994399__1.1994399	1262911__R6HGD7__BN557_00108
ERR1913154.1994473__1.1994473	40518__R5DM08__DXD83_06415
ERR1913154.1994507__1.1994507	116085__D4J7N3__DW747_15125
ERR1913154.1994525__1.1994525	821__I9R3W6__DXC16_12455
ERR1913154.1994573__1.1994573	338188__R6RY59__BACFIN_08333
ERR1913154.1994634__1.1994634	39491__A0A395V5R3__EUBREC_1883
ERR1913154.1994719__1.1994719	40518__R5DXP6__DXD83_06110
ERR1913154.1994790__1.1994790	487174__K0WTQ3__HMPREF9448_02140
ERR1913154.1994875__1.1994875	1262886__R6Q8R6__BN563_00344
ERR1913154.1994943__1.1994943	189722__E0NQU7__HMPREF0658_0548
ERR1913154.1995027__1.1995027	216816__B7GQM4__BLIC_f01073
ERR1913154.1995029__1.1995029	1160721__W0U436__BHW50_10710
ERR1913154.1995046__1.1995046	39488__A0A174JE42__ERS852450_02774
ERR1913154.1995062__1.1995062	820__A7V859__ERS852462_00341
ERR1913154.1995159__1.1995159	649756__B0P1V3__HMPREF0369_02570
ERR1913154.1995282__1.1995282	706562__GCA_900112995.1_02127
ERR1913154.1995305__1.1995305	301302__A0A173SCU7__M72_12871
ERR1913154.1995351__1.1995351	46228__V8C989__HMPREF1202_01036
ERR1913154.1995383__1.1995383	46503__B7B776__DXB85_00355
ERR1913154.1995506__1.1995506	338188__R6S0J1__BACFIN_08786
ERR1913154.1995733__1.1995733	338188__C9KWZ9__BACFIN_06841
ERR1913154.1995975__1.1995975	246787__A0A0P0FV02__AA416_03728
ERR1913154.1996134__1.1996134	39491__A0A395V0E5__ERE_31370
ERR1913154.1996208__1.1996208	1680__A0A087DHN0__AL0462_1532
ERR1913154.1996239__1.1996239	301302__A0A173T6W4__ERS852420_01909
ERR1913154.1996299__1.1996299	823__D7IPM3__DER51_17585
ERR1913154.1996276__1.1996276	47678__R5U8Y1__BACCAC_02615
ERR1913154.1996389__1.1996389	626933__H1DGX0__HMPREF9449_01506
ERR1913154.1996468__1.1996468	1150298__A0A174HHW8__yhbU_1
ERR1913154.1996604__1.1996604	246787__R6KDR9__BcellWH2_02360
ERR1913154.1996680__1.1996680	820__A0A139K4W1__M093_0353
ERR1913154.1996806__1.1996806	1628085__A0A396MGZ2__C7386_12111
ERR1913154.1996871__1.1996871	821__A0A3E4KIM1__M097_3660
ERR1913154.1997195__1.1997195	387661__B7B850__HMPREF1077_03351
ERR1913154.1997225__1.1997225	301302__A0A173S436__M72_16191
ERR1913154.1997245__1.1997245	74426__groL
ERR1913154.1997329__1.1997329	487174__R5EP60__DIT83_09045
ERR1913154.1997378__1.1997378	40518__R5DUG7__sbcC
ERR1913154.1997382__1.1997382	28117__B0MY40__BHV66_05170
ERR1913154.1997443__1.1997443	46228__V8BK04__HMPREF1202_02705
ERR1913154.1997429__1.1997429	301302__A0A173SJJ1__ERS852420_01411
ERR1913154.1997488__1.1997488	28118__F9ZBV2__NCTC10826_00352
ERR1913154.1997566__1.1997566	33025__A0A395JIJ9__C8D73_101350
ERR1913154.1997593__1.1997593	1680__A0A1X2ZFB6__AD0028_0856
ERR1913154.1997548__1.1997548	301302__R5VBF4__ERS852420_01650
ERR1913154.1997810__1.1997810	820__A0A139JRH8__HMPREF2141_04326
ERR1913154.1997894__1.1997894	301302__R5VBR7__phoR_11
ERR1913154.1997900__1.1997900	820__A0A173YYG4__evgS_3
ERR1913154.1997981__1.1997981	33043__A0A173YQY3__ERS852445_01438
ERR1913154.1998121__1.1998121	39492__D4JQP0__ypeB
ERR1913154.1998133__1.1998133	239935__R6IYQ1__CXU15_06450
ERR1913154.1998164__1.1998164	884684__GCA_002892425.1_01408
ERR1913154.1998177__1.1998177	239935__R7E524__CXT91_06180
ERR1913154.1998241__1.1998241	820__A0A3E4GA19__SAMN05444418_10562
ERR1913154.1998265__1.1998265	216816__C2GUV2__APC1478_0430
ERR1913154.1998341__1.1998341	410072__A0A174AMX4__dacB_1
ERR1913154.1998373__1.1998373	40518__R5DU38__DXD83_06770
ERR1913154.1998426__1.1998426	818__A0A139JW76__BJP75_002555
ERR1913154.1998476__1.1998476	47678__A5ZB44__C5Z00_17730
ERR1913154.1998975__1.1998975	1262911__R6GLA5__BN557_01456
ERR1913154.1999128__1.1999128	28111__R5JN40__HMPREF1016_01803
ERR1913154.1999133__1.1999133	1262911__R6GS70__BN557_00854
ERR1913154.1999217__1.1999217	820__A0A139KIL9__DXC68_05945
ERR1913154.1999374__1.1999374	820__A0A174CG08__DXB62_13215
ERR1913154.1999405__1.1999405	39485__A0A174YVL0__xynZ_2
ERR1913154.1999427__1.1999427	100886__A0A174GU36__coaE_2
ERR1913154.1999443__1.1999443	47678__R5U7L8__DXB67_16595
ERR1913154.1999515__1.1999515	310298__B3JQJ5__BACCOP_04231
ERR1913154.1999671__1.1999671	1262886__R6QGN8__BN563_00318
ERR1913154.1999679__1.1999679	328814__GCA_004558275.1_01570
ERR1913154.1999682__1.1999682	328814__GCA_004558275.1_00033
ERR1913154.1999695__1.1999695	100886__E2NRQ1__ERS852383_04552
ERR1913154.1999838__1.1999838	28117__B0MWP2__ALIPUT_01468
ERR1913154.1999936__1.1999936	28117__B0MXU6__ALIPUT_01958
ERR1913154.1999925__1.1999925	40518__R5E6K5__speA
ERR1913154.2000071__1.2000071	100886__E2NRQ1__ERS852383_04552
ERR1913154.2000141__1.2000141	40518__R5DV66__DXD83_04215
ERR1913154.2000348__1.2000348	1160721__W0U3K9__BHW50_11040
ERR1913154.2000337__1.2000337	820__A0A3E5E9Y8__DXD90_09110
ERR1913154.2000405__1.2000405	1150298__A0A174HXS4__ERS852498_00503
ERR1913154.2000482__1.2000482	820__A0A174M9V5__M093_0237
ERR1913154.2000735__1.2000735	1150298__A0A174R4D7__tmpC_2
ERR1913154.2000736__1.2000736	28111__R5K5Y0__NCTC11155_03071
ERR1913154.2000862__1.2000862	1680__R5GZF2__DXC60_01925
ERR1913154.2001045__1.2001045	204516__U6RDD8__HMPREF1534_02559
ERR1913154.2001057__1.2001057	40518__R5DLU0__fmt
ERR1913154.2001185__1.2001185	39490__A0A173S9C2__LG34_12210
ERR1913154.2001419__1.2001419	1680__A0A0C2YPV2__AL0462_1474
ERR1913154.2001468__1.2001468	33039__R6PAH6__ERS852577_01830
ERR1913154.2001513__1.2001513	360807__A0A1Q6T5B1__ERS852444_03147
ERR1913154.2001840__1.2001840	40518__R5E6N4__DXD93_01325
ERR1913154.2001876__1.2001876	40518__R5E426__DXD93_04485
ERR1913154.2001931__1.2001931	745368__A0A1T4YBU5__SAMN02745178_02911
ERR1913154.2002021__1.2002021	40518__R5E2Z2__DXD93_09295
ERR1913154.2002150__1.2002150	371601__D7J175__DXD03_05675
ERR1913154.2002375__1.2002375	1262911__R6GU62__BN557_01488
ERR1913154.2002388__1.2002388	649756__L1PXG6__CL2_21620
ERR1913154.2002416__1.2002416	1150298__A0A174L2G3__ERS852498_01371
ERR1913154.2002536__1.2002536	820__A0A174CK74__DXB48_07060
ERR1913154.2002514__1.2002514	216816__A0A0S2MCH0__AYW81_04880
ERR1913154.2002805__1.2002805	820__A0A139K8N1__ERS852554_00951
ERR1913154.2002889__1.2002889	1262886__R6QAI4__BN563_00898
ERR1913154.2002860__1.2002860	39491__A0A396FNY7__LD38_16155
ERR1913154.2002915__1.2002915	1262886__R6Q9S2__BN563_00641
ERR1913154.2003033__1.2003033	40518__R5E642__RBATCC27255_00729
ERR1913154.2003376__1.2003376	387661__B7B850__HMPREF1077_03351
ERR1913154.2003383__1.2003383	301302__R5UMP3__lytC_3
ERR1913154.2003431__1.2003431	28111__E5WV21__NCTC11155_01580
ERR1913154.2003498__1.2003498	40518__R5E7S2__RBL263_00671
ERR1913154.2003574__1.2003574	820__A0A3E4RTP0__C801_01067
ERR1913154.2003605__1.2003605	46228__V8BL81__DXD17_11825
ERR1913154.2003703__1.2003703	28111__R5JUJ8__nanA_2
ERR1913154.2003829__1.2003829	820__A0A396EUU8__luxQ_3
ERR1913154.2004033__1.2004033	1550024__A0A0D8J3J4__TQ39_01275
ERR1913154.2004057__1.2004057	46228__V8C989__HMPREF1202_01036
ERR1913154.2004148__1.2004148	39491__A0A396FFW0__ERE_10580
ERR1913154.2004386__1.2004386	166486__D4KU79__ROSINTL182_06970
ERR1913154.2004477__1.2004477	821__A6L0C7__ERS852556_03520
ERR1913154.2004526__1.2004526	301302__R5VE56__M72_25941
ERR1913154.2004542__1.2004542	1262924__R7HNT3__BN585_00018
ERR1913154.2004606__1.2004606	853__A0A174UDE9__C4N25_12775
ERR1913154.2004630__1.2004630	360807__A0A396A9J5__ROSEINA2194_00828
ERR1913154.2004603__1.2004603	40518__R5DY73__DXD86_02865
ERR1913154.2004712__1.2004712	28111__R5K3D9__NCTC11155_02788
ERR1913154.2004902__1.2004902	338188__R6T1V3__BACFIN_07936
ERR1913154.2004975__1.2004975	28052__R7NBE1__ERS852499_01798
ERR1913154.2005045__1.2005045	28117__B0MXW9__ALIPUT_01981
ERR1913154.2005073__1.2005073	40518__R5DLW4__thiN
ERR1913154.2005100__1.2005100	46503__R6X275__DD461_10840
ERR1913154.2005150__1.2005150	820__R9I3N4__M093_0061
ERR1913154.2005122__1.2005122	1150298__R7JUS2__ERS852498_02193
ERR1913154.2005197__1.2005197	1150298__A0A174DPC6__ERS852535_01374
ERR1913154.2005322__1.2005322	820__A0A139K9Q2__DXD40_08795
ERR1913154.2005372__1.2005372	47678__A5ZF31__DXB67_11050
ERR1913154.2005366__1.2005366	39492__D4JRZ7__smc
ERR1913154.2005369__1.2005369	1262911__R6GMK4__BN557_00535
ERR1913154.2005442__1.2005442	39491__A0A395UZZ5__htpG_1
ERR1913154.2005539__1.2005539	40518__R5DYU1__DXD86_01160
ERR1913154.2005722__1.2005722	61171__B9YDW9__HOLDEFILI_04043
ERR1913154.2005956__1.2005956	853__A0A2A7A4A9__C4N21_14870
ERR1913154.2005979__1.2005979	1150298__R7JUS2__ERS852498_02193
ERR1913154.2006060__1.2006060	40518__R5DWP7__ansA
ERR1913154.2006141__1.2006141	40518__R5DRG6__ylbJ
ERR1913154.2006205__1.2006205	853__A0A2A7B9I6__DW855_13690
ERR1913154.2006355__1.2006355	820__I9A4U7__DHU98_12785
ERR1913154.2006465__1.2006465	88431__A6BGH9__ERS852408_02691
ERR1913154.2006521__1.2006521	46228__B5CSI8__DXD17_05145
ERR1913154.2006638__1.2006638	40518__R5E5W1__RBL263_01034
ERR1913154.2006800__1.2006800	46503__R6Y8M7__ERS852463_01228
ERR1913154.2006891__1.2006891	1897011__A0A1Q6RBV8__BHW41_06760
ERR1913154.2006865__1.2006865	823__A0A1Y4I349__DXB14_09300
ERR1913154.2006986__1.2006986	166486__D4KWZ7__cph2_5
ERR1913154.2006998__1.2006998	40518__R5DXI4__DXD86_07420
ERR1913154.2007141__1.2007141	40518__R5DYU1__DXD86_01160
ERR1913154.2007285__1.2007285	338188__R6S6X5__BACFIN_08521
ERR1913154.2007298__1.2007298	1796613__A0A1C7GYD6__A4V03_03700
ERR1913154.2007366__1.2007366	46503__K5ZKR1__dnaB
ERR1913154.2007397__1.2007397	301302__A0A0M6WG68__ERS852420_02421
ERR1913154.2007417__1.2007417	820__A0A374Q351__DXD40_05850
ERR1913154.2007423__1.2007423	216816__A0A2N0SME6__BLIF_1881
ERR1913154.2007444__1.2007444	301302__A0A0M6WV88__dhaS_2
ERR1913154.2007460__1.2007460	1262924__R7HPC8__BN585_00139
ERR1913154.2007515__1.2007515	301302__A0A0M6W9H8__M72_19621
ERR1913154.2007556__1.2007556	820__A0A173YYG4__evgS_3
ERR1913154.2007598__1.2007598	820__A0A374Q1D8__SAMN05444418_112114
ERR1913154.2007576__1.2007576	40518__R5E1J7__RBL236_02062
ERR1913154.2007584__1.2007584	40518__R5E642__RBATCC27255_00729
ERR1913154.2007915__1.2007915	40518__R5DVL2__penA
ERR1913154.2007967__1.2007967	301302__A0A173UN64__manA_2
ERR1913154.2008057__1.2008057	821__A0A396F9T7__M097_3427
ERR1913154.2008179__1.2008179	40518__R5DX93__DXD93_03055
ERR1913154.2008218__1.2008218	823__D0TC25__B5F32_04575
ERR1913154.2008320__1.2008320	208479__A8RJH5__HMPREF1096_03588
ERR1913154.2008395__1.2008395	1262886__R6QR12__BN563_01295
ERR1913154.2008463__1.2008463	820__A0A3E4VZY4__ERS852554_01211
ERR1913154.2008555__1.2008555	1150298__A0A174PLY5__ERS852406_01056
ERR1913154.2008560__1.2008560	328814__GCA_004558275.1_00135
ERR1913154.2008694__1.2008694	40518__R5DRG6__ylbJ
ERR1913154.2008739__1.2008739	1150298__A0A174PLY5__ERS852406_01056
ERR1913154.2008821__1.2008821	88431__A0A3D0EYE9__rafA
ERR1913154.2008987__1.2008987	820__A0A3E4G8F8__ERS852421_01645
ERR1913154.2009120__1.2009120	853__A0A174BA00__DW905_01145
ERR1913154.2009122__1.2009122	88431__A0A3D0EYE9__rafA
ERR1913154.2009222__1.2009222	1150298__A0A174RP87__uppP_1
ERR1913154.2009416__1.2009416	1393034__GCA_001552785.1_00502
ERR1913154.2009499__1.2009499	301302__A0A173UAS4__M72_15061
ERR1913154.2009592__1.2009592	28111__E5WYY8__HMPREF1016_01893
ERR1913154.2009753__1.2009753	853__A0A173T751__C4N24_10280
ERR1913154.2009915__1.2009915	301302__R5UK77__M72_08681
ERR1913154.2009955__1.2009955	10680__GeneID:1261099
ERR1913154.2010143__1.2010143	47678__A0A174TQR6__CGC64_14735
ERR1913154.2010306__1.2010306	1150298__A0A174HYM9__ERS852406_01664
ERR1913154.2010451__1.2010451	649756__A0A173S1U5__DCR88_06920
ERR1913154.2010586__1.2010586	853__A0A173YYY4__DWZ04_09420
ERR1913154.2010611__1.2010611	821__A6L0C7__ERS852556_03520
ERR1913154.2010668__1.2010668	40518__R5DMC7__blaR1
ERR1913154.2010998__1.2010998	33043__A0A173ZZF8__sbp_2
ERR1913154.2011054__1.2011054	39485__C4Z1W5__ERS852492_01530
ERR1913154.2011089__1.2011089	1150298__A0A174HDJ7__ERS852535_00590
ERR1913154.2011113__1.2011113	40518__R5DQR9__DXD83_00030
ERR1913154.2011123__1.2011123	100884__E7GFK3__DXB26_14415
ERR1913154.2011128__1.2011128	820__A0A374Q854__HMPREF1073_03281
ERR1913154.2011158__1.2011158	33043__A0A174AEP1__apr
ERR1913154.2011253__1.2011253	821__A0A0P0M5Z6__BVU_0429
ERR1913154.2011249__1.2011249	46503__B7BG40__ERS852463_01623
ERR1913154.2011450__1.2011450	239935__A0A2N8HPG4__CXU16_03730
ERR1913154.2011819__1.2011819	28116__F7LEX0__CUY_5042
ERR1913154.2011823__1.2011823	1262920__R5KD76__BN467_01465
ERR1913154.2011886__1.2011886	301302__A0A0M6WWK6__M72_13961
ERR1913154.2012000__1.2012000	454155__F3QUE9__HMPREF9442_01820
ERR1913154.2012101__1.2012101	33043__D5HIA8__ERS852575_01867
ERR1913154.2012137__1.2012137	1150298__A0A174KML4__hisK
ERR1913154.2012113__1.2012113	338188__K5CL92__BACFIN_07565
ERR1913154.2012160__1.2012160	40518__R5E500__RBL263_01193
ERR1913154.2012250__1.2012250	28117__R7JJM9__ALIPUT_00662
ERR1913154.2012288__1.2012288	239935__A0A2N8HAQ1__DEF40_05290
ERR1913154.2012374__1.2012374	40518__R5E6G1__DXD83_06815
ERR1913154.2012328__1.2012328	28117__R7JJM9__ALIPUT_00662
ERR1913154.2012440__1.2012440	1150298__R7JTX5__ERS852535_01291
ERR1913154.2012467__1.2012467	820__A0A139KA34__B5G17_05520
ERR1913154.2012488__1.2012488	626933__H1DGX0__HMPREF9449_01506
ERR1913154.2012542__1.2012542	853__A0A2A7B9I6__DW855_13690
ERR1913154.2012574__1.2012574	40518__R5DY98__mepA_5
ERR1913154.2012678__1.2012678	649756__L1PXG6__CL2_21620
ERR1913154.2012724__1.2012724	33043__D5HFX2__ERS852445_02161
ERR1913154.2012725__1.2012725	40518__R5E7S2__RBL263_00671
ERR1913154.2012788__1.2012788	884684__GCA_002892425.1_01408
ERR1913154.2013141__1.2013141	40518__R5DS68__hcpC
ERR1913154.2013160__1.2013160	1150298__A0A174Q3G7__hyaD_2
ERR1913154.2013201__1.2013201	100886__E2NRI8__ERS852383_05979
ERR1913154.2013203__1.2013203	853__A0A173XRA8__CGS56_09290
ERR1913154.2013283__1.2013283	39491__A0A396FS17__envC
ERR1913154.2013294__1.2013294	820__A0A3E4VZY4__ERS852554_01211
ERR1913154.2013343__1.2013343	2173__A0A1D2WVA1__Msm_0411
ERR1913154.2013445__1.2013445	46503__R6X1R0__ERS852463_00596
ERR1913154.2013474__1.2013474	40518__R5DXI4__DXD86_07420
ERR1913154.2013495__1.2013495	1262886__R6RFG9__BN563_01276
ERR1913154.2013549__1.2013549	1262911__R6GT12__BN557_01070
ERR1913154.2013561__1.2013561	33025__A0A395JAF6__C8D73_10758
ERR1913154.2013689__1.2013689	626933__H1DGX0__HMPREF9449_01506
ERR1913154.2013782__1.2013782	1150298__A0A174RL88__ERS852535_00196
ERR1913154.2013810__1.2013810	820__A0A174F0C1__nreB
ERR1913154.2013972__1.2013972	1262886__R6QCG3__BN563_00145
ERR1913154.2014038__1.2014038	33043__A0A173R1J6__rpfG_1
ERR1913154.2014100__1.2014100	823__D7IUM6__M091_1082
ERR1913154.2014367__1.2014367	214856__A0A175A6T5__ERS852447_02658
ERR1913154.2014489__1.2014489	2173__A0A1D2WR01__Msm_0221
ERR1913154.2014520__1.2014520	328814__GCA_004558275.1_00992
ERR1913154.2014578__1.2014578	28116__A0A1Y4Q112__evgS_13
ERR1913154.2014651__1.2014651	820__A0A139K426__B5G17_09115
ERR1913154.2014704__1.2014704	544645__A0A3E4TA08__DXC42_07595
ERR1913154.2014715__1.2014715	28116__A0A078Q626__HMPREF1070_02735
ERR1913154.2014892__1.2014892	33025__A0A395JBU5__C8D73_10423
ERR1913154.2014893__1.2014893	1262911__R6HJT1__BN557_00291
ERR1913154.2014903__1.2014903	40518__R5DV66__DXD83_04215
ERR1913154.2014868__1.2014868	204516__U6RFV1__HMPREF1534_02560
ERR1913154.2014877__1.2014877	1262886__R6Q9S2__BN563_00641
ERR1913154.2014918__1.2014918	1150298__A0A174HB98__ERS852406_02617
ERR1913154.2014924__1.2014924	40518__R5DV66__DXD83_04215
ERR1913154.2014956__1.2014956	487174__K0WUW8__DDY40_02615
ERR1913154.2014959__1.2014959	40518__R5DV66__DXD83_04215
ERR1913154.2015029__1.2015029	40518__R5DX17__DXD86_01230
ERR1913154.2015123__1.2015123	165179__A0A3E5E2S3__DXB80_03455
ERR1913154.2015102__1.2015102	823__A0A355XP97__M092_2525
ERR1913154.2015156__1.2015156	28111__R5JTT9__BACEGG_01644
ERR1913154.2015365__1.2015365	39491__A0A395V5R3__EUBREC_1883
ERR1913154.2015324__1.2015324	487174__K0XLH2__HMPREF9448_01152
ERR1913154.2015456__1.2015456	418240__A0A174R2N4__ERS852523_02758
ERR1913154.2015578__1.2015578	33043__D5HFE3__lacR
ERR1913154.2015613__1.2015613	46503__R6WVI6__HMPREF1060_03610
ERR1913154.2015628__1.2015628	310298__B3JEV4__BACCOP_00398
ERR1913154.2015692__1.2015692	823__A0A395YVY3__ERS852513_03204
ERR1913154.2015862__1.2015862	821__A0A174TD86__C800_00949
ERR1913154.2015986__1.2015986	216816__A0A083X5W4__HMPREF0177_01593
ERR1913154.2016005__1.2016005	88431__A6BFJ3__ERS852408_01680
ERR1913154.2016134__1.2016134	821__R9HFW2__DXD01_00365
ERR1913154.2016385__1.2016385	301302__A0A0M6WV71__ERS852420_01279
ERR1913154.2016405__1.2016405	33043__D5HI39__baeS_1
ERR1913154.2016412__1.2016412	1680__A1A132__B0703_0684
ERR1913154.2016623__1.2016623	745368__A0A1T4XY03__SAMN02745178_02465
ERR1913154.2016730__1.2016730	820__A0A3E4PYB0__yejM
ERR1913154.2016715__1.2016715	301302__A0A0M6WU48__M72_10411
ERR1913154.2016824__1.2016824	1150298__A0A174HYM9__ERS852406_01664
ERR1913154.2016917__1.2016917	823__C7XA51__BDI_0499
ERR1913154.2017049__1.2017049	301302__A0A0M6WJW1__ERS852420_02245
ERR1913154.2017193__1.2017193	301302__R5UMP3__lytC_3
ERR1913154.2017253__1.2017253	40518__R5DS23__DXD86_01715
ERR1913154.2017275__1.2017275	487174__K0WRP3__HMPREF9448_02660
ERR1913154.2017278__1.2017278	301302__A0A0M6WV88__dhaS_2
ERR1913154.2017361__1.2017361	853__E2ZJT1__C4N23_03535
ERR1913154.2017407__1.2017407	1262911__R6GZX7__BN557_00838
ERR1913154.2017463__1.2017463	338188__R6S6W9__ERS852397_03172
ERR1913154.2017775__1.2017775	100886__E2NPD3__ERS852383_04249
ERR1913154.2017792__1.2017792	1262886__R6REL6__BN563_00990
ERR1913154.2017861__1.2017861	301302__A0A0M6WYL6__ERS852420_02628
ERR1913154.2017895__1.2017895	246787__A0A0P0GJP1__BcellWH2_03982
ERR1913154.2017910__1.2017910	1262924__R7HQN1__BN585_00550
ERR1913154.2017911__1.2017911	1262924__R7HQN1__BN585_00550
ERR1913154.2018228__1.2018228	39485__C4Z2I5__ERS852492_02214
ERR1913154.2018245__1.2018245	301302__A0A0M6X038__M72_18501
ERR1913154.2018325__1.2018325	28052__R7NBF2__ERS852451_02191
ERR1913154.2018451__1.2018451	1262911__R6GY22__BN557_00023
ERR1913154.2018587__1.2018587	387661__R5DN38__HMPREF1077_03356
ERR1913154.2018530__1.2018530	357276__I9QBT7__BSEG_03340
ERR1913154.2018539__1.2018539	823__A0A355XLQ9__DXC05_02185
ERR1913154.2018647__1.2018647	487174__K0XRA9__HMPREF9448_00572
ERR1913154.2018724__1.2018724	544645__A0A1U7L9C2__DXC42_03640
ERR1913154.2018749__1.2018749	29361__B6FQF6__CLONEX_02376
ERR1913154.2018807__1.2018807	40518__R5DLM5__RB5AMG_00422
ERR1913154.2018869__1.2018869	29361__B6FQF6__CLONEX_02376
ERR1913154.2018872__1.2018872	1262824__R6RN09__BN719_01315
ERR1913154.2018911__1.2018911	649756__B0NZX5__lytC_2
ERR1913154.2019004__1.2019004	820__A0A173WUD7__DXB48_08055
ERR1913154.2018979__1.2018979	40518__R5DUJ5__DXD83_01635
ERR1913154.2019086__1.2019086	394340__eno
ERR1913154.2019123__1.2019123	823__A0A3E4PAQ2__DDY96_18275
ERR1913154.2019129__1.2019129	301302__R5VFW5__M72_26781
ERR1913154.2019237__1.2019237	823__A0A078SLK0__ERS852513_02755
ERR1913154.2019299__1.2019299	301302__A0A173TSN3__ERS852420_02365
ERR1913154.2019468__1.2019468	39492__A0A174Z2N0__EUBSIR_01615
ERR1913154.2019524__1.2019524	338188__R6S8N0__BACFIN_06127
ERR1913154.2019607__1.2019607	418240__A0A174SL99__ERS852478_00007
ERR1913154.2019658__1.2019658	100886__E2NPA5__CATMIT_00396
ERR1913154.2019674__1.2019674	28111__E5WV21__NCTC11155_01580
ERR1913154.2019677__1.2019677	301302__R5VFU2__xynA1
ERR1913154.2019690__1.2019690	1150298__A0A173W9F4__ERS852498_02567
ERR1913154.2019894__1.2019894	820__R9HXK9__DXB62_08265
ERR1913154.2019926__1.2019926	823__D7IUM6__M091_1082
ERR1913154.2020016__1.2020016	387661__K6AIS2__B5F96_14865
ERR1913154.2020175__1.2020175	821__A0A395VLM8__BvMPK_3650
ERR1913154.2020391__1.2020391	88431__A0A3D0EYE9__rafA
ERR1913154.2020578__1.2020578	1780381__A0A143ZTH2__tagB
ERR1913154.2020603__1.2020603	1680__A0A0C2VBJ4__birA
ERR1913154.2020615__1.2020615	216816__A0A133LQN7__BL15B_00780
