ERR1912985.39__1.39	820__A7V092__hldE
ERR1912985.3632701__1.3632701	328814__GCA_004558275.1_00036
ERR1912985.3632704__1.3632704	820__A0A374QGD2__ERS852421_02382
ERR1912985.3632692__1.3632692	1304__A0A1W5ZCY0__CKU37_03270
ERR1912985.3632797__1.3632797	39492__D4JR20__trmD
ERR1912985.3633063__1.3633063	28117__R7JIJ8__BHV66_01635
ERR1912985.3633178__1.3633178	1739491__J1DK07__HMPREF2987_07410
ERR1912985.3633285__1.3633285	310297__B5D038__BACPLE_02359
ERR1912985.3633492__1.3633492	820__A7V470__HMPREF1072_02076
ERR1912985.3633534__1.3633534	46506__A0A120A0V1__DXC41_00280
ERR1912985.3633618__1.3633618	239935__B2URG9__CXU00_11290
ERR1912985.3633679__1.3633679	301301__A0A395V7X3__RHOM_05050
ERR1912985.3633700__1.3633700	1262886__R6QGJ5__BN563_00263
ERR1912985.3633785__1.3633785	1261__A0A135YTZ5__HMPREF3183_00253
ERR1912985.3633839__1.3633839	310297__B5CVA3__DXD04_03885
ERR1912985.3633901__1.3633901	820__A0A3E4W3Y0__HMPREF2141_00338
ERR1912985.3633998__1.3633998	821__R7P1Q7__M099_2990
ERR1912985.3634212__1.3634212	46506__B0NUC3__SAMN05444283_1019
ERR1912985.3634394__1.3634394	820__A0A3E4WA06__ERS852554_03404
ERR1912985.3634504__1.3634504	357276__A0A0M1VZP2__IY41_00605
ERR1912985.3634665__1.3634665	310297__B5CZ21__DXB87_00235
ERR1912985.3634632__1.3634632	821__A0A173WG51__BVU_2549
ERR1912985.3634673__1.3634673	357276__B6VW91__BACDOR_01584
ERR1912985.3634726__1.3634726	1262986__R5ZUP0__BN492_01284
ERR1912985.3634789__1.3634789	46506__B0NU77__AA415_02810
ERR1912985.3634741__1.3634741	487174__K0XLV6__DIT83_00940
ERR1912985.3634876__1.3634876	1262886__R6QNM3__BN563_00033
ERR1912985.3634928__1.3634928	820__A0A3E5E0T0__ERS852554_00312
ERR1912985.3635008__1.3635008	246787__R6LGA6__tmoS_11
ERR1912985.3635031__1.3635031	46503__R6Y0Q3__DCY29_15880
ERR1912985.3635037__1.3635037	410072__A0A173R660__ERS852389_00536
ERR1912985.3635208__1.3635208	310297__R5W0Q4__DXC17_13570
ERR1912985.3635213__1.3635213	301301__A0A395V948__rsgA_2
ERR1912985.3635217__1.3635217	39491__A0A396FQV7__T1815_10751
ERR1912985.3635320__1.3635320	246787__A0A3D6B0E4__BACCELL_02533
ERR1912985.3635324__1.3635324	2292352__A0A374UKE7__DXC23_09500
ERR1912985.3635339__1.3635339	301301__A0A395VA65__eutA
ERR1912985.3635376__1.3635376	310297__B5D495__DXB87_13420
ERR1912985.3635387__1.3635387	46503__R6Y449__ERS852463_00137
ERR1912985.3635467__1.3635467	1263000__R5ETL6__BN466_01607
ERR1912985.3635468__1.3635468	818__Q8A7D8__Btheta7330_01478
ERR1912985.3635610__1.3635610	301301__G2T1Q7__RHOM_08085
ERR1912985.3635739__1.3635739	33025__A0A395J947__C8D73_11315
ERR1912985.3635699__1.3635699	823__A0A355XIK0__CEQ22_011965
ERR1912985.3635902__1.3635902	46506__B0NRL4__HMPREF1181_00205
ERR1912985.3636247__1.3636247	1262886__R6Q7C7__BN563_00709
ERR1912985.3636472__1.3636472	853__D4KAK8__C4N21_13380
ERR1912985.3636545__1.3636545	823__A0A174VBJ5__M091_5021
ERR1912985.3636580__1.3636580	246787__A0A0P0GG22__BACCELL_01899
ERR1912985.3636624__1.3636624	239935__A0A2N8HUU6__CXT90_06150
ERR1912985.3636724__1.3636724	1263109__GCA_000438135.1_00047
ERR1912985.3637102__1.3637102	28117__B0MU76__ALIPUT_00202
ERR1912985.3637386__1.3637386	1150298__R7JPB1__corA
ERR1912985.3637441__1.3637441	46506__S3YVT5__BACSTE_02352
ERR1912985.3637484__1.3637484	1160721__W0U811__RBI_II00162
ERR1912985.3637520__1.3637520	818__E5C5U7__SAMN05216253_101163
ERR1912985.3637565__1.3637565	853__A0A173YYY4__DWZ04_09420
ERR1912985.3637584__1.3637584	1535__G9RWN9__CH238_11575
ERR1912985.3637635__1.3637635	246787__A0A0P0FSC9__BACCELL_02534
ERR1912985.3637711__1.3637711	1262911__R6H2J2__BN557_01228
ERR1912985.3637790__1.3637790	357276__B6W1Y1__BSEG_03960
ERR1912985.3637868__1.3637868	569__A0A097R5N1__XK86_02115
ERR1912985.3637992__1.3637992	871324__A0A1M6C0H7__SAMN05444350_103243
ERR1912985.3638125__1.3638125	1160721__R6T2Y3__RBI_II00189
ERR1912985.3638474__1.3638474	1628085__A0A374VUI1__C7386_11920
ERR1912985.3638505__1.3638505	46506__B0NUC3__SAMN05444283_1019
ERR1912985.3638616__1.3638616	106588__A6NUL8__BACCAP_01900
ERR1912985.3638581__1.3638581	246787__A0A3D6AWM8__BACCELL_01963
ERR1912985.3638688__1.3638688	1262886__R6QJF6__BN563_01169
ERR1912985.3638677__1.3638677	46506__A0A108TBL0__BACSTE_01998
ERR1912985.3638957__1.3638957	820__A0A374MMF0__HMPREF1073_03811
ERR1912985.3638969__1.3638969	1262927__R7EUZ5__BN677_01043
ERR1912985.3638978__1.3638978	46506__R6A5T2__DXC41_10795
ERR1912985.3639103__1.3639103	1262927__R7EXG0__BN677_01561
ERR1912985.3639151__1.3639151	371601__D6CXF7__BN891_50120
ERR1912985.3639232__1.3639232	46506__B0NMY5__AA415_00377
ERR1912985.3639262__1.3639262	1304__A0A0A1DX26__SSAL8618_09600
ERR1912985.3639311__1.3639311	818__A0A1H7TGM1__BJP75_010615
ERR1912985.3639449__1.3639449	1262743__R5C054__BN727_01980
ERR1912985.3639473__1.3639473	46506__B0NRL4__HMPREF1181_00205
ERR1912985.3639573__1.3639573	487174__K0X591__DDY40_01805
ERR1912985.3639596__1.3639596	823__A0A174PLE5__DXD05_03010
ERR1912985.3639606__1.3639606	246787__R6KM92__AA416_01456
ERR1912985.3639684__1.3639684	246787__A0A0N7IFH2__BcellWH2_02957
ERR1912985.3639758__1.3639758	1263000__R5EBJ1__BN466_00540
ERR1912985.3639762__1.3639762	246787__A0A108T429__BACCELL_00192
ERR1912985.3639915__1.3639915	106588__A6NUL8__BACCAP_01900
ERR1912985.3640037__1.3640037	1393034__GCA_001552785.1_00507
ERR1912985.3640056__1.3640056	53345__A0A367C9Z3__OMS_02869
ERR1912985.3640156__1.3640156	357276__A0A0M1W657__HMPREF1064_04629
ERR1912985.3640162__1.3640162	1263109__GCA_000438135.1_01590
ERR1912985.3640410__1.3640410	357276__A0A0M1W9N4__GV66_05135
ERR1912985.3640511__1.3640511	820__A0A3E4IBC1__M094_0628
ERR1912985.3640639__1.3640639	310297__B5CWQ0__DXB87_14670
ERR1912985.3640658__1.3640658	1603888__A0A133SJQ2__HMPREF3201_00575
ERR1912985.3640660__1.3640660	371601__A0A1H4GWY8__CW1_1428
ERR1912985.3640760__1.3640760	246787__A0A0P0GMR5__HMPREF1062_04678
ERR1912985.3640773__1.3640773	47678__A5ZI88__BACCAC_02617
ERR1912985.3640808__1.3640808	39491__C4ZF05__vpr
ERR1912985.3640993__1.3640993	301301__A0A395VCJ3__cbiT
ERR1912985.3641042__1.3641042	28052__A0A174IKM0__ERS852499_00833
ERR1912985.3641109__1.3641109	46228__B5CQI6__RUMLAC_01732
ERR1912985.3641144__1.3641144	246787__R6KK25__HMPREF1062_01860
ERR1912985.3641200__1.3641200	446660__GCA_003428235.1_00227
ERR1912985.3641232__1.3641232	39491__A0A395UZ82__EUR_31520
ERR1912985.3641332__1.3641332	239935__A0A2N8HPS5__Amuc_0950
ERR1912985.3641381__1.3641381	310297__B5CUX2__DXB87_15440
ERR1912985.3641414__1.3641414	328814__GCA_004558275.1_00076
ERR1912985.3641476__1.3641476	1262992__R5D6J2__BN795_00288
ERR1912985.3641556__1.3641556	328814__GCA_004558275.1_00989
ERR1912985.3641730__1.3641730	820__A0A1T4IY71__HMPREF2141_02402
ERR1912985.3641854__1.3641854	1263006__R6LWP7__BN515_00823
ERR1912985.3641925__1.3641925	28116__A0A1Y4PWZ5__DXF98_14885
ERR1912985.3641994__1.3641994	239935__A0A2N8IKW7__pstA
ERR1912985.3642114__1.3642114	47678__A5ZL09__BACCAC_03608
ERR1912985.3642168__1.3642168	46506__S3YS03__DXC34_03445
ERR1912985.3642171__1.3642171	46506__R6AEZ1__BACSTE_01801
ERR1912985.3642309__1.3642309	166486__D4L0Q4__ERS852572_03675
ERR1912985.3642392__1.3642392	1263109__GCA_000438135.1_00348
ERR1912985.3642694__1.3642694	40520__A0A3E5EMQ4__DXD81_00675
ERR1912985.3642704__1.3642704	28116__A0A1Y4Q1S9__DHW41_02535
ERR1912985.3642737__1.3642737	820__A0A173W419__DXC68_17760
ERR1912985.3642816__1.3642816	28118__F9ZAK9__DF785_10030
ERR1912985.3642941__1.3642941	820__A0A174CK74__DXB48_07060
ERR1912985.3642995__1.3642995	823__D7IUM6__M091_1082
ERR1912985.3643217__1.3643217	818__A0A174WSX6__Btheta7330_01915
ERR1912985.3643222__1.3643222	1263006__R6LYW4__BN515_01529
ERR1912985.3643638__1.3643638	28117__B0MTY2__BHV66_06485
ERR1912985.3643676__1.3643676	301301__A0A395V700__RHOM_03405
ERR1912985.3643762__1.3643762	820__A0A174I980__gldH
ERR1912985.3643783__1.3643783	310297__B5CTT3__DXC17_00385
ERR1912985.3644029__1.3644029	1263107__GCA_000436995.1_00090
ERR1912985.3643973__1.3643973	40520__R7D749__ERS852533_00635
ERR1912985.3644086__1.3644086	310297__R5W4D8__DXD04_03445
ERR1912985.3644282__1.3644282	1262886__R6QI91__BN563_00800
ERR1912985.3644320__1.3644320	46506__R6A5T2__DXC41_10795
ERR1912985.3644344__1.3644344	246787__A0A0N7IFC5__HMPREF1062_01960
ERR1912985.3644393__1.3644393	39496__A5ZAD6__EUBVEN_02683
ERR1912985.3644358__1.3644358	46228__B5CQI6__RUMLAC_01732
ERR1912985.3644366__1.3644366	310297__B5CUZ5__BACPLE_00521
ERR1912985.3644516__1.3644516	47678__R5U8Y1__BACCAC_02615
ERR1912985.3644521__1.3644521	301301__A0A395VCJ3__cbiT
ERR1912985.3644603__1.3644603	46506__A0A108TDB0__DXC34_12240
ERR1912985.3644657__1.3644657	1263107__GCA_000436995.1_00070
ERR1912985.3644692__1.3644692	818__A0A174RFL1__ERS852511_03380
ERR1912985.3644743__1.3644743	46228__V8BPL7__DXD17_00445
ERR1912985.3644746__1.3644746	820__A7V8C2__ERS852554_01338
ERR1912985.3644845__1.3644845	357276__B6W5Q9__HMPREF1063_03125
ERR1912985.3644871__1.3644871	301301__A0A395VA18__RHOM_11700
ERR1912985.3645164__1.3645164	246787__A0A0P0GCR8__xynD_3
ERR1912985.3645236__1.3645236	1628085__A0A374VV54__C7386_11332
ERR1912985.3645260__1.3645260	1262761__R6QMJ7__BN606_00803
ERR1912985.3645274__1.3645274	853__C7H1R8__DW905_06675
ERR1912985.3645282__1.3645282	310297__R5VA64__DXD04_05100
ERR1912985.3645285__1.3645285	47678__A5ZLX1__C5Z00_04825
ERR1912985.3645333__1.3645333	310297__B5CZW4__BACPLE_02283
ERR1912985.3645402__1.3645402	1262927__R7F130__BN677_01750
ERR1912985.3645467__1.3645467	487174__K0X694__DIT83_09060
ERR1912985.3645573__1.3645573	310297__B5D1L5__BACPLE_02859
ERR1912985.3645654__1.3645654	818__A0A0P0F525__C799_04575
ERR1912985.3645693__1.3645693	310297__B5CZ21__DXB87_00235
ERR1912985.3645770__1.3645770	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.3646106__1.3646106	853__A0A174C5M1__CGS58_04460
ERR1912985.3646219__1.3646219	301301__A0A395VEJ3__hupR1
ERR1912985.3646252__1.3646252	1262761__R6QND7__BN606_00927
ERR1912985.3646291__1.3646291	28117__B0MZ50__ALIPUT_02424
ERR1912985.3646280__1.3646280	360807__A0A174CZ42__RIL183_11251
ERR1912985.3646441__1.3646441	239935__A0A2N8I8X8__B5G29_00185
ERR1912985.3646473__1.3646473	1182515__GeneID:16838247
ERR1912985.3646716__1.3646716	329854__R5M6T4__HMPREF2531_03715
ERR1912985.3646884__1.3646884	360807__C0FR49__ROSEINA2194_01203
ERR1912985.3646905__1.3646905	246787__A0A3D6AWR4__HMPREF1062_04729
ERR1912985.3647004__1.3647004	246787__A0A108T429__BACCELL_00192
ERR1912985.3647040__1.3647040	1263109__GCA_000438135.1_00348
ERR1912985.3647294__1.3647294	329854__R7E733__DXD57_00120
ERR1912985.3647346__1.3647346	823__A0A073I748__M096_3057
ERR1912985.3647316__1.3647316	1262927__R7F480__BN677_00525
ERR1912985.3647323__1.3647323	310297__B5D1L5__BACPLE_02859
ERR1912985.3647462__1.3647462	28118__R6F6B2__B5F99_03180
ERR1912985.3647557__1.3647557	46503__R6Y8M7__ERS852463_01228
ERR1912985.3647611__1.3647611	820__A0A3E4G2R7__DXC07_00510
ERR1912985.3647822__1.3647822	818__A0A2J6AAA9__NCTC10582_00162
ERR1912985.3647867__1.3647867	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.3647913__1.3647913	310297__B5CZW4__BACPLE_02283
ERR1912985.3648069__1.3648069	821__A0A078R9Y9__M097_2119
ERR1912985.3648216__1.3648216	357276__A0A0K2HJA6__DXD47_07320
ERR1912985.3648222__1.3648222	246787__A0A0P0GG22__BACCELL_01899
ERR1912985.3648269__1.3648269	328814__GCA_004558275.1_01847
ERR1912985.3648329__1.3648329	310297__B5CVZ7__DXB87_08345
ERR1912985.3648343__1.3648343	823__A0A173V751__DXD05_02690
ERR1912985.3648453__1.3648453	1304__T0SPD1__HSISS4_01717
ERR1912985.3648493__1.3648493	1304__A0A1W5ZCY0__CKU37_03270
ERR1912985.3648509__1.3648509	1263006__R6LRF6__BN515_00540
ERR1912985.3648694__1.3648694	1262886__R6QRM1__BN563_01480
ERR1912985.3648919__1.3648919	46228__V8CE19__DXD17_01950
ERR1912985.3648967__1.3648967	820__A0A174CG08__DXB62_13215
ERR1912985.3648998__1.3648998	28117__R7JJM9__ALIPUT_00662
ERR1912985.3648999__1.3648999	46506__S3YU07__AA415_02597
ERR1912985.3649057__1.3649057	853__A0A2A6Z8X1__FPR_03410
ERR1912985.3649190__1.3649190	357276__A0A076IRZ5__BACDOR_00630
ERR1912985.3649325__1.3649325	46506__B0NMY5__AA415_00377
ERR1912985.3649552__1.3649552	239935__A0A139TQT9__Amuc_1197
ERR1912985.3649712__1.3649712	310297__B5CXJ7__DXB87_06645
ERR1912985.3649946__1.3649946	246787__R6KBH9__HMPREF1062_04676
ERR1912985.3649967__1.3649967	166486__D4KW38__ERS852572_02341
ERR1912985.3650132__1.3650132	1160721__R6TAA3__BHW50_03385
ERR1912985.3650189__1.3650189	1263109__GCA_000438135.1_00334
ERR1912985.3650237__1.3650237	114416__GeneID:951193
ERR1912985.3650217__1.3650217	291645__I8XPK0__HMPREF1068_01554
ERR1912985.3650510__1.3650510	1304__Q55242__V471_04485
ERR1912985.3650718__1.3650718	1262927__R7F1E1__BN677_00019
ERR1912985.3650719__1.3650719	1262761__R6QU88__BN606_01983
ERR1912985.3650853__1.3650853	1263109__GCA_000438135.1_01130
ERR1912985.3650974__1.3650974	239935__A0A2N8I6R6__CXU04_04335
ERR1912985.3650995__1.3650995	310297__R5VHE6__BACPLE_02321
ERR1912985.3651008__1.3651008	1965604__A0A1Y4EQD1__B5F54_10040
ERR1912985.3651094__1.3651094	328814__GCA_004558275.1_00235
ERR1912985.3651055__1.3651055	46506__B0NSD0__HMPREF1181_00408
ERR1912985.3651344__1.3651344	1262886__R6QI91__BN563_00800
ERR1912985.3651395__1.3651395	1263000__R5EAR3__BN466_00465
ERR1912985.3651728__1.3651728	246787__A0A3D6AS39__ina
ERR1912985.3651741__1.3651741	820__A0A3E4FZM1__adaA_2
ERR1912985.3651775__1.3651775	823__D7IW29__DXD05_13365
ERR1912985.3651780__1.3651780	1099853__U5CLE4__NSB1T_06555
ERR1912985.3651948__1.3651948	487174__K0XBH1__DIT83_01445
ERR1912985.3652144__1.3652144	301301__A0A395V957__RHOM_14115
ERR1912985.3652172__1.3652172	301301__A0A395VD41__RHOM_11540
ERR1912985.3652504__1.3652504	853__A0A3E2U7E6__ERS852582_01640
ERR1912985.3652652__1.3652652	28117__B0MWP2__ALIPUT_01468
ERR1912985.3652666__1.3652666	246787__A0A0P0GF82__HMPREF1062_02163
ERR1912985.3652856__1.3652856	301301__A0A395V5B0__ERS852391_02078
ERR1912985.3652948__1.3652948	1262739__R6MQ27__BN659_01896
ERR1912985.3653059__1.3653059	820__A0A3E4G8F8__ERS852421_01645
ERR1912985.3653155__1.3653155	310297__R5VHE6__BACPLE_02321
ERR1912985.3653198__1.3653198	820__A0A173YYG4__evgS_3
ERR1912985.3653336__1.3653336	853__A0A3E2U7E6__ERS852582_01640
ERR1912985.3653339__1.3653339	28117__B0MXU6__ALIPUT_01958
ERR1912985.3653483__1.3653483	1263109__GCA_000438135.1_00076
ERR1912985.3653590__1.3653590	246787__R6K756__HMPREF1062_01819
ERR1912985.3653619__1.3653619	239935__B2UQB8__CXT86_01740
ERR1912985.3653729__1.3653729	1262761__R6RY17__BN606_01538
ERR1912985.3653801__1.3653801	39496__A5Z8T5__EUBVEN_02127
ERR1912985.3653885__1.3653885	28117__B0MY41__BHV66_05165
ERR1912985.3653927__1.3653927	1263006__R6MPG9__BN515_01866
ERR1912985.3654003__1.3654003	853__A0A2A7B1Y7__C7K05_11930
ERR1912985.3654064__1.3654064	1263109__GCA_000438135.1_00485
ERR1912985.3654081__1.3654081	818__A0A3E5HHE1__Btheta7330_00796
ERR1912985.3654090__1.3654090	569__A0A097R134__GHAL_2371
ERR1912985.3654115__1.3654115	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.3654620__1.3654620	310297__A0A174A833__DXB87_09380
ERR1912985.3654824__1.3654824	46506__A0A108TAK3__fepA_3
ERR1912985.3654888__1.3654888	1263109__GCA_000438135.1_00521
ERR1912985.3654894__1.3654894	1262777__R5WDV0__BN512_00124
ERR1912985.3654975__1.3654975	1160721__W0U5X6__RBI_I01796
ERR1912985.3655017__1.3655017	46503__R6WVN9__HMPREF1078_01964
ERR1912985.3655091__1.3655091	301301__A0A395V9G1__RHOM_02750
ERR1912985.3655182__1.3655182	301301__A0A395V957__RHOM_14115
ERR1912985.3655250__1.3655250	310297__B5D1L5__BACPLE_02859
ERR1912985.3655265__1.3655265	387090__S0F8B2__BACCOPRO_02129
ERR1912985.3655354__1.3655354	357276__D1K3K9__EL88_23995
ERR1912985.3655435__1.3655435	166486__D4KRN2__ERS852572_01816
ERR1912985.3655470__1.3655470	328814__GCA_004558275.1_00995
ERR1912985.3655696__1.3655696	301301__A0A395V8X2__RHOM_00490
ERR1912985.3655759__1.3655759	357276__A0A076IXE0__HMPREF1064_04364
ERR1912985.3655770__1.3655770	246787__A0A108T1Y3__fepA_8
ERR1912985.3655810__1.3655810	310297__B5D3X3__DXB87_14935
ERR1912985.3656098__1.3656098	853__D4KAK8__C4N21_13380
ERR1912985.3656163__1.3656163	46506__B0NM94__HMPREF1181_03250
ERR1912985.3656193__1.3656193	1262927__R7F4L9__BN677_00347
ERR1912985.3656255__1.3656255	1263005__R6EZK9__BN497_01649
ERR1912985.3656374__1.3656374	39488__C0EXY6__ltaS1_2
ERR1912985.3656399__1.3656399	1263109__GCA_000438135.1_01180
ERR1912985.3656451__1.3656451	1263006__R6LRT3__BN515_00657
ERR1912985.3656484__1.3656484	820__A0A174KKV6__DXC07_02635
ERR1912985.3656634__1.3656634	46506__B0NRL5__DXC34_10445
ERR1912985.3656835__1.3656835	357276__I9FTR0__HMPREF1065_02861
ERR1912985.3656938__1.3656938	357276__A0A0M1VZP2__IY41_00605
ERR1912985.3657088__1.3657088	28117__B0MXU6__ALIPUT_01958
ERR1912985.3657139__1.3657139	328814__GCA_004558275.1_00239
ERR1912985.3657342__1.3657342	387090__S0F8B2__BACCOPRO_02129
ERR1912985.3657377__1.3657377	246787__R6KBH9__HMPREF1062_04676
ERR1912985.3657903__1.3657903	310297__B5D2V9__BACPLE_03349
ERR1912985.3657908__1.3657908	39488__A0A173SMQ7__EUBHAL_00819
ERR1912985.3657964__1.3657964	246787__A0A0P0GM08__BcellWH2_01845
ERR1912985.3657982__1.3657982	853__A0A2A7A4A9__C4N21_14870
ERR1912985.3658042__1.3658042	246787__R6K756__HMPREF1062_01819
ERR1912985.3658058__1.3658058	246787__A0A3D6AS39__ina
ERR1912985.3658167__1.3658167	820__A0A174M9V5__M093_0237
ERR1912985.3658230__1.3658230	28117__B0MTI4__ALIPUT_00084
ERR1912985.3658326__1.3658326	246787__A0A0P0GJP1__BcellWH2_03982
ERR1912985.3658367__1.3658367	310297__B5CU85__DXB87_05250
ERR1912985.3658440__1.3658440	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.3658516__1.3658516	818__A0A139KMR0__Btheta7330_03958
ERR1912985.3658834__1.3658834	246787__R6LGA6__tmoS_11
ERR1912985.3658850__1.3658850	1628085__A0A1C5YAJ9__C7386_10197
ERR1912985.3658918__1.3658918	47678__R5UER2__CGC64_00710
ERR1912985.3659009__1.3659009	1365__A0A2A5RVB0__RU87_GL000611
ERR1912985.3658941__1.3658941	246787__A0A0P0G684__cirA_10
ERR1912985.3659115__1.3659115	46506__A0A108T991__AA415_01433
ERR1912985.3659127__1.3659127	310297__B5CV97__DXD04_03850
ERR1912985.3659284__1.3659284	246787__A0A0P0GDM7__BcellWH2_03148
ERR1912985.3659518__1.3659518	301301__A0A395V9V0__RHOM_01245
ERR1912985.3659527__1.3659527	1160721__W0U8M9__RBI_II00386
ERR1912985.3659633__1.3659633	246787__A0A3D6AWM8__BACCELL_01963
ERR1912985.3659749__1.3659749	246787__A0A3D6AS39__ina
ERR1912985.3659802__1.3659802	818__A0A1H7L4U6__BSIG_3287
ERR1912985.3660070__1.3660070	46228__B5CT56__RUMLAC_02679
ERR1912985.3660164__1.3660164	46506__A0A3E4USX2__BACSTE_03107
ERR1912985.3660145__1.3660145	1628085__A0A3E2Y1Z4__C7386_12230
ERR1912985.3660200__1.3660200	1304__A0A0Y1WH36__STRSA0001_0605
ERR1912985.3660266__1.3660266	818__Q8A3I3__HMPREF2534_00068
ERR1912985.3660338__1.3660338	338188__R6RZG2__kojP_1
ERR1912985.3660515__1.3660515	357276__A0A076IN21__BSEG_03078
ERR1912985.3660566__1.3660566	410072__A0A174GUX6__COPCOM_03717
ERR1912985.3660895__1.3660895	46506__B0NU77__AA415_02810
ERR1912985.3660903__1.3660903	246787__A0A3D6AXJ7__BACCELL_02379
ERR1912985.3660983__1.3660983	246787__R6K756__HMPREF1062_01819
ERR1912985.3661002__1.3661002	818__A0A0P0FI06__BJP75_017205
ERR1912985.3661437__1.3661437	1263107__GCA_000436995.1_00137
ERR1912985.3661563__1.3661563	1263109__GCA_000438135.1_01118
ERR1912985.3661868__1.3661868	1262927__R7F480__BN677_00525
ERR1912985.3661893__1.3661893	310297__B5CTT3__DXC17_00385
ERR1912985.3662075__1.3662075	2173__A0A1D2WUJ0__Msm_1370
ERR1912985.3662228__1.3662228	818__Q8A335__HMPREF2534_01154
ERR1912985.3662321__1.3662321	301301__A0A395VG30__RHOM_05975
ERR1912985.3662376__1.3662376	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.3662381__1.3662381	301301__A0A395VG30__RHOM_05975
ERR1912985.3662402__1.3662402	46506__A0A108TCU0__etk
ERR1912985.3662469__1.3662469	820__A0A174FUF0__HMPREF1073_03308
ERR1912985.3662415__1.3662415	410072__A0A174AMX4__dacB_1
ERR1912985.3662425__1.3662425	216816__D6DBD7__BL71B_09615
ERR1912985.3662592__1.3662592	301301__A0A395VBY5__yfiN_1
ERR1912985.3662737__1.3662737	1247936__A0A1N7SP53__BN2475_1260008
ERR1912985.3662894__1.3662894	310297__B5D009__DXB87_08940
ERR1912985.3662958__1.3662958	1262986__R6A4M7__BN492_00062
ERR1912985.3662975__1.3662975	28117__B0MWP2__ALIPUT_01468
ERR1912985.3663069__1.3663069	818__A0A0N7I9M6__Btheta7330_00939
ERR1912985.3663157__1.3663157	1263000__R5EFA7__BN466_01197
ERR1912985.3663320__1.3663320	239935__A0A139TMG9__CXU07_10650
ERR1912985.3663282__1.3663282	820__A0A173YYG4__evgS_3
ERR1912985.3663293__1.3663293	384638__B7APN3__BACPEC_00639
ERR1912985.3663360__1.3663360	853__A0A2A7B9I6__DW855_13690
ERR1912985.3663375__1.3663375	33025__A0A395JEP7__C8D73_10844
ERR1912985.3663454__1.3663454	569__A0A1B7KHY8__CD201_04715
ERR1912985.3663490__1.3663490	328814__GCA_004558275.1_00007
ERR1912985.3663545__1.3663545	310297__R5W5U2__DXC17_08125
ERR1912985.3663627__1.3663627	310297__R5VL46__BACPLE_00694
ERR1912985.3663690__1.3663690	39491__A0A395ZFH9__ERS852417_01193
ERR1912985.3663855__1.3663855	28117__B0MTY2__BHV66_06485
ERR1912985.3664104__1.3664104	46506__A0A108TDB0__DXC34_12240
ERR1912985.3664335__1.3664335	569__A0A1B7KHS2__yliE
ERR1912985.3664404__1.3664404	820__A0A174A6K0__M093_0079
ERR1912985.3664534__1.3664534	46228__B5CPT8__RUMLAC_01482
ERR1912985.3664537__1.3664537	310297__B5CTT3__DXC17_00385
ERR1912985.3664819__1.3664819	328814__GCA_004558275.1_01004
ERR1912985.3664987__1.3664987	46228__B5CL89__RUMLAC_00210
ERR1912985.3664964__1.3664964	823__A6LER2__ERS852513_00365
ERR1912985.3665087__1.3665087	46503__R6WYJ8__DXB85_13825
ERR1912985.3665110__1.3665110	820__A0A1T4IYF4__mprA_1
ERR1912985.3665149__1.3665149	39488__A0A173TAA3__EUBHAL_03220
ERR1912985.3665215__1.3665215	1263006__R6M2H0__BN515_00628
ERR1912985.3665157__1.3665157	246787__A0A0P0GMR5__HMPREF1062_04678
ERR1912985.3665311__1.3665311	28117__B0MY40__BHV66_05170
ERR1912985.3665361__1.3665361	329854__R5LZK1__DXD27_00590
ERR1912985.3665445__1.3665445	853__C7H1R8__DW905_06675
ERR1912985.3665536__1.3665536	387090__S0F7Y3__BACCOPRO_02028
ERR1912985.3665644__1.3665644	33025__A0A395JED3__C8D73_101461
ERR1912985.3665713__1.3665713	1160721__W0U3Z9__RBI_I00543
ERR1912985.3665771__1.3665771	820__A0A173YYG4__evgS_3
