ERR1913213.33__1.33	544644__GCA_001915615.1_01854
ERR1913213.789005__1.789005	820__A0A374Q1D8__SAMN05444418_112114
ERR1913213.789172__1.789172	487174__K0XES7__HMPREF9448_00566
ERR1913213.789303__1.789303	1263044__GCA_000433375.1_03428
ERR1913213.789393__1.789393	1262911__R6H2J2__BN557_01228
ERR1913213.789397__1.789397	487174__K0WR72__HMPREF9448_02610
ERR1913213.789423__1.789423	35833__E5YAY4__HMPREF0179_03355
ERR1913213.789858__1.789858	357276__A0A076IS26__EL88_15950
ERR1913213.790487__1.790487	1235790__S0J8L6__C805_00148
ERR1913213.790664__1.790664	458033__GCA_001482755.1_02203
ERR1913213.790718__1.790718	357276__A0A076INK2__BSEG_04225
ERR1913213.790774__1.790774	1262911__R6H1D2__BN557_00855
ERR1913213.790895__1.790895	291644__R5JR56__HMPREF1532_03512
ERR1913213.790922__1.790922	46503__R6WNB1__PARMER_00135
ERR1913213.791109__1.791109	239935__A0A3F3K9J9__DEF40_00940
ERR1913213.791270__1.791270	487174__K0WRP3__HMPREF9448_02660
ERR1913213.791425__1.791425	853__A0A3E2V168__FAEPRAM212_00929
ERR1913213.791592__1.791592	1105031__J1H3W2__HMPREF1141_2783
ERR1913213.791733__1.791733	1262935__R5GGB1__BN773_00342
ERR1913213.791806__1.791806	46228__V8BQJ4__DXD17_00215
ERR1913213.791969__1.791969	216816__B3DPC3__CE169_06855
ERR1913213.792168__1.792168	46506__A0A120A3P8__SAMN05444283_1172
ERR1913213.792194__1.792194	291644__R5JET0__ERS852428_02433
ERR1913213.792429__1.792429	821__A0A3E4HP25__SAMN04487923_102450
ERR1913213.792537__1.792537	40518__R5DX93__DXD93_03055
ERR1913213.792762__1.792762	820__A0A139KH21__DXC80_01780
ERR1913213.792675__1.792675	1501391__GCA_000786575.1_00079
ERR1913213.793030__1.793030	1263006__R6LPZ5__BN515_02090
ERR1913213.793104__1.793104	823__A6LHK0__M090_1297
ERR1913213.793133__1.793133	454155__F3QS52__HMPREF9442_01007
ERR1913213.793339__1.793339	649756__D4MX28__ERS852520_02831
ERR1913213.793599__1.793599	357276__I9FRW5__B5F95_21685
ERR1913213.793814__1.793814	1897011__A0A1Q6RDJ0__BHW41_05420
ERR1913213.793981__1.793981	821__I9R3W6__DXC16_12455
ERR1913213.794024__1.794024	291644__R5JG91__HMPREF1532_01961
ERR1913213.794273__1.794273	357276__I9QWD4__DXD47_15075
ERR1913213.794239__1.794239	1262886__R6RDB4__BN563_00049
ERR1913213.794323__1.794323	1262911__R6H2J2__BN557_01228
ERR1913213.794380__1.794380	2293125__A0A374C3L4__DW917_09100
ERR1913213.794527__1.794527	821__A0A3E4WAR6__DXD64_10735
ERR1913213.794494__1.794494	40518__R5DR39__mreB_2
ERR1913213.794957__1.794957	28111__R5K5Y3__BACEGG_03205
ERR1913213.794985__1.794985	1262886__R6QPP8__BN563_00924
ERR1913213.795243__1.795243	357276__C3RDQ5__HMPREF1065_03827
ERR1913213.795561__1.795561	291644__I9I2F9__HMPREF1532_01625
ERR1913213.795579__1.795579	28118__F9Z9Z6__DHW44_15190
ERR1913213.795764__1.795764	1262958__R7GUY5__BN645_01326
ERR1913213.795855__1.795855	1628085__A0A2U1BCH3__C7386_10746
ERR1913213.795994__1.795994	46228__V8BPJ7__DXD17_00330
ERR1913213.796111__1.796111	821__A0A0P0M2J4__DXD46_10295
ERR1913213.796055__1.796055	821__A0A3E4KIM1__M097_3660
ERR1913213.796609__1.796609	1262825__R5E978__BN724_00307
ERR1913213.796639__1.796639	1628085__A0A3E2XST6__C7386_11832
ERR1913213.796743__1.796743	47678__R5UAI1__BACCAC_01922
ERR1913213.796839__1.796839	821__A0A173WG51__BVU_2549
ERR1913213.796999__1.796999	204516__U6RFB2__HMPREF1534_01733
ERR1913213.797343__1.797343	410072__C0BBP9__ERS852525_00825
ERR1913213.797826__1.797826	552398__F4XCR9__HMPREF0866_01636
ERR1913213.797926__1.797926	165179__A0A3E5AER8__DXB80_07075
ERR1913213.797966__1.797966	1262935__R5GF26__BN773_01700
ERR1913213.797954__1.797954	820__A0A3E4QZJ7__C801_01798
ERR1913213.798073__1.798073	357276__A0A076IXE0__HMPREF1064_04364
ERR1913213.798099__1.798099	35833__E5Y2V2__HMPREF0179_00466
ERR1913213.798307__1.798307	820__A0A139JUD3__DXC91_19380
ERR1913213.798459__1.798459	47678__R5U8Y1__BACCAC_02615
ERR1913213.798494__1.798494	357276__A0A076IS73__GV66_00410
ERR1913213.798910__1.798910	28117__A0A1Q6F5G6__ALIPUT_00577
ERR1913213.799116__1.799116	29361__B6FKH5__CLONEX_00621
ERR1913213.799546__1.799546	1262935__R5GVL3__BN773_00865
ERR1913213.799626__1.799626	165179__A0A3E5EAM5__DXC61_07785
ERR1913213.799746__1.799746	357276__A0A3E4JJ65__HMPREF1064_00497
ERR1913213.799872__1.799872	357276__A0A0M1W4C0__DXD47_07095
ERR1913213.799912__1.799912	357276__I9R4T1__IY41_06800
ERR1913213.799996__1.799996	28117__B0MY34__BHV66_05195
ERR1913213.800035__1.800035	820__A0A173W419__DXC68_17760
ERR1913213.800460__1.800460	487174__K0X3V7__DIT83_01400
ERR1913213.800396__1.800396	46228__B5CLQ5__RUMLAC_00379
ERR1913213.800468__1.800468	28116__I8Y7V6__HMPREF1017_02728
ERR1913213.800684__1.800684	357276__A0A0M1VXQ9__BSEG_00942
ERR1913213.800653__1.800653	357276__A0A076IXE0__HMPREF1064_04364
ERR1913213.801022__1.801022	33039__R6P9Z4__ERS852502_00114
ERR1913213.801059__1.801059	1262935__R5GGB5__BN773_00347
ERR1913213.801142__1.801142	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913213.801455__1.801455	357276__B6W5Q9__HMPREF1063_03125
ERR1913213.801553__1.801553	165179__A0A229I3Z6__PREVCOP_03666
ERR1913213.801610__1.801610	357276__I8WDF1__B5F00_02455
ERR1913213.802142__1.802142	1262935__R5GCK3__BN773_01033
ERR1913213.802400__1.802400	204516__U6RAM4__HMPREF1534_03439
ERR1913213.802405__1.802405	821__C6Z087__DXB90_00750
ERR1913213.802520__1.802520	40518__R5DYT8__mscS
ERR1913213.802637__1.802637	310298__B3JQJ5__BACCOP_04231
ERR1913213.802677__1.802677	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913213.802889__1.802889	291644__I8Y0K6__HMPREF1532_04085
ERR1913213.802955__1.802955	487174__K0X3L3__DDY40_11345
ERR1913213.803189__1.803189	357276__B6W1J2__BACDOR_03380
ERR1913213.803236__1.803236	39492__D4JUS6__accD5
ERR1913213.803562__1.803562	1897011__A0A1Q6RIQ1__BHW41_00490
ERR1913213.803527__1.803527	821__E5UY21__C800_02204
ERR1913213.803536__1.803536	371601__A0A1I4R345__BN891_16250
ERR1913213.803674__1.803674	39492__A0A174ZG93__EUBSIR_00254
ERR1913213.803700__1.803700	357276__I8WPR6__EL88_06675
ERR1913213.803778__1.803778	1263006__R6LKF3__BN515_02083
ERR1913213.804092__1.804092	28118__R6FA80__DHW44_06470
ERR1913213.804172__1.804172	1796613__A0A1C7H6N8__ADH74_01350
ERR1913213.804215__1.804215	28117__B0MXL6__ALIPUT_01851
ERR1913213.804231__1.804231	1547597__A0A0C3NIE4__IE90_11565
ERR1913213.804621__1.804621	1262935__R5GF37__BN773_01715
ERR1913213.804638__1.804638	1262935__R5GDB4__BN773_01091
ERR1913213.804734__1.804734	1262935__R5GH94__BN773_00883
ERR1913213.805357__1.805357	46506__B0NT08__BACSTE_02624
ERR1913213.805381__1.805381	556259__I0PXW0__BSGG_5187
ERR1913213.805419__1.805419	487174__K0X4F7__DDY40_08055
ERR1913213.805448__1.805448	487174__K0X2Y1__lepB
ERR1913213.805590__1.805590	165179__A0A174SA26__PREVCOP_05758
ERR1913213.805955__1.805955	165179__A0A174SA26__PREVCOP_05758
ERR1913213.805899__1.805899	1318__T0TTB0__strH_1
ERR1913213.806179__1.806179	1501391__GCA_000786575.1_00038
ERR1913213.806339__1.806339	204516__U6R921__HMPREF1534_03932
ERR1913213.806608__1.806608	1262886__R6Q9D7__BN563_00573
ERR1913213.806589__1.806589	46503__A7AG59__ERS852463_00349
ERR1913213.806642__1.806642	246787__A0A0N7IFH2__BcellWH2_02957
ERR1913213.806733__1.806733	1262935__R5GGB5__BN773_00347
ERR1913213.806848__1.806848	820__A0A3E4W4Y7__B5G17_02055
ERR1913213.806865__1.806865	28117__B0MU76__ALIPUT_00202
ERR1913213.806869__1.806869	821__A0A395VLM8__BvMPK_3650
ERR1913213.806935__1.806935	1262935__R5GIL8__BN773_01483
ERR1913213.806896__1.806896	239935__R7DVL7__CXT93_01180
ERR1913213.806902__1.806902	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913213.807032__1.807032	454155__G5SRL5__HMPREF9442_00515
ERR1913213.806963__1.806963	1262935__R5GRK6__BN773_01192
ERR1913213.807083__1.807083	1547597__A0A0C3RE45__DMB45_11190
ERR1913213.807351__1.807351	357276__A0A0K2HKT7__B5F95_21090
ERR1913213.807445__1.807445	1262958__R7H0I7__BN645_01812
ERR1913213.807857__1.807857	1262935__R5GSG2__BN773_01661
ERR1913213.807961__1.807961	820__A0A174VD39__DXD90_12235
ERR1913213.808073__1.808073	820__A0A174LJB2__HMPREF1072_04112
ERR1913213.808563__1.808563	357276__A0A3E4JJ65__HMPREF1064_00497
ERR1913213.808670__1.808670	357276__B6W1Y1__BSEG_03960
ERR1913213.808926__1.808926	487174__K0X068__DDY40_07105
ERR1913213.809208__1.809208	1262911__R6GPC5__BN557_00852
ERR1913213.809746__1.809746	1262935__R5GEN3__BN773_01757
ERR1913213.810199__1.810199	28111__R5K5Y0__NCTC11155_03071
ERR1913213.810134__1.810134	1262935__R5GUZ2__BN773_00533
ERR1913213.810407__1.810407	1262935__R5GH23__BN773_00804
ERR1913213.810540__1.810540	46506__R6LDN0__HMPREF1181_03103
ERR1913213.810549__1.810549	74426__purC
ERR1913213.810554__1.810554	357276__C3R9Y0__HMPREF1064_01889
ERR1913213.810555__1.810555	821__A0A3E4KIM1__M097_3660
ERR1913213.811182__1.811182	357276__A0A076IR37__DXD47_07890
ERR1913213.811380__1.811380	821__E5UY21__C800_02204
ERR1913213.811502__1.811502	1628085__A0A396Q6V9__C7386_102126
ERR1913213.811704__1.811704	1262888__R6PFB0__BN582_00266
ERR1913213.811872__1.811872	454155__F3QTG9__HMPREF9442_01487
ERR1913213.811902__1.811902	291644__I9SIM2__evgS_11
ERR1913213.812099__1.812099	487174__R5F5Z4__DIT83_00635
ERR1913213.812170__1.812170	40518__R5DP21__RBATCC27255_00348
ERR1913213.812171__1.812171	357276__A0A076J0Y3__IY41_06810
ERR1913213.812282__1.812282	1897011__A0A1Q6RHX0__BHW41_00740
ERR1913213.812315__1.812315	487174__R5EXS5__HMPREF9448_02541
ERR1913213.812457__1.812457	46228__V8CCX0__HMPREF1202_00620
ERR1913213.812471__1.812471	28111__R5K5Y3__BACEGG_03205
ERR1913213.812649__1.812649	1262986__R6ATR0__BN492_00133
ERR1913213.812692__1.812692	106588__A6NTU8__BACCAP_01627
ERR1913213.812996__1.812996	823__A6LHK0__M090_1297
ERR1913213.813387__1.813387	357276__A0A0K2HI25__DXD47_04465
ERR1913213.813708__1.813708	33039__A0A3D0EY88__ERS852390_03120
ERR1913213.813883__1.813883	820__A0A174TRB5__DXD40_11305
ERR1913213.813937__1.813937	39491__C4Z9E9__T1815_12341
ERR1913213.813941__1.813941	1263000__R5EXT3__BN466_02213
ERR1913213.814049__1.814049	1262935__R5GDY7__BN773_01336
ERR1913213.814380__1.814380	357276__A0A076IXE0__HMPREF1064_04364
ERR1913213.814405__1.814405	39490__U2QVA2__HMPREF0373_02776
ERR1913213.814503__1.814503	1262882__R5MH62__BN519_00734
ERR1913213.814630__1.814630	39490__A0A173QWQ2__bga
ERR1913213.814902__1.814902	821__A0A0P0LFP6__C5Z04_13890
ERR1913213.814937__1.814937	853__A0A173YYY4__DWZ04_09420
ERR1913213.815310__1.815310	823__A0A395YRW4__DD466_15895
ERR1913213.816100__1.816100	821__A0A174NSU0__BVU_3144
ERR1913213.816306__1.816306	1262889__R7HB16__BN634_02255
ERR1913213.816699__1.816699	2292352__A0A374UNS4__DXC23_05055
ERR1913213.816882__1.816882	357276__A0A076IN21__BSEG_03078
ERR1913213.817018__1.817018	165179__A0A3E5AER8__DXB80_07075
ERR1913213.817082__1.817082	821__A0A173XDD3__DXB82_17180
ERR1913213.817849__1.817849	1262935__R5GUQ0__BN773_00559
ERR1913213.817927__1.817927	1262889__R7H889__BN634_02048
ERR1913213.818226__1.818226	357276__A0A076IRZ5__BACDOR_00630
ERR1913213.818305__1.818305	204516__U6RPN2__HMPREF1534_00368
ERR1913213.818343__1.818343	46228__V8CAV6__addA
ERR1913213.818530__1.818530	165179__A0A174SA26__PREVCOP_05758
ERR1913213.818540__1.818540	2293125__A0A374C3L4__DW917_09100
ERR1913213.818671__1.818671	544644__GCA_001915615.1_00447
ERR1913213.818752__1.818752	1262935__R5GHA4__BN773_00035
ERR1913213.819006__1.819006	371601__A0A3E4NKK5__B5E52_17685
ERR1913213.819050__1.819050	165179__A0A3E5AER8__DXB80_07075
ERR1913213.819114__1.819114	28118__F9Z6D1__DER54_04565
ERR1913213.819427__1.819427	820__E5VA63__DXC80_01025
ERR1913213.819573__1.819573	291644__I9TBA1__HMPREF1532_01959
ERR1913213.819651__1.819651	1262935__R5GFW3__BN773_00404
ERR1913213.819700__1.819700	487174__K0X068__DDY40_07105
ERR1913213.819794__1.819794	821__A0A173WG51__BVU_2549
ERR1913213.820033__1.820033	1501391__GCA_000786575.1_00063
ERR1913213.820062__1.820062	328813__A0A1Y3QQ66__B5G41_14240
ERR1913213.820116__1.820116	357276__B6W1Y1__BSEG_03960
ERR1913213.820181__1.820181	1897011__A0A1Q6RC30__BHW41_06700
ERR1913213.820634__1.820634	1628085__A0A396QC65__C7386_101113
ERR1913213.820648__1.820648	33039__A0A173VSH9__ERS852530_05439
ERR1913213.820971__1.820971	1262889__R7H9H9__BN634_02436
ERR1913213.821033__1.821033	823__A6L930__DDY96_14995
ERR1913213.821708__1.821708	1628085__A0A1C5XX26__C7386_10235
ERR1913213.821733__1.821733	291644__I9HGA0__wzc
ERR1913213.821758__1.821758	572010__hgdC_1
ERR1913213.822356__1.822356	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913213.822358__1.822358	39492__D4JUJ6__ssuB_2
ERR1913213.822916__1.822916	74426__sugC
ERR1913213.822946__1.822946	28116__F7L4X5__M089_2857
ERR1913213.822968__1.822968	487174__K0XLV6__DIT83_00940
ERR1913213.823553__1.823553	1862668__GCA_001945525.1_00021
ERR1913213.823896__1.823896	384638__B7APR1__BACPEC_00667
ERR1913213.824116__1.824116	28111__R5JVV2__BACEGG_02950
ERR1913213.824192__1.824192	820__R9I3Q7__HMPREF1072_01668
ERR1913213.824514__1.824514	823__A0A395YZG9__M092_4358
ERR1913213.824564__1.824564	1262935__R5GHV4__BN773_00876
ERR1913213.824840__1.824840	61171__B9Y694__HOLDEFILI_01326
ERR1913213.824860__1.824860	28117__B0MY36__BHV66_05185
ERR1913213.824917__1.824917	28117__B0MU76__ALIPUT_00202
ERR1913213.824982__1.824982	46228__V8CCU2__RUMLAC_01143
ERR1913213.825047__1.825047	1262935__R5GS65__BN773_01399
ERR1913213.825537__1.825537	357276__I9QBT7__BSEG_03340
ERR1913213.825674__1.825674	649756__D4MWR2__sigA
ERR1913213.825636__1.825636	1796613__I9JBM9__A4V03_14930
ERR1913213.825936__1.825936	357276__B6VW91__BACDOR_01584
ERR1913213.825939__1.825939	821__A0A174NM17__lacZ_6
ERR1913213.825945__1.825945	39492__A0A174ZHV5__msbA_2
ERR1913213.826128__1.826128	1262825__R5EAZ2__BN724_01131
ERR1913213.826554__1.826554	28117__B0N028__BHV66_05935
ERR1913213.826832__1.826832	818__R6VB25__BSIG_5053
ERR1913213.826836__1.826836	1262889__R7HCV1__BN634_01227
ERR1913213.826976__1.826976	1628085__A0A2U1BCR5__C7386_10796
ERR1913213.827220__1.827220	246787__A0A108TGC6__HMPREF1062_02270
ERR1913213.827285__1.827285	204516__U6R7Y8__HMPREF1534_03942
ERR1913213.827307__1.827307	28111__R5K5Y0__NCTC11155_03071
ERR1913213.827454__1.827454	1262935__R5GG37__BN773_00249
ERR1913213.827882__1.827882	454155__F3QUJ2__HMPREF9442_01865
ERR1913213.827972__1.827972	357276__A0A076J8D4__HMPREF1064_00553
ERR1913213.828161__1.828161	1262935__R5GM63__BN773_00882
ERR1913213.828381__1.828381	1897011__A0A1Q6RH97__BHW41_01945
ERR1913213.828558__1.828558	818__A0A0P0FSA3__ERS852557_00283
ERR1913213.828666__1.828666	165179__A0A174IPI3__CFT61_10940
ERR1913213.828950__1.828950	544645__A0A3E4T7C6__DXC42_09005
ERR1913213.828938__1.828938	1262935__R5GR54__BN773_00986
ERR1913213.828977__1.828977	310298__B3JFI7__BACCOP_00636
ERR1913213.829567__1.829567	487173__H1CXZ3__HMPREF9453_00231
ERR1913213.829591__1.829591	1262935__R5GIC8__BN773_01423
ERR1913213.829606__1.829606	572010__hgdC_1
ERR1913213.829634__1.829634	246787__A0A0P0GJP1__BcellWH2_03982
ERR1913213.829724__1.829724	291644__I8YWU4__HMPREF1532_01473
ERR1913213.830101__1.830101	291644__I8Y0K6__HMPREF1532_04085
ERR1913213.830116__1.830116	357276__I9FGI3__EL88_12385
ERR1913213.830170__1.830170	357276__D1K3K9__EL88_23995
ERR1913213.830176__1.830176	28118__R6F6C0__Odosp_0731
ERR1913213.830388__1.830388	823__A0A3E4PAQ2__DDY96_18275
ERR1913213.830371__1.830371	39492__B0MM84__lgt
ERR1913213.830433__1.830433	74426__purC
ERR1913213.830713__1.830713	28111__E5X205__NCTC11155_00661
ERR1913213.830719__1.830719	821__R9HFW2__DXD01_00365
ERR1913213.830863__1.830863	1550024__A0A0D8J3J4__TQ39_01275
ERR1913213.830997__1.830997	1262935__R5GEF5__BN773_00089
ERR1913213.831066__1.831066	823__D7IT19__DHP27_03495
ERR1913213.831897__1.831897	46228__V8CH54__RUMLAC_00903
ERR1913213.832299__1.832299	28117__B0MWZ9__ALIPUT_01735
ERR1913213.832313__1.832313	357276__A0A0K2HMX2__HMPREF1063_03979
ERR1913213.832352__1.832352	46228__V8CB83__RUMLAC_02479
ERR1913213.832762__1.832762	214856__R6YD52__ERS852447_02171
ERR1913213.833022__1.833022	1262736__R5Y4N0__BN496_00283
ERR1913213.833446__1.833446	29361__B6FKH5__CLONEX_00621
ERR1913213.833832__1.833832	745368__A0A1T4Y963__SAMN02745178_02859
ERR1913213.833986__1.833986	39491__A0A395ZGE4__ERS852497_01269
ERR1913213.834097__1.834097	204516__U6R7W5__HMPREF1534_03766
ERR1913213.834165__1.834165	28118__F9Z4H5__DHW44_02810
ERR1913213.834556__1.834556	1262935__R5GRP8__BN773_01395
ERR1913213.834727__1.834727	1501391__GCA_000786575.1_00091
ERR1913213.834966__1.834966	35833__S2KTV4__HMPREF0179_05216
ERR1913213.835342__1.835342	1262743__R5C054__BN727_01980
ERR1913213.835353__1.835353	823__A0A395YZG9__M092_4358
ERR1913213.835377__1.835377	28117__B0MYW7__ALIPUT_02336
ERR1913213.835864__1.835864	39492__D4JUN0__EUBSIR_02705
ERR1913213.835942__1.835942	454154__G5SQ59__HMPREF9441_01496
ERR1913213.835976__1.835976	823__D7IRG1__NCTC11152_02276
ERR1913213.836218__1.836218	239935__R7E524__CXT91_06180
ERR1913213.836395__1.836395	28118__R6F6C0__Odosp_0731
ERR1913213.836472__1.836472	821__A0A174WBC9__ERS852556_03145
ERR1913213.836486__1.836486	1262935__R5GTK7__BN773_00203
ERR1913213.836619__1.836619	1862668__GCA_001945525.1_00031
ERR1913213.836893__1.836893	1603888__A0A133SJQ2__HMPREF3201_00575
ERR1913213.837233__1.837233	1262777__R5WGC7__BN512_00376
ERR1913213.837348__1.837348	2293125__A0A374C7Q7__DW917_07770
ERR1913213.837543__1.837543	823__D0TGE9__ERS852429_03294
ERR1913213.837771__1.837771	371601__D7J857__B5E52_13185
ERR1913213.838117__1.838117	1547597__A0A0C3RDW0__IE90_07185
ERR1913213.838155__1.838155	823__A0A173VS36__M091_4727
ERR1913213.838279__1.838279	357276__I8WBQ9__HMPREF1065_03212
ERR1913213.838743__1.838743	47678__R5UAF6__ERS852494_02966
ERR1913213.838951__1.838951	39492__D4JVG1__ERS852540_00951
ERR1913213.839357__1.839357	28111__R5K5X6__NCTC11155_02508
ERR1913213.839375__1.839375	853__C7H1R8__DW905_06675
ERR1913213.839485__1.839485	1262889__R7HD87__BN634_01680
ERR1913213.839579__1.839579	204516__U6R9H3__HMPREF1534_03348
ERR1913213.839790__1.839790	1263000__R5EXT3__BN466_02213
ERR1913213.840127__1.840127	552398__F4XHU2__HMPREF0866_03196
ERR1913213.840751__1.840751	1263030__R5CZV8__BN705_01159
ERR1913213.840810__1.840810	572010__sigA
ERR1913213.840818__1.840818	823__A0A395YRX4__ERS852513_03444
ERR1913213.840934__1.840934	40518__R5DUG7__sbcC
ERR1913213.841230__1.841230	39492__D4JRZ7__smc
ERR1913213.841443__1.841443	1262935__R5GH23__BN773_00804
ERR1913213.841651__1.841651	357276__I8VN48__ABI39_07855
ERR1913213.841715__1.841715	487174__K0WZA7__DDY40_11890
ERR1913213.842040__1.842040	28116__A0A1Y4Q1S9__DHW41_02535
ERR1913213.842114__1.842114	357276__A0A076J8D4__HMPREF1064_00553
ERR1913213.842433__1.842433	357276__A0A076IS26__EL88_15950
ERR1913213.842547__1.842547	1263006__R6MLE8__BN515_00891
ERR1913213.842590__1.842590	28118__R6F6F1__B5F93_10805
ERR1913213.842703__1.842703	823__A0A355XLS2__ERS852380_02644
ERR1913213.843102__1.843102	821__A0A0P0LQT3__DXC03_05050
ERR1913213.843231__1.843231	291644__I9T2X9__HMPREF1071_02431
ERR1913213.843397__1.843397	357276__B6W1Y1__BSEG_03960
ERR1913213.843566__1.843566	823__A0A355XLH0__fepA_1
ERR1913213.843695__1.843695	357276__I8WEY2__ABI39_04185
ERR1913213.843760__1.843760	40518__R5DVR2__RBL236_00303
ERR1913213.843982__1.843982	1262886__R6QML7__BN563_00260
ERR1913213.844452__1.844452	818__A0A396EA53__ERS852557_04332
ERR1913213.844515__1.844515	39492__R6SA81__EUBSIR_00402
ERR1913213.844760__1.844760	246787__A0A108T831__glaB_2
ERR1913213.844777__1.844777	1897011__A0A1Q6RBR7__BHW41_06875
ERR1913213.844857__1.844857	357276__A0A3E4JJ65__HMPREF1064_00497
ERR1913213.844892__1.844892	820__A0A139KJR5__M093_4469
ERR1913213.844929__1.844929	823__A0A355XIK0__CEQ22_011965
ERR1913213.845092__1.845092	821__A0A3E4WAR6__DXD64_10735
ERR1913213.845097__1.845097	165179__A0A3E5E2S3__DXB80_03455
ERR1913213.845531__1.845531	1262935__R5GG37__BN773_00249
ERR1913213.845768__1.845768	823__A0A174U5E4__BDI_3390
ERR1913213.846025__1.846025	487174__K0X694__DIT83_09060
ERR1913213.846139__1.846139	820__A0A3E4G2R7__DXC07_00510
ERR1913213.846307__1.846307	1501392__A0A0B2JRZ6__PU94_03110
ERR1913213.846583__1.846583	291644__I8Y011__HMPREF1071_04228
ERR1913213.846607__1.846607	1547597__A0A0C3NFW0__DMB45_13330
ERR1913213.846968__1.846968	39492__D4JRZ7__smc
ERR1913213.847086__1.847086	1262935__R5GHS7__BN773_01245
ERR1913213.847149__1.847149	1262935__R5GUZ2__BN773_00533
ERR1913213.847171__1.847171	357276__A0A076IRV2__BACDOR_02822
ERR1913213.847172__1.847172	1262886__R6QJF6__BN563_01169
ERR1913213.848155__1.848155	1262935__R5GG00__BN773_00204
ERR1913213.848454__1.848454	820__A0A174A6K0__M093_0079
ERR1913213.848693__1.848693	28117__B0MY34__BHV66_05195
ERR1913213.848741__1.848741	1262935__R5GKU2__BN773_00436
ERR1913213.848805__1.848805	821__A0A174WBC9__ERS852556_03145
ERR1913213.848979__1.848979	671267__R9ICM6__C802_00589
ERR1913213.849016__1.849016	166486__A0A1Q6SCR5__ROSINTL182_05686
ERR1913213.848941__1.848941	28111__R5K5X6__NCTC11155_02508
ERR1913213.849087__1.849087	46228__B5CP96__RUMLAC_01287
ERR1913213.849286__1.849286	1262958__R7GU23__BN645_01243
ERR1913213.849395__1.849395	487174__K0X3V7__DIT83_01400
ERR1913213.849457__1.849457	820__A7V9F9__B5G17_14640
ERR1913213.849592__1.849592	28111__E5X237__NCTC11155_00628
ERR1913213.849938__1.849938	821__A6L0C7__ERS852556_03520
ERR1913213.850024__1.850024	820__A0A139KIL9__DXC68_05945
ERR1913213.850134__1.850134	1262935__R5GHR6__BN773_01235
ERR1913213.850337__1.850337	204516__U6R7W5__HMPREF1534_03766
ERR1913213.850620__1.850620	371601__A0A1H4CLA7__ERS852396_03474
ERR1913213.850646__1.850646	1262935__R5GGB1__BN773_00342
ERR1913213.850740__1.850740	823__A0A395YRW4__DD466_15895
ERR1913213.850998__1.850998	1262889__R7HEJ5__BN634_01091
ERR1913213.851456__1.851456	1897011__A0A1Q6RD61__BHW41_05790
