ERR1913210.89__1.89	28117__B0MTV0__BHV66_06395
ERR1913210.783972__1.783972	1262921__R5LTJ9__BN473_02529
ERR1913210.784103__1.784103	1262882__R5MFM2__BN519_00460
ERR1913210.784242__1.784242	39492__D4MMN2__EUBSIR_00964
ERR1913210.784402__1.784402	74426__groL
ERR1913210.784495__1.784495	1262882__R5MMP8__BN519_01654
ERR1913210.784522__1.784522	1263000__R5EKG2__BN466_02040
ERR1913210.784914__1.784914	823__D7IUM6__M091_1082
ERR1913210.785130__1.785130	28026__C0BRQ3__DXC83_08895
ERR1913210.785111__1.785111	246787__R6KQ08__AA416_01934
ERR1913210.785123__1.785123	39492__D4JU57__EUBSIR_00802
ERR1913210.785351__1.785351	28117__B0MTY2__BHV66_06485
ERR1913210.785379__1.785379	1262882__R5N3H1__BN519_01121
ERR1913210.785635__1.785635	166486__D4L1P3__ERS852572_00760
ERR1913210.785733__1.785733	357276__B6VW91__BACDOR_01584
ERR1913210.785817__1.785817	39491__A0A395V1Y4__DXB99_08035
ERR1913210.785832__1.785832	823__K6AMD2__B5F32_04565
ERR1913210.785944__1.785944	1262746__R5SRY0__BN750_01341
ERR1913210.786015__1.786015	820__A0A374Q854__HMPREF1073_03281
ERR1913210.786037__1.786037	454154__G5SPP3__HMPREF9441_01326
ERR1913210.786145__1.786145	1150298__R7JT48__gsiA_6
ERR1913210.786164__1.786164	820__A0A139KHX1__HMPREF2141_00289
ERR1913210.786440__1.786440	357276__C3R5A0__B5F00_02960
ERR1913210.786504__1.786504	853__A0A173YYY4__DWZ04_09420
ERR1913210.786750__1.786750	1262882__R5MZ41__BN519_00356
ERR1913210.786791__1.786791	1262744__R6FA20__BN744_01291
ERR1913210.786827__1.786827	28052__A0A174LHM7__ERS852451_02351
ERR1913210.786877__1.786877	454155__F3QXY1__HMPREF9442_03071
ERR1913210.786940__1.786940	552398__F4XAJ9__HMPREF0866_00317
ERR1913210.786995__1.786995	1262911__R6GHG8__BN557_01301
ERR1913210.787058__1.787058	246787__R6LGA6__tmoS_11
ERR1913210.787028__1.787028	255431__GeneID:2777908
ERR1913210.787236__1.787236	39492__D4JWP8__EUBSIR_00699
ERR1913210.787285__1.787285	172901__A0A2U1AAK5__C8D82_1615
ERR1913210.787446__1.787446	562__P46855__PU39_09885
ERR1913210.787399__1.787399	10868__GeneID:1261859
ERR1913210.787624__1.787624	239935__A0A2N8J1K0__CXT97_05765
ERR1913210.787697__1.787697	1099853__G9S4M5__NSB1T_14400
ERR1913210.787717__1.787717	1262882__R5MFT7__BN519_00494
ERR1913210.787799__1.787799	1897011__A0A1Q6RH97__BHW41_01945
ERR1913210.788085__1.788085	823__A0A174XJM9__CEQ22_007230
ERR1913210.788157__1.788157	562__P77294__fimG
ERR1913210.788250__1.788250	10678__GeneID:2777439
ERR1913210.788218__1.788218	820__A0A174EV88__HMPREF1072_01427
ERR1913210.788266__1.788266	1262882__R5MT08__BN519_01706
ERR1913210.788291__1.788291	88431__A0A3D0EY52__ERS852573_01763
ERR1913210.788357__1.788357	39492__D4JVZ6__truB
ERR1913210.788444__1.788444	820__A0A174LJB2__HMPREF1072_04112
ERR1913210.788446__1.788446	820__A0A174G065__DXB62_08975
ERR1913210.788465__1.788465	1262882__R5MGI7__BN519_00643
ERR1913210.788676__1.788676	1263107__GCA_000436995.1_00076
ERR1913210.788702__1.788702	28117__B0MXU6__ALIPUT_01958
ERR1913210.788810__1.788810	1897011__A0A1Q6REU9__BHW41_04345
ERR1913210.788848__1.788848	1263107__GCA_000436995.1_00021
ERR1913210.788866__1.788866	28117__B0N007__BHV66_10275
ERR1913210.789178__1.789178	1262882__R5MRT2__BN519_01494
ERR1913210.789378__1.789378	1262882__R5N1R4__BN519_00788
ERR1913210.789407__1.789407	823__A6LC27__DXB14_11470
ERR1913210.789529__1.789529	204516__U6R9E6__HMPREF1534_03149
ERR1913210.789594__1.789594	28117__B0MU76__ALIPUT_00202
ERR1913210.789617__1.789617	239935__A0A2N8HUU6__CXT90_06150
ERR1913210.789645__1.789645	1262911__R6GNY6__BN557_00004
ERR1913210.789687__1.789687	39486__R6TK96__DXB12_05650
ERR1913210.789785__1.789785	1150298__A0A174EM68__ERS852406_01867
ERR1913210.789834__1.789834	33039__A0A174ZIS2__RTO_10090
ERR1913210.789973__1.789973	1262882__R5N0Q5__BN519_00642
ERR1913210.790015__1.790015	28116__A0A1G6G9R4__CUY_0131
ERR1913210.790432__1.790432	1262700__R5XLR7__BN695_01670
ERR1913210.790797__1.790797	1262882__R5MHA1__BN519_00763
ERR1913210.790799__1.790799	823__A0A173RD26__B5F32_03910
ERR1913210.790890__1.790890	239935__R6JCH3__CXT95_08205
ERR1913210.790960__1.790960	28117__R7JQW0__ALIPUT_01453
ERR1913210.791315__1.791315	46228__B5CR77__truA
ERR1913210.791354__1.791354	39492__D4JS87__EUBSIR_02328
ERR1913210.791510__1.791510	310298__B3JFI7__BACCOP_00636
ERR1913210.791549__1.791549	853__A0A173YYY4__DWZ04_09420
ERR1913210.791648__1.791648	1160721__R6T4W2__RBI_I00237
ERR1913210.792207__1.792207	301302__R5UJV1__ERS852420_01672
ERR1913210.792299__1.792299	357276__A0A076J726__IY41_15030
ERR1913210.792332__1.792332	821__A0A174WBC9__ERS852556_03145
ERR1913210.792389__1.792389	1262882__R5N0H9__BN519_00764
ERR1913210.792629__1.792629	1262744__R6FDK4__BN744_01512
ERR1913210.792832__1.792832	39492__D4JWR6__dnaN
ERR1913210.793048__1.793048	39492__A0A3D4MN89__nadD
ERR1913210.793090__1.793090	28117__B0MXW9__ALIPUT_01981
ERR1913210.793232__1.793232	239935__A0A2N8ITG2__Amuc_0335
ERR1913210.793311__1.793311	10678__GeneID:2777456
ERR1913210.793425__1.793425	33039__A0A174Y8E4__suhB
ERR1913210.793502__1.793502	610243__A0A060QJF7__ASAP_2763
ERR1913210.793505__1.793505	1263044__GCA_000433375.1_00496
ERR1913210.793660__1.793660	46228__B5CPX5__RUMLAC_01520
ERR1913210.793716__1.793716	246787__A0A0P0GDM7__BcellWH2_03148
ERR1913210.793733__1.793733	1965538__A0A1Y4WAT2__B5E43_06675
ERR1913210.793734__1.793734	10678__GeneID:2777432
ERR1913210.793941__1.793941	246787__I9QX02__HMPREF1062_01641
ERR1913210.793977__1.793977	562__P77789__fimF_3
ERR1913210.794295__1.794295	1262882__R5N1L4__BN519_00757
ERR1913210.794337__1.794337	563769__GeneID:6973157
ERR1913210.794543__1.794543	239935__A0A2N8I1R3__CXU05_06075
ERR1913210.794650__1.794650	1262921__R5MBU7__BN473_02531
ERR1913210.794658__1.794658	1099853__G9S562__NSB1T_00535
ERR1913210.794768__1.794768	28117__B0MU76__ALIPUT_00202
ERR1913210.794833__1.794833	384639__GCA_003096855.1_00996
ERR1913210.794926__1.794926	1263030__R5CUH1__BN705_00716
ERR1913210.795432__1.795432	39492__D4JU56__hemZ
ERR1913210.795713__1.795713	214856__A0A173XVG6__vatD_2
ERR1913210.795738__1.795738	418240__A0A174AQ30__ERS852478_00945
ERR1913210.795857__1.795857	1262882__R5N048__BN519_00502
ERR1913210.796051__1.796051	28026__A0A267WNN6__menA
ERR1913210.796269__1.796269	28118__F9Z857__DER54_07670
ERR1913210.796339__1.796339	853__A0A2A7B1Y7__C7K05_11930
ERR1913210.796400__1.796400	40520__R7DEU2__ERS852394_00085
ERR1913210.796552__1.796552	1262882__R5MYP8__BN519_00439
ERR1913210.796562__1.796562	820__A0A174F0C1__nreB
ERR1913210.796662__1.796662	1262921__R5LMK9__BN473_01331
ERR1913210.796603__1.796603	820__A0A174Q0F0__DXB48_08080
ERR1913210.796680__1.796680	10742__GeneID:1262491
ERR1913210.797252__1.797252	239935__B2UQP8__CXU15_01110
ERR1913210.797421__1.797421	357276__A0A076IN30__DXD47_09350
ERR1913210.797762__1.797762	823__A0A078SYK6__DXB14_02485
ERR1913210.797848__1.797848	39490__U2PBH7__HMPREF0373_03331
ERR1913210.798028__1.798028	853__A0A173YYY4__DWZ04_09420
ERR1913210.798016__1.798016	1262882__R5N5J6__BN519_01504
ERR1913210.798090__1.798090	1150298__A0A174KMK7__rluD_3
ERR1913210.798093__1.798093	853__A0A2A7B9I6__DW855_13690
ERR1913210.798148__1.798148	1262921__R5MBU7__BN473_02531
ERR1913210.798198__1.798198	1262882__R5N5S3__BN519_00085
ERR1913210.798347__1.798347	214856__R6XRA1__vatD_3
ERR1913210.798352__1.798352	46228__V8BL81__DXD17_11825
ERR1913210.798447__1.798447	1150298__A0A174MFD0__degA_1
ERR1913210.798558__1.798558	310298__B3JFS5__BACCOP_00726
ERR1913210.798599__1.798599	218538__C9LQ77__GCWU000321_01709
ERR1913210.798796__1.798796	1262744__R6FIY6__BN744_00730
ERR1913210.798807__1.798807	651822__GCA_000210715.1_00753
ERR1913210.798839__1.798839	1262958__R7GSZ2__BN645_00930
ERR1913210.798880__1.798880	357276__A0A076IP73__BACDOR_04237
ERR1913210.798912__1.798912	1099853__U5CL59__NSB1T_06140
ERR1913210.799019__1.799019	165179__D1PCL6__DXB80_13435
ERR1913210.798998__1.798998	322505__frlB
ERR1913210.799082__1.799082	1262882__R5MHQ8__BN519_00707
ERR1913210.799152__1.799152	46228__B5CPT9__DXD17_07345
ERR1913210.799237__1.799237	823__A0A073I1X2__DXD05_18820
ERR1913210.799251__1.799251	239935__A0A2N8I3G2__CXT89_00720
ERR1913210.799480__1.799480	1262882__R5N0H9__BN519_00764
ERR1913210.799548__1.799548	562__P23837__phoQ
ERR1913210.799556__1.799556	310298__B3JQL6__BACCOP_04252
ERR1913210.799620__1.799620	1262882__R5MEK3__BN519_00296
ERR1913210.799698__1.799698	246787__A0A0P0GJZ5__BcellWH2_01116
ERR1913210.799799__1.799799	552398__F4XHU2__HMPREF0866_03196
ERR1913210.799806__1.799806	357276__I8WBQ9__HMPREF1065_03212
ERR1913210.799878__1.799878	1262988__R7N3G4__BN816_02057
ERR1913210.800196__1.800196	246787__A0A0P0FSC9__BACCELL_02534
ERR1913210.800239__1.800239	454154__G5SS69__HMPREF9441_02219
ERR1913210.800200__1.800200	28118__F9Z332__NCTC10826_03194
ERR1913210.800296__1.800296	46228__V8CAH7__HMPREF1202_00795
ERR1913210.800317__1.800317	1099853__U5C500__NSB1T_05700
ERR1913210.800371__1.800371	39492__D4MIK7__EUBSIR_00676
ERR1913210.800588__1.800588	246787__A0A0P0GJP1__BcellWH2_03982
ERR1913210.800754__1.800754	301302__R5VCU3__cbiK_2
ERR1913210.800771__1.800771	1262911__R6GKS1__BN557_00184
ERR1913210.801017__1.801017	1262882__R5MFR3__BN519_00473
ERR1913210.801067__1.801067	1150298__A0A174MSM0__toxA_2
ERR1913210.801531__1.801531	28116__A0A078Q1V5__SAMN05444282_12168
ERR1913210.801681__1.801681	853__A0A173T0Y8__CGS54_07215
ERR1913210.801904__1.801904	39492__D4JWA3__ERS852540_01332
ERR1913210.802011__1.802011	46228__V8CB66__RUMLAC_02810
ERR1913210.802325__1.802325	39486__R6SE83__DXD82_03080
ERR1913210.802426__1.802426	310298__B3JNH4__BACCOP_03487
ERR1913210.802471__1.802471	1160721__R6T344__RBI_I00565
ERR1913210.802489__1.802489	28026__B6XW50__DXD43_09415
ERR1913210.802506__1.802506	1150298__R7JTW4__yvhJ
ERR1913210.802643__1.802643	39492__D4JTJ1__EUBSIR_01453
ERR1913210.803060__1.803060	214856__R6YD52__ERS852447_02171
ERR1913210.803270__1.803270	357276__I9QPN3__EL88_09245
ERR1913210.803237__1.803237	39492__D4JWJ4__EUBSIR_01090
ERR1913210.803238__1.803238	28118__F9Z4Y7__DF785_06945
ERR1913210.803370__1.803370	74426__purC
ERR1913210.803491__1.803491	29466__A0A2I1TJ22__HMPREF9323_0689
ERR1913210.803663__1.803663	820__A0A3E4WA06__ERS852554_03404
ERR1913210.803834__1.803834	35833__S2KTV4__HMPREF0179_05216
ERR1913210.803804__1.803804	1262882__R5N0F4__BN519_00593
ERR1913210.803860__1.803860	562__P0ADK7__yibA
ERR1913210.804002__1.804002	1262882__R5MFY4__BN519_00529
ERR1913210.804089__1.804089	28026__A0A396BIJ5__DXD35_04925
ERR1913210.804100__1.804100	562__P76135__CTY41_23560
ERR1913210.804381__1.804381	1262882__R5MZ41__BN519_00356
ERR1913210.804953__1.804953	387090__S0F8B2__BACCOPRO_02129
ERR1913210.805010__1.805010	214856__I3YMC8__ERS852447_02666
ERR1913210.805129__1.805129	817__Q5LEA1__M126_2047
ERR1913210.805242__1.805242	1150298__A0A174BC67__ERS852498_00837
ERR1913210.805360__1.805360	454154__G5SMP1__HMPREF9441_00617
ERR1913210.805513__1.805513	246787__R6K7I2__BcellWH2_03256
ERR1913210.805573__1.805573	239935__A0A2N8J1K0__CXT97_05765
ERR1913210.805915__1.805915	1262882__R5MKV8__BN519_01281
ERR1913210.806044__1.806044	1099853__R7DG84__NSB1T_13390
ERR1913210.806084__1.806084	1262921__R5M9B7__BN473_02219
ERR1913210.806290__1.806290	28026__A0A173XWB0__DXD87_06855
ERR1913210.806266__1.806266	823__A0A355XIK0__CEQ22_011965
ERR1913210.806425__1.806425	1150298__A0A174LLX0__dhaD
ERR1913210.806385__1.806385	28052__R7N7V7__hemZ_1
ERR1913210.806570__1.806570	28026__A0A072MUU6__DXD87_08375
ERR1913210.806682__1.806682	39492__D4JTW6__ERS852540_00220
ERR1913210.807463__1.807463	1262882__R5MIW5__BN519_00945
ERR1913210.807500__1.807500	10678__GeneID:2777379
ERR1913210.807980__1.807980	853__A0A173T0Y8__CGS54_07215
ERR1913210.808291__1.808291	39492__D4JWY0__EUBSIR_01648
ERR1913210.808463__1.808463	1262920__R5KD76__BN467_01465
ERR1913210.808374__1.808374	39492__D4MJF6__EUBSIR_02251
ERR1913210.808729__1.808729	28026__A0A396BDZ7__DXC83_06050
ERR1913210.808682__1.808682	1262911__R6GMZ7__BN557_01741
ERR1913210.809386__1.809386	1150298__A0A174RJ10__ERS852535_00223
ERR1913210.809392__1.809392	818__A0A0P0F7K1__ERS852461_02719
ERR1913210.809423__1.809423	1262882__R5MHZ2__BN519_00742
ERR1913210.809817__1.809817	1262882__R5MMD8__BN519_01576
ERR1913210.809961__1.809961	28026__A0A267WP56__DXD43_06910
ERR1913210.809934__1.809934	28025__D3R6I9__Balat_1332
ERR1913210.809988__1.809988	10678__GeneID:2777432
ERR1913210.809998__1.809998	246787__A0A0P0GDM7__BcellWH2_03148
ERR1913210.810017__1.810017	28026__C0BTC4__DXD43_01370
ERR1913210.810127__1.810127	1262882__R5MH82__BN519_00752
ERR1913210.810225__1.810225	39492__R6RYB8__ERS852540_00322
ERR1913210.810262__1.810262	357276__I9QBT7__BSEG_03340
ERR1913210.810340__1.810340	823__A0A355XF06__B5F32_11480
ERR1913210.810408__1.810408	630129__A0A087B617__BKAS_1320
ERR1913210.810474__1.810474	172901__A0A2U1AEJ5__C8D82_14617
ERR1913210.810488__1.810488	239935__A0A2N8IVR0__CXT87_07115
ERR1913210.810662__1.810662	33043__A0A173WWJ5__ERS852386_00339
ERR1913210.810669__1.810669	1262882__R5MFY4__BN519_00529
ERR1913210.810625__1.810625	246787__A0A0P0FSC9__BACCELL_02534
ERR1913210.811116__1.811116	39491__A0A174LTW7__DXD13_08720
ERR1913210.811373__1.811373	39492__A0A174ZHV5__msbA_2
ERR1913210.811438__1.811438	1262911__R6H174__BN557_01246
ERR1913210.811602__1.811602	1235835__R9LCU2__C814_02677
ERR1913210.811623__1.811623	28026__C0BTF1__DXD71_02310
ERR1913210.811684__1.811684	1150298__R7JXP3__ERS852535_00653
ERR1913210.811797__1.811797	39492__D4JRX7__EUBSIR_01480
ERR1913210.811798__1.811798	817__Q64UC5__M139_2208
ERR1913210.811852__1.811852	10678__GeneID:2777457
ERR1913210.811894__1.811894	239935__A0A2N8I3Z7__CXU05_10555
ERR1913210.812345__1.812345	1150298__A0A174MFD0__degA_1
ERR1913210.812356__1.812356	1897011__A0A1Q6RGC2__BHW41_02765
ERR1913210.812399__1.812399	563769__GeneID:6973158
ERR1913210.812413__1.812413	853__A0A173YYY4__DWZ04_09420
ERR1913210.812579__1.812579	310298__B3JFK5__BACCOP_00655
ERR1913210.812665__1.812665	28026__A0A0A7I510__DXD87_07495
ERR1913210.812917__1.812917	820__A0A3E4WA06__ERS852554_03404
ERR1913210.812871__1.812871	301302__A0A173R6H4__M72_21671
ERR1913210.813068__1.813068	328814__GCA_004558275.1_00296
ERR1913210.813325__1.813325	1262921__R5MBU7__BN473_02531
ERR1913210.813441__1.813441	823__A0A355XF06__B5F32_11480
ERR1913210.813505__1.813505	246787__R6KQ08__AA416_01934
ERR1913210.813547__1.813547	39492__A0A174Z2N0__EUBSIR_01615
ERR1913210.813913__1.813913	1147151__GeneID:14182070
ERR1913210.813972__1.813972	28116__A0A395VUS9__DXD69_03560
ERR1913210.814022__1.814022	1262882__R5MFY4__BN519_00529
ERR1913210.814211__1.814211	1262882__R5N3T7__BN519_01188
ERR1913210.814245__1.814245	1262744__R6F9B5__BN744_01109
ERR1913210.814412__1.814412	823__A0A355XEX9__ERS852560_03521
ERR1913210.814674__1.814674	1262743__R5C054__BN727_01980
ERR1913210.814675__1.814675	1263000__R5EUM2__BN466_01747
ERR1913210.814754__1.814754	1262882__R5N0J9__BN519_00773
ERR1913210.814893__1.814893	46228__V8C4T8__RUMLAC_02058
ERR1913210.814977__1.814977	10678__GeneID:2777415
ERR1913210.815068__1.815068	106588__A6NUL8__BACCAP_01900
ERR1913210.815096__1.815096	1099853__G9S127__NSB1T_01845
ERR1913210.815365__1.815365	46228__B5CSZ6__HMPREF1202_01560
ERR1913210.815399__1.815399	454155__F3QX42__HMPREF9442_02776
ERR1913210.815497__1.815497	410072__C0BAQ2__ERS852574_01938
ERR1913210.815647__1.815647	35833__E5YB26__HMPREF0179_03399
ERR1913210.815731__1.815731	39485__C4Z1W5__ERS852492_01530
ERR1913210.815941__1.815941	39492__D4JTJ1__EUBSIR_01453
ERR1913210.815984__1.815984	745368__A0A1T4Y7W7__SAMN02745178_02825
ERR1913210.816204__1.816204	1262882__R5MHQ8__BN519_00707
ERR1913210.816267__1.816267	214856__R6Y9P5__ERS852559_01811
ERR1913210.816435__1.816435	1262882__R5MM96__BN519_01545
ERR1913210.816583__1.816583	46228__V8CDQ4__RUMLAC_02769
ERR1913210.816485__1.816485	39492__D4JR31__EUBSIR_00106
ERR1913210.816774__1.816774	301302__A0A173S3L8__vpr
ERR1913210.816799__1.816799	626940__E8LFN2__DCQ00_04835
ERR1913210.816832__1.816832	40518__R5E175__RB5AMG_00757
ERR1913210.817142__1.817142	1680__A0A173X776__B0070_1318
ERR1913210.817705__1.817705	1262882__R5MGX3__BN519_00046
ERR1913210.818017__1.818017	28026__A0A267WLP7__DXD35_07115
ERR1913210.818370__1.818370	1262958__R7GQW0__BN645_00907
ERR1913210.818374__1.818374	1262882__R5MGX3__BN519_00046
ERR1913210.818566__1.818566	1262882__R5N4D8__BN519_01497
ERR1913210.818714__1.818714	1262921__R5MFA8__BN473_00594
ERR1913210.818960__1.818960	357276__A0A076IP73__BACDOR_04237
ERR1913210.819195__1.819195	39486__G1WN57__DORFOR_02477
ERR1913210.819548__1.819548	1150298__A0A174PXR1__ERS852406_02747
ERR1913210.819555__1.819555	823__D0T9E4__DHW69_09115
ERR1913210.819692__1.819692	820__A0A3E4W4Y7__B5G17_02055
ERR1913210.819709__1.819709	1262882__A0A356PSJ4__BN519_01180
ERR1913210.820024__1.820024	239935__A0A2N8HT44__CXT84_11035
ERR1913210.820085__1.820085	1099853__U5CM58__NSB1T_09885
ERR1913210.820266__1.820266	301302__R5UMB9__M72_25011
ERR1913210.820283__1.820283	357276__C3R9Y0__HMPREF1064_01889
ERR1913210.820434__1.820434	820__A0A139KHX1__HMPREF2141_00289
ERR1913210.820450__1.820450	28026__A0A174BM23__DXD87_08160
ERR1913210.820734__1.820734	1262911__R6GPB5__BN557_00842
ERR1913210.820833__1.820833	1099853__U5CN37__NSB1T_00425
ERR1913210.820844__1.820844	823__A0A395YZ10__NCTC11152_02955
ERR1913210.821124__1.821124	1160721__R6TC37__BHW50_00820
ERR1913210.821149__1.821149	1262744__R6FKF3__BN744_00772
ERR1913210.821223__1.821223	820__A0A174CK74__DXB48_07060
ERR1913210.821268__1.821268	1262921__R5M5K3__BN473_01395
ERR1913210.821273__1.821273	39492__D4JWI6__EUBSIR_01073
ERR1913210.821420__1.821420	40518__R5DWP7__ansA
ERR1913210.821826__1.821826	820__A0A3E4W084__BACUNI_04042
ERR1913210.821885__1.821885	172901__A0A2U1AVU0__C8D82_11776
ERR1913210.822211__1.822211	1099853__G9S6U1__NSB1T_01770
ERR1913210.822229__1.822229	46228__V8CCW7__DXD17_07330
ERR1913210.822323__1.822323	1262882__R5MK82__BN519_00260
ERR1913210.822338__1.822338	1262736__R5YXP7__BN496_01309
ERR1913210.822354__1.822354	820__A0A374Q854__HMPREF1073_03281
ERR1913210.822573__1.822573	745368__A0A1T4W6M6__SAMN02745178_00035
ERR1913210.822585__1.822585	674529__A0A174K9D7__SAMN05444400_1164
ERR1913210.822675__1.822675	1263000__R5ES99__BN466_01121
ERR1913210.822948__1.822948	246787__R6KDR9__BcellWH2_02360
ERR1913210.823070__1.823070	1262882__R5N0J9__BN519_00773
ERR1913210.823362__1.823362	820__A0A374Q854__HMPREF1073_03281
ERR1913210.823400__1.823400	1262882__R5MDR8__BN519_00124
ERR1913210.823559__1.823559	39491__A0A395V1T9__DXD13_03310
ERR1913210.823596__1.823596	823__A0A355XLQ9__DXC05_02185
ERR1913210.823617__1.823617	40518__R5DZC6__mreC
ERR1913210.823694__1.823694	562__P0AFH7__oppC
ERR1913210.823721__1.823721	28118__F9Z5U0__sfp
ERR1913210.823784__1.823784	1099853__U5CJB2__NSB1T_07700
ERR1913210.823791__1.823791	28116__A7LXT7__HMPREF1070_00356
ERR1913210.824003__1.824003	39492__A0A175A133__cycB_1
ERR1913210.824190__1.824190	823__K6AMD2__B5F32_04565
ERR1913210.824327__1.824327	820__A0A173W419__DXC68_17760
ERR1913210.824916__1.824916	357276__A0A076IYE6__IY41_04275
ERR1913210.825064__1.825064	10678__GeneID:2777421
ERR1913210.825177__1.825177	1262882__R5MIY9__BN519_01097
ERR1913210.825441__1.825441	1262882__R5N678__BN519_01604
ERR1913210.825487__1.825487	817__A0A015ZG63__M138_3555
ERR1913210.825535__1.825535	46503__R6Y2Y6__ERS852463_03103
ERR1913210.825571__1.825571	823__A0A395Z0N9__DHW69_05890
ERR1913210.826033__1.826033	1150298__R7JTG8__smf
ERR1913210.826043__1.826043	357276__A0A0K2HKT7__B5F95_21090
ERR1913210.826104__1.826104	239935__A0A2N8IRH4__CXT92_05605
ERR1913210.826231__1.826231	1099853__G9S6N8__NSB1T_13280
ERR1913210.826448__1.826448	172901__A0A2U1AZZ4__C8D82_1126
ERR1913210.826466__1.826466	853__A0A174AML0__FPR_08640
ERR1913210.826594__1.826594	853__A0A173XRA8__CGS56_09290
ERR1913210.826709__1.826709	562__A0A377AAV3__CDL32_10800
ERR1913210.826725__1.826725	172901__A0A2U1AZZ4__C8D82_1126
ERR1913210.826871__1.826871	1262744__R6FEB0__BN744_02692
ERR1913210.826959__1.826959	35833__E5Y2V2__HMPREF0179_00466
ERR1913210.827086__1.827086	28117__B0MTV3__BHV66_06405
ERR1913210.827141__1.827141	820__A0A174B4N2__M093_2531
ERR1913210.827145__1.827145	487175__D9Y601__HMPREF9439_02635
ERR1913210.827279__1.827279	357276__A0A076INK2__BSEG_04225
ERR1913210.827572__1.827572	351676__A0A2D0KSQ6__Xkoz_03831
ERR1913210.827658__1.827658	310298__B3JFQ2__BACCOP_00703
ERR1913210.827778__1.827778	1262882__R5MY46__BN519_00355
ERR1913210.827827__1.827827	1262882__R5MHZ2__BN519_00742
ERR1913210.828124__1.828124	1262824__R6SLU6__BN719_01495
ERR1913210.828296__1.828296	357276__A0A0M1W1I8__ABI39_13620
ERR1913210.828240__1.828240	28026__A0A396B960__DXC71_09530
ERR1913210.828318__1.828318	208479__A8RW29__DXC96_22580
ERR1913210.828332__1.828332	28116__A0A395VSP8__ERS852555_02642
ERR1913210.828354__1.828354	10678__GeneID:2777400
ERR1913210.828626__1.828626	1262911__R6HG22__BN557_01336
ERR1913210.828666__1.828666	39492__D4JS46__EUBSIR_02553
ERR1913210.828844__1.828844	1262882__R5MLP5__BN519_01602
ERR1913210.828858__1.828858	1262882__R5MLA4__BN519_01536
ERR1913210.828955__1.828955	39491__A0A395V0H3__ERS852417_01192
ERR1913210.829012__1.829012	39492__D4JR43__ERS852540_02379
ERR1913210.829488__1.829488	214856__A0A173XWQ7__hyaD_1
ERR1913210.829566__1.829566	239935__A0A2N8HUU6__CXT90_06150
ERR1913210.829962__1.829962	239935__A0A2N8HH03__CXU09_08875
ERR1913210.830012__1.830012	88431__A0A174IEH2__DXB16_05910
ERR1913210.830053__1.830053	204516__U6R838__HMPREF1534_03867
