ERR1913049.341__1.341	1262886__R6QAT8__BN563_00993
ERR1913049.5574326__1.5574326	821__R7P1Q7__M099_2990
ERR1913049.5574407__1.5574407	214856__A0A173YXX1__ERS852559_01651
ERR1913049.5574453__1.5574453	1897011__A0A1Q6RFC7__BHW41_03540
ERR1913049.5574795__1.5574795	39496__A5Z8J4__EUBVEN_02036
ERR1913049.5574828__1.5574828	1262927__R7EX56__BN677_00089
ERR1913049.5575392__1.5575392	39491__A0A3E4E7C5__DXB69_03255
ERR1913049.5575442__1.5575442	901__B6WXI1__DESPIGER_1636
ERR1913049.5575478__1.5575478	745368__A0A1T4Y2H2__SAMN02745178_02630
ERR1913049.5575999__1.5575999	471189__GCA_003340385.1_00679
ERR1913049.5576065__1.5576065	28117__B0MY40__BHV66_05170
ERR1913049.5576128__1.5576128	649756__R7BXP1__ERS852425_00382
ERR1913049.5576436__1.5576436	28117__B0MY34__BHV66_05195
ERR1913049.5576478__1.5576478	487174__W0ES49__HMPREF9448_00709
ERR1913049.5576498__1.5576498	1262911__R6GZX7__BN557_00838
ERR1913049.5577139__1.5577139	901__B6WTG1__glpB
ERR1913049.5577255__1.5577255	1262927__R7EX56__BN677_00089
ERR1913049.5577305__1.5577305	1262927__R7EX56__BN677_00089
ERR1913049.5577291__1.5577291	901__B6WVE0__DESPIG_02056
ERR1913049.5577334__1.5577334	46228__B5CPX5__RUMLAC_01520
ERR1913049.5577485__1.5577485	384638__B7APN3__BACPEC_00639
ERR1913049.5577552__1.5577552	1739406__A7BAV6__HMPREF2902_04900
ERR1913049.5577538__1.5577538	901__B6WXD6__DHV46_02215
ERR1913049.5577569__1.5577569	384639__GCA_003096855.1_01208
ERR1913049.5577913__1.5577913	901__B6WPV3__DESPIGER_1124
ERR1913049.5577917__1.5577917	1150298__R7JT48__gsiA_6
ERR1913049.5578237__1.5578237	572010__sigA
ERR1913049.5578456__1.5578456	74426__group_1871
ERR1913049.5578661__1.5578661	1262927__R7EX56__BN677_00089
ERR1913049.5578917__1.5578917	1628085__A0A2U1BGX7__C7386_101149
ERR1913049.5579119__1.5579119	28117__B0MY40__BHV66_05170
ERR1913049.5580388__1.5580388	1262992__R5D645__BN795_00736
ERR1913049.5580664__1.5580664	147206__GCF_000156215.1_01773
ERR1913049.5580825__1.5580825	214856__R6Y2Y4__ERS852447_01086
ERR1913049.5580908__1.5580908	61171__B9Y5T8__HOLDEFILI_01170
ERR1913049.5581373__1.5581373	1262911__R6HJS5__BN557_00288
ERR1913049.5581765__1.5581765	39486__B0G7N0__DXC93_07990
ERR1913049.5582001__1.5582001	853__D4K7X0__DW905_09540
ERR1913049.5582090__1.5582090	572010__ydhV
ERR1913049.5582390__1.5582390	901__B6WRB3__DESPIGER_0300
ERR1913049.5582531__1.5582531	360807__A0A1Q6T542__RIL183_02161
ERR1913049.5582597__1.5582597	745368__A0A1T4XVH8__SAMN02745178_02336
ERR1913049.5582631__1.5582631	1262911__R6H212__BN557_01031
ERR1913049.5583148__1.5583148	1262911__R6GS52__BN557_00834
ERR1913049.5583203__1.5583203	1897011__A0A1Q6RHD3__BHW41_02220
ERR1913049.5583854__1.5583854	901__B6WXA0__aroE
ERR1913049.5584156__1.5584156	357276__B6W1J2__BACDOR_03380
ERR1913049.5584182__1.5584182	552398__T5S086__HMPREF0866_01580
ERR1913049.5584370__1.5584370	28117__B0MUL5__ALIPUT_00722
ERR1913049.5584864__1.5584864	28117__B0MTW8__ALIPUT_00502
ERR1913049.5584951__1.5584951	166486__D4L1D0__ROSINTL182_06446
ERR1913049.5585577__1.5585577	33025__A0A395JBB5__C8D73_107104
ERR1913049.5585737__1.5585737	853__A0A174UDE9__C4N25_12775
ERR1913049.5585656__1.5585656	360807__A0A173ZAC7__ROSEINA2194_01522
ERR1913049.5586499__1.5586499	214856__A0A173YXX1__ERS852559_01651
ERR1913049.5586724__1.5586724	1897011__A0A1Q6RI45__BHW41_00970
ERR1913049.5586858__1.5586858	214856__R6Z7Q9__ERS852447_02172
ERR1913049.5587084__1.5587084	745368__A0A1T4X6K8__SAMN02745178_01452
ERR1913049.5587242__1.5587242	1263000__R5EPJ2__BN466_00954
ERR1913049.5587351__1.5587351	2108523__A0A2P2F586__LAWASA_1166
ERR1913049.5587551__1.5587551	1263000__R5EVY6__BN466_01709
ERR1913049.5587595__1.5587595	552398__T5S086__HMPREF0866_01580
ERR1913049.5587784__1.5587784	1262893__R5GKW3__BN782_01660
ERR1913049.5588070__1.5588070	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.5588241__1.5588241	166486__D4L1D0__ROSINTL182_06446
ERR1913049.5588266__1.5588266	1897011__A0A1Q6RDL4__BHW41_05540
ERR1913049.5588433__1.5588433	216816__C5E9C3__CJO32_03030
ERR1913049.5588440__1.5588440	360807__C0FPN7__ERS852444_02993
ERR1913049.5588526__1.5588526	853__A0A3E2V168__FAEPRAM212_00929
ERR1913049.5588586__1.5588586	1263000__R5EEL2__BN466_01100
ERR1913049.5588660__1.5588660	357276__I9R994__BACDOR_04044
ERR1913049.5588936__1.5588936	357276__B6W1J2__BACDOR_03380
ERR1913049.5588949__1.5588949	901__B6WQ99__BHW59_02695
ERR1913049.5589040__1.5589040	1263000__R5EF60__BN466_01316
ERR1913049.5589496__1.5589496	745368__A0A1T4X705__SAMN02745178_01472
ERR1913049.5589590__1.5589590	446660__GCA_003428235.1_00970
ERR1913049.5589853__1.5589853	821__A0A3E4WAR6__DXD64_10735
ERR1913049.5590202__1.5590202	1262927__R7EX56__BN677_00089
ERR1913049.5590270__1.5590270	1150298__R7JUW7__ERS852406_02089
ERR1913049.5590476__1.5590476	1393034__GCA_001552785.1_00502
ERR1913049.5590764__1.5590764	216816__E5Y0K4__B8809_0128
ERR1913049.5590797__1.5590797	901__B6WQ97__DHV46_07025
ERR1913049.5590856__1.5590856	901__B6WWY3__DESPIG_02606
ERR1913049.5590898__1.5590898	214856__R6YBX3__msbA_2
ERR1913049.5591029__1.5591029	821__I9R3W6__DXC16_12455
ERR1913049.5591229__1.5591229	1262927__R7EX56__BN677_00089
ERR1913049.5591377__1.5591377	901__B6WVE1__DESPIGER_2036
ERR1913049.5591634__1.5591634	1897011__A0A1Q6RDY7__BHW41_05255
ERR1913049.5591714__1.5591714	357276__B6VT86__IY41_22515
ERR1913049.5591850__1.5591850	901__B6WWE5__DHV46_10030
ERR1913049.5591978__1.5591978	28117__B0MU76__ALIPUT_00202
ERR1913049.5592211__1.5592211	853__D4JY61__C4N21_10560
ERR1913049.5592244__1.5592244	901__A0A1K1LFD7__DHV46_01840
ERR1913049.5592251__1.5592251	1262743__R5C9G8__BN727_01341
ERR1913049.5592359__1.5592359	1262927__R7EX56__BN677_00089
ERR1913049.5592379__1.5592379	74426__group_1871
ERR1913049.5592742__1.5592742	357276__I9QBT7__BSEG_03340
ERR1913049.5592787__1.5592787	35833__E5Y3G7__HMPREF0179_00728
ERR1913049.5592974__1.5592974	166486__D4KZW9__degS
ERR1913049.5592994__1.5592994	1263000__R5EQI3__BN466_00125
ERR1913049.5594144__1.5594144	821__C3RB94__DXC03_15585
ERR1913049.5594160__1.5594160	216816__A0A374SVM3__BLSL_0492
ERR1913049.5594371__1.5594371	357276__A0A076ITU4__EL88_22160
ERR1913049.5594453__1.5594453	376805__F0R8B1__Bacsa_3573
ERR1913049.5594706__1.5594706	1897011__A0A1Q6RH97__BHW41_01945
ERR1913049.5594774__1.5594774	1896974__A0A1Q6H018__BHV77_13175
ERR1913049.5594777__1.5594777	1393034__GCA_001552785.1_00516
ERR1913049.5594840__1.5594840	214856__I3YPQ3__Alfi_2711
ERR1913049.5594866__1.5594866	1235835__R9LCU2__C814_02677
ERR1913049.5595065__1.5595065	33025__A0A395JBU5__C8D73_10423
ERR1913049.5595648__1.5595648	214856__A0A174EJT5__mnmA
ERR1913049.5595658__1.5595658	853__R6QDR1__C4N27_08170
ERR1913049.5595812__1.5595812	1262927__R7EX56__BN677_00089
ERR1913049.5596292__1.5596292	1263000__R5EU91__BN466_01432
ERR1913049.5596372__1.5596372	28117__B0MTV3__BHV66_06405
ERR1913049.5596509__1.5596509	1897011__A0A1Q6REW8__BHW41_04435
ERR1913049.5596457__1.5596457	1262911__R6H0U7__BN557_01104
ERR1913049.5596525__1.5596525	901__B6WVD2__DESPIGER_2029
ERR1913049.5596913__1.5596913	216816__A0A1V8QFN0__HMPREF1315_0061
ERR1913049.5596973__1.5596973	1897011__A0A1Q6RFK0__BHW41_03420
ERR1913049.5597123__1.5597123	901__B6WY46__DESPIGER_1451
ERR1913049.5597622__1.5597622	1897011__A0A1Q6RDB1__BHW41_05850
ERR1913049.5597999__1.5597999	853__A0A2A7B1Y7__C7K05_11930
ERR1913049.5598017__1.5598017	1897011__A0A1Q6RGA5__BHW41_02775
ERR1913049.5598295__1.5598295	166486__D4KXB5__ROSINTL182_05909
ERR1913049.5598298__1.5598298	745368__A0A1T4Y2H2__SAMN02745178_02630
ERR1913049.5598460__1.5598460	39485__A0A175A403__EUBELI_20577
ERR1913049.5599077__1.5599077	853__A0A173XRA8__CGS56_09290
ERR1913049.5599267__1.5599267	1262927__R7EX56__BN677_00089
ERR1913049.5599451__1.5599451	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.5599609__1.5599609	1393034__GCA_001552785.1_00728
ERR1913049.5600052__1.5600052	39488__A0A173SK21__EUBHAL_00799
ERR1913049.5600134__1.5600134	28117__B0MY36__BHV66_05185
ERR1913049.5600406__1.5600406	1263044__GCA_000433375.1_03640
ERR1913049.5600683__1.5600683	572010__atpD
ERR1913049.5600759__1.5600759	214856__I3YMC8__ERS852447_02666
ERR1913049.5600807__1.5600807	1656__F2UYI8__HMPREF0059_01143
ERR1913049.5600849__1.5600849	1262886__R6QNU9__BN563_00617
ERR1913049.5601379__1.5601379	1235793__R9KSF0__C809_01679
ERR1913049.5601434__1.5601434	853__A0A174C5M1__CGS58_04460
ERR1913049.5601699__1.5601699	39488__A0A173T8Z7__hemZ_2
ERR1913049.5601713__1.5601713	166486__D4L337__msbA_4
ERR1913049.5601770__1.5601770	1263000__R5EF60__BN466_01316
ERR1913049.5601800__1.5601800	147206__GCF_000156215.1_01776
ERR1913049.5601915__1.5601915	901__B6WVN3__DHV46_02690
ERR1913049.5601939__1.5601939	1262886__R6QNU9__BN563_00617
ERR1913049.5602407__1.5602407	1262992__R5CXM8__BN795_01024
ERR1913049.5602665__1.5602665	853__A0A173RZ39__C4N22_01650
ERR1913049.5602823__1.5602823	1263000__R5EGY6__BN466_00973
ERR1913049.5602853__1.5602853	1897011__A0A1Q6RCY0__BHW41_05945
ERR1913049.5603478__1.5603478	1501391__GCA_000786575.1_00107
ERR1913049.5603483__1.5603483	821__U6RDC2__DXD46_15675
ERR1913049.5603492__1.5603492	39491__A0A396FNY7__LD38_16155
ERR1913049.5603551__1.5603551	901__B6WX14__mviN
ERR1913049.5603936__1.5603936	2108523__A0A2P2F4E1__LAWASA_871
ERR1913049.5604649__1.5604649	1262911__R6HP91__BN557_01264
ERR1913049.5604839__1.5604839	1262911__R6GLF4__BN557_01493
ERR1913049.5605084__1.5605084	328813__A0A1Y3QRL5__B5G41_11625
ERR1913049.5605123__1.5605123	1897011__A0A1Q6RG62__BHW41_02455
ERR1913049.5605421__1.5605421	214856__A0A175A6T5__ERS852447_02658
ERR1913049.5605448__1.5605448	901__B6WQD5__DESPIG_00255
ERR1913049.5605585__1.5605585	901__B6WX14__mviN
ERR1913049.5605929__1.5605929	28117__B0N028__BHV66_05935
ERR1913049.5605983__1.5605983	572010__pnp
ERR1913049.5605992__1.5605992	853__A0A3E2W3R8__FAEPRAM212_00849
ERR1913049.5606189__1.5606189	214856__I3YMN6__Alfi_1938
ERR1913049.5606271__1.5606271	172901__A0A2U1AAK5__C8D82_1615
ERR1913049.5606308__1.5606308	216816__A0A396FRQ5__DD678_01245
ERR1913049.5606488__1.5606488	901__B6WY04__BHW59_00740
ERR1913049.5606635__1.5606635	1897011__A0A1Q6RDY7__BHW41_05255
ERR1913049.5606880__1.5606880	28117__B0MTH2__ALIPUT_00061
ERR1913049.5606884__1.5606884	47678__R5UST1__ERS852558_03505
ERR1913049.5607032__1.5607032	1897011__A0A1Q6RBR7__BHW41_06875
ERR1913049.5607128__1.5607128	1263000__R5EGY6__BN466_00973
ERR1913049.5607147__1.5607147	1897011__A0A1Q6RHZ2__BHW41_00730
ERR1913049.5607200__1.5607200	39485__C4Z058__ERS852492_00130
ERR1913049.5607256__1.5607256	853__A8SB03__C4Q21_07960
ERR1913049.5607510__1.5607510	853__D4K7X0__DW905_09540
ERR1913049.5607578__1.5607578	1262911__R6GT12__BN557_01070
ERR1913049.5607656__1.5607656	901__B6WXF1__DESPIGER_1660
ERR1913049.5607668__1.5607668	1262927__R7EX56__BN677_00089
ERR1913049.5607904__1.5607904	572010__rpoB
ERR1913049.5607959__1.5607959	1262911__R6H2J2__BN557_01228
ERR1913049.5608655__1.5608655	47678__R5UXJ2__DW706_08325
ERR1913049.5608835__1.5608835	1262927__R7EX56__BN677_00089
ERR1913049.5608953__1.5608953	214856__R6Y0B9__ERS852559_00164
ERR1913049.5608984__1.5608984	901__B6WXK8__DESPIG_02835
ERR1913049.5609038__1.5609038	901__B6WUY7__DHV46_11425
ERR1913049.5609351__1.5609351	166486__D4KX29__ROSINTL182_09734
ERR1913049.5609858__1.5609858	901__B6WRI9__DESPIGER_0385
ERR1913049.5610052__1.5610052	821__I9R3W6__DXC16_12455
ERR1913049.5610058__1.5610058	820__A0A174CG08__DXB62_13215
ERR1913049.5610294__1.5610294	28117__B0MYI9__BHV66_05415
ERR1913049.5610302__1.5610302	454155__F3QXY1__HMPREF9442_03071
ERR1913049.5610371__1.5610371	214856__A0A173Z1B0__ERS852447_00765
ERR1913049.5610354__1.5610354	74426__group_4808
ERR1913049.5610480__1.5610480	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.5611098__1.5611098	47678__R5U2X1__ERS852494_00033
ERR1913049.5611338__1.5611338	1628085__A0A3E2XSL7__C7386_12131
ERR1913049.5611762__1.5611762	1796646__A0A1B1S8E7__ADH68_13145
ERR1913049.5611963__1.5611963	1262911__R6H2J2__BN557_01228
ERR1913049.5611998__1.5611998	46228__V8C6B2__DXD17_09805
ERR1913049.5612016__1.5612016	1796646__A0A1B1S8E7__ADH68_13145
ERR1913049.5612069__1.5612069	28117__B0MXU6__ALIPUT_01958
ERR1913049.5612046__1.5612046	376805__F0R8B1__Bacsa_3573
ERR1913049.5612219__1.5612219	39491__A0A396FPV7__ERS852580_01177
ERR1913049.5612267__1.5612267	394340__metK
ERR1913049.5612274__1.5612274	901__B6WTX7__DESPIGER_1193
ERR1913049.5612278__1.5612278	214856__R6XKW1__ERS852559_01141
ERR1913049.5612411__1.5612411	853__E2ZGD9__C7J97_11715
ERR1913049.5612646__1.5612646	853__E2ZGD9__C7J97_11715
ERR1913049.5612698__1.5612698	28117__R7JIY2__BHV66_06465
ERR1913049.5612733__1.5612733	853__A8SCP3__C4N26_07960
ERR1913049.5612766__1.5612766	360807__A0A0M6WV00__ERS852444_02114
ERR1913049.5612897__1.5612897	28117__B0MVL2__BHV66_01645
ERR1913049.5612938__1.5612938	1262911__R6H1A6__BN557_01286
ERR1913049.5613003__1.5613003	1501391__GCA_000786575.1_00027
ERR1913049.5613058__1.5613058	454154__G5SPC2__HMPREF9441_01204
ERR1913049.5613144__1.5613144	1501391__GCA_000786575.1_00150
ERR1913049.5613223__1.5613223	360807__C0FZM4__RIL183_06871
ERR1913049.5613258__1.5613258	214856__A0A175A6T5__ERS852447_02658
ERR1913049.5613411__1.5613411	28117__B0MU76__ALIPUT_00202
ERR1913049.5613509__1.5613509	39485__A0A174ZBK4__ERS852490_01585
ERR1913049.5613696__1.5613696	74426__nifJ
ERR1913049.5613699__1.5613699	28117__B0MWX3__BHV66_03010
ERR1913049.5613669__1.5613669	901__B6WTW8__DESPIGER_1202
ERR1913049.5613796__1.5613796	1262927__R7EX56__BN677_00089
ERR1913049.5614059__1.5614059	1897011__A0A1Q6RI11__BHW41_00845
ERR1913049.5614070__1.5614070	1897011__A0A1Q6RBR7__BHW41_06875
ERR1913049.5614119__1.5614119	28116__A0A1Y4Q119__DXD69_10975
ERR1913049.5615043__1.5615043	674529__R6UPU0__SAMN05444400_108101
ERR1913049.5615382__1.5615382	1897011__A0A1Q6RC34__BHW41_06455
ERR1913049.5615615__1.5615615	216816__A0A0S2MI06__pepV
ERR1913049.5615786__1.5615786	1897011__A0A1Q6RG59__BHW41_02475
ERR1913049.5615921__1.5615921	853__A0A3E2V168__FAEPRAM212_00929
ERR1913049.5616432__1.5616432	166486__D4L398__ERS852572_03633
ERR1913049.5616484__1.5616484	446660__GCA_003428235.1_01237
ERR1913049.5616795__1.5616795	1262927__R7EX56__BN677_00089
ERR1913049.5616984__1.5616984	901__B6WVN3__DHV46_02690
ERR1913049.5617103__1.5617103	28117__B0MY40__BHV66_05170
ERR1913049.5617571__1.5617571	821__A0A174RA14__M099_1655
ERR1913049.5617690__1.5617690	39492__D4JQS6__ykoD
ERR1913049.5618086__1.5618086	1263000__R5EXT3__BN466_02213
ERR1913049.5618211__1.5618211	1263000__R5ESM1__BN466_01440
ERR1913049.5618215__1.5618215	166486__D4L284__ERS852572_01651
ERR1913049.5618345__1.5618345	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.5618636__1.5618636	821__A0A396ER29__ERS852457_02298
ERR1913049.5618931__1.5618931	1628085__A0A2U1BCY4__C7386_10635
ERR1913049.5619036__1.5619036	820__A0A3E4VXP2__yesR
ERR1913049.5619159__1.5619159	33043__A0A173ZEP9__araC_1
ERR1913049.5619208__1.5619208	1897011__A0A1Q6RH73__BHW41_01885
ERR1913049.5619683__1.5619683	328814__GCA_004558275.1_01002
ERR1913049.5619842__1.5619842	853__A0A174BA00__DW905_01145
ERR1913049.5620075__1.5620075	28117__B0MY41__BHV66_05165
ERR1913049.5620344__1.5620344	1263030__R5CX12__BN705_00275
ERR1913049.5620345__1.5620345	901__B6WXA0__aroE
ERR1913049.5620417__1.5620417	1897011__A0A1Q6RDY7__BHW41_05255
ERR1913049.5620510__1.5620510	2108523__A0A2P2F586__LAWASA_1166
ERR1913049.5620931__1.5620931	166486__D4KMI6__ERS852572_01515
ERR1913049.5621607__1.5621607	1897011__A0A1Q6RC30__BHW41_06700
ERR1913049.5621725__1.5621725	1262927__R7EX56__BN677_00089
ERR1913049.5621800__1.5621800	674529__R6V7P0__SAMN05444400_102331
ERR1913049.5622086__1.5622086	328814__GCA_004558275.1_00296
ERR1913049.5622217__1.5622217	39491__A0A395V464__EUBREC_1509
ERR1913049.5622882__1.5622882	166486__D4KNM9__ERS852572_00072
ERR1913049.5623170__1.5623170	214856__A0A174EJT5__mnmA
ERR1913049.5623423__1.5623423	901__B6WR00__DESPIGER_0128
ERR1913049.5623988__1.5623988	1897011__A0A1Q6RE52__BHW41_04690
ERR1913049.5624315__1.5624315	1897011__A0A1Q6RDJ0__BHW41_05420
ERR1913049.5624547__1.5624547	1262927__R7EX56__BN677_00089
ERR1913049.5624611__1.5624611	871327__A0A1H5WNU7__SAMN05444001_11221
ERR1913049.5624642__1.5624642	106588__A6P303__BACCAP_04887
ERR1913049.5624681__1.5624681	204516__U6RR05__HMPREF1534_00736
ERR1913049.5624756__1.5624756	853__A8SCP3__C4N26_07960
ERR1913049.5624704__1.5624704	853__A0A3E2U7E6__ERS852582_01640
ERR1913049.5624955__1.5624955	1262927__R7EX56__BN677_00089
ERR1913049.5624924__1.5624924	1262927__R7EX56__BN677_00089
ERR1913049.5625161__1.5625161	33025__A0A395J9R3__C8D73_10817
ERR1913049.5625388__1.5625388	39488__C0EUG1__DXD91_05025
ERR1913049.5625449__1.5625449	1262911__R6H2J2__BN557_01228
ERR1913049.5626370__1.5626370	1263000__R5EQY7__BN466_01150
ERR1913049.5626823__1.5626823	410072__C0B4V0__ERS852481_02420
ERR1913049.5627220__1.5627220	745368__A0A1T4Y963__SAMN02745178_02859
ERR1913049.5627267__1.5627267	1262927__R7EX56__BN677_00089
ERR1913049.5627545__1.5627545	821__A0A3E4XY72__NCTC10583_01067
ERR1913049.5627856__1.5627856	853__E2ZGD9__C7J97_11715
ERR1913049.5628012__1.5628012	166486__D4KV78__aroA
ERR1913049.5628144__1.5628144	1235835__R9LCU2__C814_02677
ERR1913049.5628395__1.5628395	214856__R6XKW1__ERS852559_01141
ERR1913049.5628529__1.5628529	39486__B0G8A7__DXD82_06625
ERR1913049.5628973__1.5628973	901__B6WVJ0__BHW59_08380
ERR1913049.5629843__1.5629843	39492__D4JQS6__ykoD
ERR1913049.5629971__1.5629971	820__A0A174F0C1__nreB
ERR1913049.5630034__1.5630034	328814__GCA_004558275.1_00288
ERR1913049.5630327__1.5630327	74426__rpoB
ERR1913049.5630357__1.5630357	745368__A0A1T4Y2H2__SAMN02745178_02630
ERR1913049.5630675__1.5630675	28117__B0MTW8__ALIPUT_00502
ERR1913049.5630717__1.5630717	47678__R5UU99__C5Z00_11925
ERR1913049.5630953__1.5630953	901__B6WPV2__DHV46_04070
ERR1913049.5630957__1.5630957	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.5631247__1.5631247	901__B6WTW8__DESPIGER_1202
ERR1913049.5631569__1.5631569	357276__A0A076IYG1__B5F95_22465
ERR1913049.5631598__1.5631598	1897011__A0A1Q6RH61__BHW41_01970
ERR1913049.5631734__1.5631734	820__A0A3E4VZY4__ERS852554_01211
ERR1913049.5631922__1.5631922	1262927__R7EX56__BN677_00089
ERR1913049.5631992__1.5631992	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.5632008__1.5632008	853__A0A3E2U7E6__ERS852582_01640
ERR1913049.5632254__1.5632254	216816__B3DNW2__BL171B_07980
ERR1913049.5632699__1.5632699	1262927__R7EX56__BN677_00089
ERR1913049.5632727__1.5632727	39491__D6E118__DXB69_05765
ERR1913049.5632790__1.5632790	853__A0A3E2W3R8__FAEPRAM212_00849
ERR1913049.5632850__1.5632850	818__R6VB25__BSIG_5053
ERR1913049.5632909__1.5632909	1897011__A0A1Q6RGG6__BHW41_02770
ERR1913049.5633069__1.5633069	1550024__G9RYX6__ASJ35_10025
ERR1913049.5633708__1.5633708	745368__A0A1T4XF62__SAMN02745178_01833
ERR1913049.5634305__1.5634305	292800__G9YWZ8__A4U99_12635
ERR1913049.5634658__1.5634658	292800__G9YUV1__A4U99_06820
ERR1913049.5634957__1.5634957	35833__E5YB06__HMPREF0179_03378
ERR1913049.5635035__1.5635035	454155__F3QQI3__HMPREF9442_00425
ERR1913049.5635037__1.5635037	901__A0A1K1LG50__DESPIG_01817
ERR1913049.5635144__1.5635144	901__B6WY50__DESPIGER_1446
ERR1913049.5635112__1.5635112	471189__GCA_003340385.1_00303
ERR1913049.5635253__1.5635253	1262911__R6H212__BN557_01031
ERR1913049.5635410__1.5635410	28117__B0MTS2__ALIPUT_00159
ERR1913049.5635412__1.5635412	28116__C3R1N5__SAMN05444282_12443
ERR1913049.5635964__1.5635964	28117__B0MYI9__BHV66_05415
ERR1913049.5636027__1.5636027	1897011__A0A1Q6RF49__BHW41_03110
ERR1913049.5636204__1.5636204	1150298__R7JPB1__corA
ERR1913049.5636300__1.5636300	214856__A0A175A6T5__ERS852447_02658
ERR1913049.5636531__1.5636531	853__A0A1Q6QQK2__FAEPRAA2165_01190
ERR1913049.5636544__1.5636544	1262927__R7EX56__BN677_00089
ERR1913049.5636616__1.5636616	901__B6WR31__DESPIG_00511
ERR1913049.5636791__1.5636791	1628085__A0A1C6BMM1__C7386_11221
ERR1913049.5636840__1.5636840	1150298__A0A174HXS4__ERS852498_00503
ERR1913049.5637019__1.5637019	301302__R5UPH9__M72_00521
ERR1913049.5637379__1.5637379	204516__U6R9H3__HMPREF1534_03348
ERR1913049.5637459__1.5637459	901__B6WTW8__DESPIGER_1202
ERR1913049.5637519__1.5637519	901__B6WVE2__DHV46_05785
ERR1913049.5637607__1.5637607	1150298__R7JV71__ERS852498_00755
ERR1913049.5638037__1.5638037	1263000__R5ESM1__BN466_01440
ERR1913049.5638141__1.5638141	216816__Q8G464__BFS25_05925
ERR1913049.5638545__1.5638545	853__A0A173T0Y8__CGS54_07215
ERR1913049.5638659__1.5638659	1897011__A0A1Q6RC30__BHW41_06700
ERR1913049.5639010__1.5639010	1897011__A0A1Q6RH97__BHW41_01945
ERR1913049.5639062__1.5639062	1262927__R7EX56__BN677_00089
ERR1913049.5639253__1.5639253	292800__A0A1C7FHV2__HMPREF9460_00045
ERR1913049.5639392__1.5639392	28117__B0MTH2__ALIPUT_00061
ERR1913049.5639456__1.5639456	1262927__R7EX56__BN677_00089
ERR1913049.5639950__1.5639950	1262744__R6FST0__BN744_00381
ERR1913049.5640138__1.5640138	901__B6WQT6__DESPIG_00415
ERR1913049.5640277__1.5640277	1262911__R6GTF7__BN557_01242
ERR1913049.5640283__1.5640283	28117__B0N028__BHV66_05935
ERR1913049.5640624__1.5640624	166486__D4L1L1__ROSINTL182_05277
ERR1913049.5640703__1.5640703	745368__A0A1T4XUU0__SAMN02745178_02347
ERR1913049.5640813__1.5640813	901__B6WXF1__DESPIGER_1660
ERR1913049.5640979__1.5640979	301301__A0A395VAV2__RHOM_03775
ERR1913049.5641169__1.5641169	301301__A0A173Z460__sunS_1
ERR1913049.5641255__1.5641255	246787__A0A0P0G254__axeA1_2
ERR1913049.5641357__1.5641357	901__B6WXH1__DESPIGER_1644
ERR1913049.5641457__1.5641457	1297617__A0A0S2W2I7__BIV19_00590
ERR1913049.5641504__1.5641504	371601__I9UPW7__BN890_25900
ERR1913049.5641788__1.5641788	745368__A0A1T4X6K8__SAMN02745178_01452
ERR1913049.5641774__1.5641774	28117__B0MYP3__BHV66_04995
ERR1913049.5642191__1.5642191	166486__D4KZH8__ERS852572_00419
ERR1913049.5642244__1.5642244	1263000__R5EU91__BN466_01432
ERR1913049.5642313__1.5642313	28117__B0MVL5__BHV66_01660
ERR1913049.5642396__1.5642396	853__A0A2A7B1Y7__C7K05_11930
ERR1913049.5642488__1.5642488	1262911__R6GI18__BN557_01377
ERR1913049.5642608__1.5642608	853__A0A174C5M1__CGS58_04460
ERR1913049.5642710__1.5642710	1262886__R6QPN8__BN563_00914
ERR1913049.5642881__1.5642881	853__E2ZGD9__C7J97_11715
ERR1913049.5642939__1.5642939	821__A0A174V2F3__NCTC10583_01474
ERR1913049.5643047__1.5643047	1897011__A0A1Q6RDG0__BHW41_05600
