ERR1913049.341__1.341	1262886__R6QAT8__BN563_00993
ERR1913049.5848778__1.5848778	1262927__R7EX56__BN677_00089
ERR1913049.5849012__1.5849012	39488__C0EUW7__ERS852578_01381
ERR1913049.5849034__1.5849034	1262927__R7EX56__BN677_00089
ERR1913049.5849106__1.5849106	1897011__A0A1Q6RDY0__BHW41_05385
ERR1913049.5849504__1.5849504	821__A0A174V2F3__NCTC10583_01474
ERR1913049.5849570__1.5849570	1262911__R6GZX7__BN557_00838
ERR1913049.5849708__1.5849708	853__A0A3E2V168__FAEPRAM212_00929
ERR1913049.5850362__1.5850362	1263006__R6MQA3__BN515_02104
ERR1913049.5850491__1.5850491	1897011__A0A1Q6RDV6__BHW41_05295
ERR1913049.5850474__1.5850474	901__B6WVW1__DHV46_02970
ERR1913049.5850507__1.5850507	1262911__R6GN99__BN557_01784
ERR1913049.5850515__1.5850515	204516__U6RFU0__HMPREF1534_02545
ERR1913049.5850622__1.5850622	47678__R5UWN2__BACCAC_01649
ERR1913049.5850773__1.5850773	901__B6WVW1__DHV46_02970
ERR1913049.5850884__1.5850884	166486__A0A1Q6SCR5__ROSINTL182_05686
ERR1913049.5850991__1.5850991	1897011__A0A1Q6RE67__BHW41_04635
ERR1913049.5851109__1.5851109	292800__A0A174QD59__HMPREF9460_00733
ERR1913049.5851243__1.5851243	1262927__R7EX56__BN677_00089
ERR1913049.5851343__1.5851343	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913049.5851428__1.5851428	74426__rpoB
ERR1913049.5851510__1.5851510	1897011__A0A1Q6RGC4__BHW41_02800
ERR1913049.5851589__1.5851589	301301__A0A395V5W5__RHOM_01200
ERR1913049.5851619__1.5851619	328814__GCA_004558275.1_00035
ERR1913049.5851795__1.5851795	28117__B0MXU6__ALIPUT_01958
ERR1913049.5852074__1.5852074	1263000__R5EPJ2__BN466_00954
ERR1913049.5852186__1.5852186	216816__A0A0A0UDU9__BL1246
ERR1913049.5852196__1.5852196	1262927__R7EX56__BN677_00089
ERR1913049.5852464__1.5852464	28117__B0MY36__BHV66_05185
ERR1913049.5852727__1.5852727	853__A0A173RZ39__C4N22_01650
ERR1913049.5853071__1.5853071	901__B6WTQ4__DESPIGER_1255
ERR1913049.5853267__1.5853267	28117__B0MWZ9__ALIPUT_01735
ERR1913049.5853363__1.5853363	1262927__R7EX56__BN677_00089
ERR1913049.5853426__1.5853426	1897011__A0A1Q6RGA5__BHW41_02775
ERR1913049.5853494__1.5853494	106588__A6P303__BACCAP_04887
ERR1913049.5853505__1.5853505	1897011__A0A1Q6RG95__BHW41_02720
ERR1913049.5853589__1.5853589	1262927__R7EX56__BN677_00089
ERR1913049.5853742__1.5853742	1262927__R7EX56__BN677_00089
ERR1913049.5854064__1.5854064	147206__GCF_000156215.1_01773
ERR1913049.5854110__1.5854110	1897011__A0A1Q6RH29__BHW41_01570
ERR1913049.5854199__1.5854199	572010__hgdC_1
ERR1913049.5854539__1.5854539	1263000__R5EC87__BN466_00713
ERR1913049.5854703__1.5854703	853__A0A3E2W3R8__FAEPRAM212_00849
ERR1913049.5854758__1.5854758	1262911__R6HHR1__BN557_01622
ERR1913049.5854802__1.5854802	1501391__GCA_000786575.1_00147
ERR1913049.5854866__1.5854866	901__B6WQ97__DHV46_07025
ERR1913049.5854846__1.5854846	166486__D4KVZ2__cbiT
ERR1913049.5855188__1.5855188	1262927__R7EX56__BN677_00089
ERR1913049.5855259__1.5855259	1897011__A0A1Q6RGE1__BHW41_02880
ERR1913049.5855339__1.5855339	1897011__A0A1Q6RH29__BHW41_01570
ERR1913049.5855767__1.5855767	214856__A0A174EJT5__mnmA
ERR1913049.5855770__1.5855770	853__A0A173RZ39__C4N22_01650
ERR1913049.5855953__1.5855953	820__A0A173YYG4__evgS_3
ERR1913049.5856144__1.5856144	1263000__R5EMU9__BN466_00667
ERR1913049.5856148__1.5856148	1262911__R6HHR1__BN557_01622
ERR1913049.5856179__1.5856179	1897011__A0A1Q6RH29__BHW41_01570
ERR1913049.5856272__1.5856272	901__B6WUL1__DESPIG_01755
ERR1913049.5856348__1.5856348	246787__A0A108T429__BACCELL_00192
ERR1913049.5856493__1.5856493	74426__rpoB
ERR1913049.5856596__1.5856596	454154__G5SSX4__HMPREF9441_02474
ERR1913049.5856618__1.5856618	446660__GCA_003428235.1_01982
ERR1913049.5856822__1.5856822	901__B6WTC8__DESPIGER_0642
ERR1913049.5857367__1.5857367	1262927__R7EX56__BN677_00089
ERR1913049.5857466__1.5857466	166486__D4L284__ERS852572_01651
ERR1913049.5857509__1.5857509	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.5857707__1.5857707	471189__GCA_003340385.1_00567
ERR1913049.5857915__1.5857915	1897011__A0A1Q6RG59__BHW41_02475
ERR1913049.5857950__1.5857950	821__D4VD59__BHV80_04260
ERR1913049.5858187__1.5858187	1150298__R7JSE8__coaX_1
ERR1913049.5858374__1.5858374	360807__A0A173YXM7__RIL183_19241
ERR1913049.5858544__1.5858544	1263000__R5EQI3__BN466_00125
ERR1913049.5858625__1.5858625	1262927__R7EX56__BN677_00089
ERR1913049.5858759__1.5858759	1262911__R6GP42__BN557_00222
ERR1913049.5858766__1.5858766	376805__F0QZX4__Bacsa_0543
ERR1913049.5858959__1.5858959	853__A0A173RZ39__C4N22_01650
ERR1913049.5859011__1.5859011	28117__B0MXW9__ALIPUT_01981
ERR1913049.5859056__1.5859056	487174__K0WV13__DIT83_10890
ERR1913049.5859172__1.5859172	853__A0A174C5M1__CGS58_04460
ERR1913049.5859280__1.5859280	446660__GCA_003428235.1_01223
ERR1913049.5859294__1.5859294	33043__A0A173ZEP9__araC_1
ERR1913049.5859460__1.5859460	28117__B0MVL2__BHV66_01645
ERR1913049.5859725__1.5859725	1262911__R6GT99__BN557_01335
ERR1913049.5859770__1.5859770	821__I9R3W6__DXC16_12455
ERR1913049.5859844__1.5859844	853__A0A3E2U7E6__ERS852582_01640
ERR1913049.5859987__1.5859987	1262927__R7EX56__BN677_00089
ERR1913049.5860220__1.5860220	147206__GCF_000156215.1_01774
ERR1913049.5860284__1.5860284	901__B6WTQ4__DESPIGER_1255
ERR1913049.5860357__1.5860357	1897011__A0A1Q6RDI4__BHW41_05605
ERR1913049.5860515__1.5860515	544645__A0A1U7LBK0__DXC42_07670
ERR1913049.5860614__1.5860614	1262927__R7EX56__BN677_00089
ERR1913049.5860728__1.5860728	1263000__R5EFJ5__BN466_01372
ERR1913049.5860778__1.5860778	745368__A0A1T4X6K8__SAMN02745178_01452
ERR1913049.5860950__1.5860950	301301__G2SZ82__RHOM_00970
ERR1913049.5861000__1.5861000	1263000__R5EC87__BN466_00713
ERR1913049.5861473__1.5861473	1262911__R6HH15__BN557_01507
ERR1913049.5861494__1.5861494	1897011__A0A1Q6RG48__BHW41_02345
ERR1913049.5861899__1.5861899	853__D4K7X0__DW905_09540
ERR1913049.5862028__1.5862028	1897011__A0A1Q6RDN7__BHW41_05650
ERR1913049.5862064__1.5862064	214856__I3YMC8__ERS852447_02666
ERR1913049.5862160__1.5862160	28117__B0MTV5__BHV66_06415
ERR1913049.5862166__1.5862166	901__B6WR27__lnt
ERR1913049.5862220__1.5862220	166486__D4KRN9__ERS852572_01822
ERR1913049.5862351__1.5862351	1501391__GCA_000786575.1_00027
ERR1913049.5862652__1.5862652	821__A0A396F1N0__M099_1553
ERR1913049.5862715__1.5862715	214856__A0A174EJT5__mnmA
ERR1913049.5862749__1.5862749	446660__GCA_003428235.1_00726
ERR1913049.5862968__1.5862968	46228__B5CLJ3__HMPREF1202_00485
ERR1913049.5863081__1.5863081	74426__purL
ERR1913049.5863092__1.5863092	1501391__GCA_000786575.1_00024
ERR1913049.5863272__1.5863272	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.5863320__1.5863320	901__B6WY35__DESPIGER_1461
ERR1913049.5863878__1.5863878	1262992__R5CXL9__BN795_01014
ERR1913049.5864032__1.5864032	35833__S2KTD2__HMPREF0179_05242
ERR1913049.5864055__1.5864055	216816__E5Y0K4__B8809_0128
ERR1913049.5864669__1.5864669	74426__rpoC
ERR1913049.5864648__1.5864648	853__A0A174UDE9__C4N25_12775
ERR1913049.5865158__1.5865158	1262927__R7EX56__BN677_00089
ERR1913049.5865172__1.5865172	1263000__R5EFJ5__BN466_01372
ERR1913049.5865184__1.5865184	1262927__R7EX56__BN677_00089
ERR1913049.5865282__1.5865282	47678__R5U7L8__DXB67_16595
ERR1913049.5865413__1.5865413	853__A0A173YYY4__DWZ04_09420
ERR1913049.5865482__1.5865482	1262927__R7EX56__BN677_00089
ERR1913049.5865688__1.5865688	74426__group_1871
ERR1913049.5865715__1.5865715	1297617__A0A0S2W6C8__IB211_02510
ERR1913049.5865861__1.5865861	572010__rplB
ERR1913049.5865965__1.5865965	28117__B0MXL6__ALIPUT_01851
ERR1913049.5866014__1.5866014	328814__GCA_004558275.1_01003
ERR1913049.5866280__1.5866280	1262927__R7EX56__BN677_00089
ERR1913049.5866467__1.5866467	821__R6F3Y1__SAMN04487923_104318
ERR1913049.5866937__1.5866937	1796646__A0A1B1S8E7__ADH68_13145
ERR1913049.5867005__1.5867005	901__B6WXH1__DESPIGER_1644
ERR1913049.5867064__1.5867064	901__B6WXK8__DESPIG_02835
ERR1913049.5867180__1.5867180	853__A0A3E2V168__FAEPRAM212_00929
ERR1913049.5867188__1.5867188	28117__B0MXW9__ALIPUT_01981
ERR1913049.5867371__1.5867371	1262911__R6GZX7__BN557_00838
ERR1913049.5867839__1.5867839	28117__B0MYP3__BHV66_04995
ERR1913049.5867912__1.5867912	745368__A0A1T4W6M6__SAMN02745178_00035
ERR1913049.5868008__1.5868008	1262927__R7EX56__BN677_00089
ERR1913049.5868259__1.5868259	1262927__R7EX56__BN677_00089
ERR1913049.5868799__1.5868799	853__A0A329UEG4__CHR60_00585
ERR1913049.5868982__1.5868982	745368__A0A1T4XVH8__SAMN02745178_02336
ERR1913049.5869056__1.5869056	1262886__R6Q9D7__BN563_00573
ERR1913049.5869447__1.5869447	28117__B0N028__BHV66_05935
ERR1913049.5869534__1.5869534	35833__E5Y6S3__HMPREF0179_01886
ERR1913049.5869540__1.5869540	446660__GCA_003428235.1_00882
ERR1913049.5869908__1.5869908	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.5869932__1.5869932	74426__purL
ERR1913049.5870120__1.5870120	853__A0A173YYY4__DWZ04_09420
ERR1913049.5870275__1.5870275	28117__B0MWX3__BHV66_03010
ERR1913049.5870396__1.5870396	1501391__GCA_000786575.1_00041
ERR1913049.5870410__1.5870410	204516__U6R9E6__HMPREF1534_03149
ERR1913049.5870516__1.5870516	28117__B0MXU6__ALIPUT_01958
ERR1913049.5870561__1.5870561	471189__GCA_003340385.1_00197
ERR1913049.5870711__1.5870711	28117__R7JJM9__ALIPUT_00662
ERR1913049.5870741__1.5870741	328814__GCA_004558275.1_01393
ERR1913049.5870904__1.5870904	1262927__R7EX56__BN677_00089
ERR1913049.5871191__1.5871191	1897011__A0A1Q6RDB1__BHW41_05850
ERR1913049.5871251__1.5871251	1897011__A0A1Q6RH37__BHW41_01795
ERR1913049.5871336__1.5871336	28117__B0MY40__BHV66_05170
ERR1913049.5871490__1.5871490	147206__GCF_000156215.1_01776
ERR1913049.5871526__1.5871526	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.5871627__1.5871627	1099853__U5CJQ4__NSB1T_11640
ERR1913049.5872015__1.5872015	901__A0A1K1LGQ2__DESPIG_02072
ERR1913049.5872098__1.5872098	487174__K0X1H0__DDY40_11080
ERR1913049.5872204__1.5872204	74426__asnS
ERR1913049.5872370__1.5872370	674529__R6V730__DXB21_06405
ERR1913049.5872769__1.5872769	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913049.5872931__1.5872931	39488__A0A174IFL3__DXD91_00270
ERR1913049.5872972__1.5872972	166486__D4L456__rpfG_10
ERR1913049.5873048__1.5873048	1262911__R6H2J2__BN557_01228
ERR1913049.5873073__1.5873073	28117__B0MYP3__BHV66_04995
ERR1913049.5873248__1.5873248	901__B6WV45__DESPIGER_1962
ERR1913049.5873780__1.5873780	487174__K0XDZ0__HMPREF9448_02863
ERR1913049.5874293__1.5874293	1262911__R6GQM3__BN557_01245
ERR1913049.5874381__1.5874381	1897011__A0A1Q6RFG0__BHW41_03665
ERR1913049.5874395__1.5874395	1897011__A0A1Q6RF71__BHW41_03215
ERR1913049.5874596__1.5874596	2108523__A0A2P2F504__LAWASA_1087
ERR1913049.5875045__1.5875045	28117__A0A1Q6F5G6__ALIPUT_00577
ERR1913049.5875118__1.5875118	28117__R7JQW0__ALIPUT_01453
ERR1913049.5875111__1.5875111	74426__rpoB
ERR1913049.5875304__1.5875304	172901__A0A2U1B3W1__C8D82_10959
ERR1913049.5875564__1.5875564	446660__GCA_003428235.1_01320
ERR1913049.5875613__1.5875613	1262927__R7EX56__BN677_00089
ERR1913049.5875749__1.5875749	1897011__A0A1Q6RI70__BHW41_00995
ERR1913049.5875752__1.5875752	1897011__A0A1Q6RJU8__BHW41_00020
ERR1913049.5875833__1.5875833	901__B6WQD5__DESPIG_00255
ERR1913049.5876067__1.5876067	74426__purL
ERR1913049.5876222__1.5876222	39491__C4Z8Y4__ERS852417_00909
ERR1913049.5876223__1.5876223	853__E2ZJT1__C4N23_03535
ERR1913049.5876267__1.5876267	216816__C5E9N8__DD678_02795
ERR1913049.5876314__1.5876314	1263000__R5EET9__BN466_01245
ERR1913049.5876415__1.5876415	745368__A0A1T4Y119__SAMN02745178_02629
ERR1913049.5876389__1.5876389	1263000__R5EGY6__BN466_00973
ERR1913049.5876613__1.5876613	1897011__A0A1Q6RI93__BHW41_01175
ERR1913049.5876619__1.5876619	1263000__R5ERG7__BN466_00390
ERR1913049.5876844__1.5876844	820__A0A3E4RU03__M093_0563
ERR1913049.5877067__1.5877067	901__B6WV45__DESPIGER_1962
ERR1913049.5877148__1.5877148	214856__A0A173YXX1__ERS852559_01651
ERR1913049.5877159__1.5877159	745368__A0A1T4Y2H2__SAMN02745178_02630
ERR1913049.5877391__1.5877391	216816__E8MW20__DD674_07905
ERR1913049.5877445__1.5877445	487174__K0WWT0__DIT83_10190
ERR1913049.5877729__1.5877729	74426__asnS
ERR1913049.5877842__1.5877842	1897011__A0A1Q6RGC2__BHW41_02765
ERR1913049.5877988__1.5877988	1262913__R7JF81__BN646_01937
ERR1913049.5878361__1.5878361	28117__B0MY40__BHV66_05170
ERR1913049.5878780__1.5878780	901__B6WVE0__DESPIG_02056
ERR1913049.5879008__1.5879008	552398__F4XCR9__HMPREF0866_01636
ERR1913049.5879337__1.5879337	853__C7H1R8__DW905_06675
ERR1913049.5879371__1.5879371	901__B6WY35__DESPIGER_1461
ERR1913049.5879466__1.5879466	1262927__R7EX56__BN677_00089
ERR1913049.5879578__1.5879578	1262992__R5D6G0__BN795_00277
ERR1913049.5879750__1.5879750	853__E2ZGD9__C7J97_11715
ERR1913049.5879831__1.5879831	853__A0A173T0Y8__CGS54_07215
ERR1913049.5880300__1.5880300	410072__A0A173YQW3__dtpT_1
ERR1913049.5880384__1.5880384	1262911__R6H2J2__BN557_01228
ERR1913049.5880486__1.5880486	301301__A0A395V9A0__RHOM_08800
ERR1913049.5880517__1.5880517	1262927__R7EX56__BN677_00089
ERR1913049.5880547__1.5880547	28117__B0MYW7__ALIPUT_02336
ERR1913049.5880621__1.5880621	901__A0A1K1LG50__DESPIG_01817
ERR1913049.5880920__1.5880920	39491__A0A395UYM9__DXC13_07980
ERR1913049.5881252__1.5881252	214856__R5UN64__ERS852447_02669
ERR1913049.5881689__1.5881689	745368__A0A1T4XK16__SAMN02745178_01970
ERR1913049.5881725__1.5881725	853__D4K7X0__DW905_09540
ERR1913049.5881750__1.5881750	1262911__R6GTF7__BN557_01242
ERR1913049.5881812__1.5881812	1897011__A0A1Q6RDG0__BHW41_05600
ERR1913049.5882085__1.5882085	901__B6WY35__DESPIGER_1461
ERR1913049.5882304__1.5882304	901__B6WVD2__DESPIGER_2029
ERR1913049.5882366__1.5882366	901__B6WQV8__DESPIG_00437
ERR1913049.5882510__1.5882510	1262927__R7EX56__BN677_00089
ERR1913049.5882911__1.5882911	1550024__G9RWE3__TQ39_04170
ERR1913049.5883095__1.5883095	1897011__A0A1Q6RDB1__BHW41_05850
ERR1913049.5883290__1.5883290	166486__A0A173V5I7__ERS852572_02640
ERR1913049.5883343__1.5883343	901__B6WXI1__DESPIGER_1636
ERR1913049.5883610__1.5883610	1263000__R5EWT9__BN466_02076
ERR1913049.5883767__1.5883767	853__A0A3E2U7E6__ERS852582_01640
ERR1913049.5883791__1.5883791	1263000__R5EKR4__BN466_01609
ERR1913049.5883979__1.5883979	853__A0A2A7B9I6__DW855_13690
ERR1913049.5883985__1.5883985	487174__K0XES7__HMPREF9448_00566
ERR1913049.5884087__1.5884087	901__B6WXA0__aroE
ERR1913049.5884199__1.5884199	853__A0A173RZ39__C4N22_01650
ERR1913049.5884678__1.5884678	552398__T5S086__HMPREF0866_01580
ERR1913049.5884771__1.5884771	1897011__A0A1Q6RJ96__BHW41_00350
ERR1913049.5884926__1.5884926	46228__B5CPY3__DXD17_03535
ERR1913049.5884941__1.5884941	166486__D4L1P3__ERS852572_00760
ERR1913049.5885003__1.5885003	1262743__R5C054__BN727_01980
ERR1913049.5885035__1.5885035	901__B6WXX4__DESPIGER_1515
ERR1913049.5885041__1.5885041	901__B6WR00__DESPIGER_0128
ERR1913049.5885067__1.5885067	572010__nrdD
ERR1913049.5885150__1.5885150	28117__B0MYA9__BHV66_07790
ERR1913049.5885326__1.5885326	745368__A0A1T4XKD6__SAMN02745178_01942
ERR1913049.5885328__1.5885328	1150298__R7JRT0__ERS852498_01068
ERR1913049.5885506__1.5885506	1263000__R5EGY6__BN466_00973
ERR1913049.5885679__1.5885679	1262911__R6GP42__BN557_00222
ERR1913049.5886071__1.5886071	1235835__R9LCU2__C814_02677
ERR1913049.5886203__1.5886203	821__E5UY21__C800_02204
ERR1913049.5886534__1.5886534	1262927__R7EX56__BN677_00089
ERR1913049.5886567__1.5886567	901__B6WQG2__DHV46_07300
ERR1913049.5886593__1.5886593	35833__S2KT88__HMPREF0179_05280
ERR1913049.5886598__1.5886598	1262886__R6RCB2__BN563_00311
ERR1913049.5886908__1.5886908	745368__A0A1T4Y119__SAMN02745178_02629
ERR1913049.5886948__1.5886948	28117__B0MT86__BHV66_02450
ERR1913049.5887027__1.5887027	47678__R5UUD7__bga_1
ERR1913049.5887214__1.5887214	39491__A0A395ZEN3__DXD95_12655
ERR1913049.5887264__1.5887264	214856__E4MF20__Alfi_0697
ERR1913049.5887305__1.5887305	1150298__A0A174KMK7__rluD_3
ERR1913049.5887320__1.5887320	1150298__A0A174PA84__sigM
ERR1913049.5887378__1.5887378	1897011__A0A1Q6REV3__BHW41_04080
ERR1913049.5887628__1.5887628	1099853__U5CAL0__NSB1T_10360
ERR1913049.5887609__1.5887609	1897011__A0A1Q6RC19__BHW41_06415
ERR1913049.5887602__1.5887602	214856__A0A175A6T5__ERS852447_02658
ERR1913049.5888008__1.5888008	821__A0A0P0LKG6__HMPREF1058_02188
ERR1913049.5888259__1.5888259	1262927__R7EX56__BN677_00089
ERR1913049.5888353__1.5888353	1263044__GCA_000433375.1_00346
ERR1913049.5888356__1.5888356	1150298__A0A174DPC6__ERS852535_01374
ERR1913049.5888563__1.5888563	1501391__GCA_000786575.1_00103
ERR1913049.5888643__1.5888643	1897011__A0A1Q6RDG0__BHW41_05600
ERR1913049.5888888__1.5888888	1263044__GCA_000433375.1_00346
ERR1913049.5889068__1.5889068	853__A0A3E2V168__FAEPRAM212_00929
ERR1913049.5889335__1.5889335	74426__group_4823
ERR1913049.5889439__1.5889439	901__B6WXD6__DHV46_02215
ERR1913049.5889456__1.5889456	28117__B0MYW7__ALIPUT_02336
ERR1913049.5889638__1.5889638	901__B6WTQ4__DESPIGER_1255
ERR1913049.5889945__1.5889945	487174__R5FN40__HMPREF9448_01366
ERR1913049.5890085__1.5890085	1897011__A0A1Q6REW8__BHW41_04435
ERR1913049.5890142__1.5890142	626930__F3PVE2__HMPREF9446_02720
ERR1913049.5890163__1.5890163	2108523__A0A2P2F586__LAWASA_1166
ERR1913049.5890224__1.5890224	901__B6WVE1__DESPIGER_2036
ERR1913049.5890548__1.5890548	821__A0A173XDD3__DXB82_17180
ERR1913049.5890978__1.5890978	853__D4JY61__C4N21_10560
ERR1913049.5891007__1.5891007	901__B6WRB3__DESPIGER_0300
ERR1913049.5891018__1.5891018	216816__E8MW20__DD674_07905
ERR1913049.5891198__1.5891198	1262927__R7EX56__BN677_00089
ERR1913049.5891286__1.5891286	1897011__A0A1Q6RF44__BHW41_03065
ERR1913049.5891289__1.5891289	1262927__R7EX56__BN677_00089
ERR1913049.5891374__1.5891374	1263000__R5EVY6__BN466_01709
ERR1913049.5891613__1.5891613	328814__GCA_004558275.1_00993
ERR1913049.5891637__1.5891637	487174__K0WZU9__HMPREF9448_01159
ERR1913049.5891832__1.5891832	745368__A0A1T4XL82__SAMN02745178_01984
ERR1913049.5891875__1.5891875	1263030__R5CRR4__BN705_00100
ERR1913049.5891993__1.5891993	328814__GCA_004558275.1_00289
ERR1913049.5892071__1.5892071	1262927__R7EX56__BN677_00089
ERR1913049.5892123__1.5892123	820__A7V049__DXB48_04755
ERR1913049.5892223__1.5892223	387090__S0F8B2__BACCOPRO_02129
ERR1913049.5892427__1.5892427	853__A0A174BA00__DW905_01145
ERR1913049.5892685__1.5892685	853__A0A173RZ39__C4N22_01650
ERR1913049.5892764__1.5892764	74426__rpoB
ERR1913049.5893248__1.5893248	28117__B0MU76__ALIPUT_00202
ERR1913049.5893284__1.5893284	357276__I9QBT7__BSEG_03340
ERR1913049.5893313__1.5893313	1262927__R7EX56__BN677_00089
ERR1913049.5893371__1.5893371	214856__I3YPI7__pepD_1
ERR1913049.5893553__1.5893553	821__A0A174NM17__lacZ_6
ERR1913049.5893581__1.5893581	166486__D4KVY5__ERS852572_03136
ERR1913049.5893605__1.5893605	1897011__A0A1Q6RGZ3__BHW41_01455
ERR1913049.5893619__1.5893619	853__A0A173YYY4__DWZ04_09420
ERR1913049.5894037__1.5894037	820__A0A3E4VXP2__yesR
ERR1913049.5894130__1.5894130	901__A0A1K1LF78__DESPIGER_1556
ERR1913049.5894272__1.5894272	376805__F0R8B1__Bacsa_3573
ERR1913049.5894243__1.5894243	1897011__A0A1Q6RJU8__BHW41_00020
ERR1913049.5894247__1.5894247	1262746__R5S635__BN750_00467
ERR1913049.5894254__1.5894254	28117__B0N028__BHV66_05935
ERR1913049.5894308__1.5894308	1262927__R7EX56__BN677_00089
ERR1913049.5894656__1.5894656	901__B6WUW8__DESPIGER_1921
ERR1913049.5894844__1.5894844	328813__A0A1Y3QVP6__B5G41_04655
ERR1913049.5894912__1.5894912	901__B6WTR4__DESPIGER_1248
ERR1913049.5894925__1.5894925	817__Q64UC5__M139_2208
ERR1913049.5894968__1.5894968	106588__A6P303__BACCAP_04887
ERR1913049.5895004__1.5895004	166486__D4L337__msbA_4
ERR1913049.5895096__1.5895096	1262927__R7EX56__BN677_00089
ERR1913049.5895180__1.5895180	74426__infB
ERR1913049.5895294__1.5895294	74426__group_4823
ERR1913049.5895429__1.5895429	28117__B0MY34__BHV66_05195
ERR1913049.5895553__1.5895553	1897011__A0A1Q6RGG6__BHW41_02770
ERR1913049.5895918__1.5895918	28117__B0MY34__BHV66_05195
ERR1913049.5895921__1.5895921	1263000__R5EMU9__BN466_00667
ERR1913049.5896216__1.5896216	33039__D4M6E9__ERS852390_02866
ERR1913049.5896337__1.5896337	901__A0A1K1LF78__DESPIGER_1556
ERR1913049.5896345__1.5896345	1261__A0A135YTZ5__HMPREF3183_00253
ERR1913049.5896734__1.5896734	901__B6WR27__lnt
ERR1913049.5896679__1.5896679	446660__GCA_003428235.1_02344
ERR1913049.5897090__1.5897090	446660__GCA_003428235.1_01100
ERR1913049.5897200__1.5897200	901__B6WRB3__DESPIGER_0300
ERR1913049.5897217__1.5897217	901__B6WTW8__DESPIGER_1202
ERR1913049.5897426__1.5897426	360807__A0A0M6X1Y4__ROSEINA2194_02133
ERR1913049.5897480__1.5897480	1262927__R7EX56__BN677_00089
ERR1913049.5897658__1.5897658	216816__A0A3D8U0T6__BN57_1990
ERR1913049.5897968__1.5897968	410072__C0B8D2__DXD67_01675
ERR1913049.5898004__1.5898004	147206__GCF_000156215.1_01773
ERR1913049.5898783__1.5898783	74426__purL
ERR1913049.5898946__1.5898946	1628085__A0A2U1BGN2__C7386_10147
ERR1913049.5899344__1.5899344	1262927__R7EX56__BN677_00089
ERR1913049.5899651__1.5899651	28052__R5HJU0__ERS852451_00148
ERR1913049.5900221__1.5900221	328814__GCA_004558275.1_00288
ERR1913049.5900334__1.5900334	821__A0A174NSU0__BVU_3144
ERR1913049.5900394__1.5900394	39491__C4ZF05__vpr
ERR1913049.5900509__1.5900509	1897011__A0A1Q6RGC4__BHW41_02800
ERR1913049.5900679__1.5900679	1263000__R5EC87__BN466_00713
ERR1913049.5900766__1.5900766	28117__B0MY36__BHV66_05185
ERR1913049.5900909__1.5900909	745368__A0A1T4XVH8__SAMN02745178_02336
ERR1913049.5901244__1.5901244	853__A0A2A7B1Y7__C7K05_11930
ERR1913049.5901376__1.5901376	901__B6WPV2__DHV46_04070
ERR1913049.5901705__1.5901705	901__B6WTQ4__DESPIGER_1255
ERR1913049.5901844__1.5901844	1297617__A0A0S2W146__IB211_00701
ERR1913049.5901878__1.5901878	39491__A0A174K9A3__DXB69_07785
ERR1913049.5902061__1.5902061	821__A0A174WBC9__ERS852556_03145
ERR1913049.5902718__1.5902718	901__B6WR15__DESPIGER_0142
ERR1913049.5902743__1.5902743	901__B6WUI5__DESPIGER_1817
ERR1913049.5902881__1.5902881	1262927__R7EX56__BN677_00089
ERR1913049.5903047__1.5903047	28117__B0MYI9__BHV66_05415
ERR1913049.5903130__1.5903130	216816__A0A374SVM3__BLSL_0492
ERR1913049.5903300__1.5903300	487174__R5EP60__DIT83_09045
ERR1913049.5903399__1.5903399	901__B6WRB3__DESPIGER_0300
ERR1913049.5903566__1.5903566	1897011__A0A1Q6RBY6__BHW41_06440
ERR1913049.5903603__1.5903603	28117__B0MYP3__BHV66_04995
ERR1913049.5903729__1.5903729	1262927__R7EX56__BN677_00089
ERR1913049.5903795__1.5903795	28117__B0MWZ9__ALIPUT_01735
